ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
259.584,0.728746,0.485211,139.81,42.1368,0.259809,0.900184, 14.3071, 28.0505,0.45584,1.01415,33.1502,4.04613,0.887138,3.8626,0.676335,5.18065,0.50177,2.055,0.05,2.055,0.05,-377.981
308.603,0.806343,0.466859,159.665,44.4411,0.276535,0.786652, 6.20473, 27.7627,0.430443,1.00868,12.245,3.14692,0.576524,4.14874,0.702837,5.32193,0.503648,2.055,0.05,2.055,0.05,-373.795
315.028,0.703933,0.437581,154.249,35.5468,0.327666,0.826431, 6.995, 28.0833,0.493586,0.995911,11.9621,4.00399,0.823676,3.95172,0.631864,5.25581,0.52772,2.055,0.05,2.055,0.05,-402.402
231.633,0.887665,0.343788,139.538,27.8264,0.231069,0.962258, 9.01649, 24.9827,0.461659,0.998121,25.6128,4.05441,0.865723,3.83382,0.617604,5.11527,0.507232,2.055,0.05,2.055,0.05,-395.605
245.552,0.846715,0.526934,161.691,55.543,0.29759,0.854767, 7.11481, 21.3351,0.434143,0.983558,18.3771,4.01635,0.972953,3.97762,0.641825,5.16466,0.50057,2.055,0.05,2.055,0.05,-395.205
294.287,0.731792,0.585308,166.915,68.3693,0.24502,0.802371, 5.58143, 23.8924,0.422634,1.00362,9.23358,3.9325,0.839181,4.05903,0.634551,5.05558,0.431392,2.055,0.05,2.055,0.05,-364.983
212.332,0.828103,0.641658,164.267,113.388,0.300217,1.01716, 5.71906, 18.1809,0.449859,0.991329,12.2483,3.71728,0.822475,3.95526,0.642469,5.2971,0.506531,2.055,0.05,2.055,0.05,-381.436
218.833,0.835882,0.436384,171.548,38.1161,0.227827,1.04168, 5.57868, 18.1466,0.413054,1.00255,12.6031,4.28549,0.788754,4.20615,0.694382,5.53627,0.557735,2.055,0.05,2.055,0.05,-387.292
262.553,0.837574,0.332769,163.528,23.1427,0.270192,0.992791, 13.75, 24.2677,0.42804,0.989873,16.5433,3.54772,0.656073,4.1032,0.678586,5.32718,0.498432,2.055,0.05,2.055,0.05,-398.411
288.784,0.829023,0.420132,154.775,32.1671,0.233491,0.797337, 7.42463, 25.9778,0.470982,1.01119,12.2203,3.89237,0.737666,4.15339,0.700593,5.17805,0.460886,2.055,0.05,2.055,0.05,-394.91
