rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017,rt1_2018,rt1_2019,rt1_2020
1150.79,117.761,78.7039,176.923,116.212,227.651,94.0761,268.875,384.878,381.335,272.123,255.511,814.526,24.8949,46.8897,103.564,167.557,171.161,197.204,340.837,266.851,309.52,87.3319,102.34,141.47,89.426,1015.4,158.331,78.6826,74.6491,613.772,294.74,102.326,133.855,939.323,407.261,200.644,90.6636,323.375,26.9277,29.8413,104.35,286.691,322.685,756.958,54.7443,145.371,165.025,118.914,384.285,85.8991,273.151,81.5256,257.324,78.4886,314.108,103.664,292.169,223.219,696.747,80.6347,141.529,112.381,192.478,203.699,54.0681,1089.49,108.984
1692.75,214.689,148.118,271.497,115.784,231.16,85.3894,416.136,445.279,380.735,225.013,206.739,671.192,38.2734,16.5158,150.335,117.338,178.396,197.693,451.172,324.771,266.269,91.0562,88.7834,175.894,87.4464,1311.53,232.549,114.761,79.0919,711.833,452.392,136.259,173.344,1086.68,464.029,125.138,92.2755,309.259,31.8859,31.014,116.517,307.564,364.306,765.044,71.5967,186.336,172.078,195.706,368.024,94.4384,313.772,72.3304,373.671,61.3661,306.203,77.1661,223.504,148.685,713.16,58.7453,105.472,94.9517,213.639,316.094,82.0142,1153.73,289.122
559.763,86.9883,318.675,161.686,73.0855,220.027,79.742,306.498,356.071,413.984,169.471,78.3637,819.899,55.258,24.5854,170.14,160.319,236.499,302.865,434.154,390.646,397.419,127.466,126.575,142.618,80.5816,986.084,177.003,79.0777,70.5102,369.177,233.668,60.8817,88.0847,647.008,368.79,163.619,87.8898,392.118,43.3172,28.5107,95.3844,310.94,451.794,797.969,56.3907,129.269,135.877,143.39,309.737,78.9666,220.782,69.6363,340.938,83.8541,350.657,50.9045,318.416,198.26,547.997,78.3591,123.304,99.9499,172.675,217.033,39.8774,1089.09,783.569
806.965,353.402,129.214,180.209,165.416,266.451,76.5027,170.537,560.501,413.858,286.374,336.222,448.251,86.6272,38.9286,86.8772,112.316,179.602,236.91,289.368,324.713,288.108,93.4846,108.075,108.437,52.4625,709.576,118.323,52.9115,50.2194,307.061,205.863,63.9777,79.9217,573.315,302.449,161.65,63.1447,291.42,27.5234,19.5699,79.3029,158.172,277.889,625.903,45.2103,198.408,132.962,207.469,355.493,89.4913,326.122,83.8379,334.412,78.2481,312.384,62.3732,205.437,165.304,745.853,92.7916,155.014,106.61,274.449,255.064,62.203,1046.88,120.632
960.875,136.56,121.38,200.179,132.071,312.885,168.967,470.648,556.485,441.952,203.241,386.106,704.072,65.8628,51.5673,114.495,127.609,212.63,278.605,405.774,336.198,297.594,140.693,117.993,129.435,94.8744,975.582,164.539,81.8092,62.117,431.792,297.271,85.6666,104.636,623.877,265.573,132.127,63.4352,235.689,26.9849,28.3044,60.1034,142.204,315.657,604.326,40.4516,157.034,138.051,146.811,569.108,111.108,287.088,86.5932,346.484,60.9824,364.226,67.0596,213.131,130.057,597.904,78.1062,103.09,90.7712,249.889,271.251,90.8365,1109.72,272.981
829.768,150.452,128.747,177.244,147.295,343.426,69.1936,313.188,467.913,515.075,222.216,319.945,604.394,98.4386,28.1939,149.642,86.514,257.102,290.075,490.462,352.898,287.968,123.707,136.073,114.551,68.9247,847.451,141.489,54.5268,37.8138,431.382,216.455,54.2446,94.7474,594.153,453.914,230.744,117.121,447.424,37.0081,31.2588,117.163,256.62,394.331,901.417,63.5869,144.084,154.877,168.606,408.519,104.583,359.601,92.6765,362.577,63.0984,360.323,91.0406,237.375,174.526,657.631,107.667,173.436,149.811,205.435,232.172,63.2139,1486.89,136.219
824.179,164.681,178.487,203.933,138.46,269.447,148.911,267.485,336.02,509.155,340.416,142.884,920.803,99.7486,88.414,119.93,233.332,337.777,327.539,402.09,377.472,384.349,107.323,84.9113,118.805,67.8361,836.889,137.253,82.6981,54.0827,560.414,246.865,107.328,112.262,823.547,415.262,199.971,68.5341,292.832,26.674,23.5024,103.414,311.225,292.783,765.113,51.1761,153.405,118.742,140.943,388.081,108.097,265.322,109.402,401.332,63.8322,316.994,57.905,261.398,114.026,489.846,64.9684,144.796,73.2545,201.335,290.077,68.6674,1260.29,36.8939
1187.32,304.235,236.467,194.013,180.962,275.069,118.34,360.901,504.44,392.648,339.511,105.939,784.893,60.2722,62.952,91.1352,158.13,169.409,326.568,404.474,313.551,319.795,129.552,98.2721,160.6,71.1453,1080.34,207.733,84.7635,81.8132,681.965,299.955,101.133,141.159,905.205,464.6,233.822,102.108,366.067,43.0428,41.659,91.6208,275.405,382.558,700.57,36.3718,102.563,99.7732,86.341,279.412,71.9433,239.091,69.2631,260.717,51.6263,336.412,63.8596,264.575,154.356,568.86,82.0839,84.7361,49.8034,134.031,283.82,38.5563,1115.8,566.375
1507.49,183.612,163.286,246.5,118.379,255.879,52.2098,248.917,518.136,406.571,304.568,279.123,537.468,47.2507,33.0645,90.0114,72.3112,171.185,205.433,267.943,241.048,290.026,86.7373,89.057,92.1555,46.3687,782.553,118.817,57.945,54.2169,423.575,206.301,63.9496,98.5432,586.664,358.269,135.092,85.5072,289.894,28.8163,40.6096,88.5856,318.192,302.642,663.556,68.8895,133.774,139.434,105.589,370.348,75.069,276.085,59.0782,228.719,64.6959,231.32,71.1989,218.393,171.891,536.475,90.6781,111.36,118.04,173.687,328.292,48.4022,1325.73,32.2007
1000,121.598,148.023,158.637,158.205,369.209,72.0992,324.631,617.103,813.358,217.864,457.658,800.431,134.906,214.049,203.597,204.066,260.39,240.557,351.526,312.96,264.401,101.78,154.439,162.804,97.9577,1104.54,210.769,88.4003,69.0933,509.206,281.51,94.7173,118.683,859.611,372.538,215.351,97.4397,366.706,40.532,29.4518,74.0677,246.385,271.654,614.805,61.1273,121.424,127.191,127.024,411.551,102.007,316.751,68.5187,308.094,62.8297,283.401,62.6553,175.748,168.348,665.461,105.698,102.683,102.984,281.234,296.944,77.1002,1306.31,274.588
989.799,274.854,367.412,233.39,149.077,226.267,86.4822,258.739,338.844,359.718,150.923,367.303,697.024,77.8202,61.6271,94.9157,111.461,239.079,260.114,382.082,364,402.521,163.224,155.387,251.096,122.841,2087.46,290.186,131.749,113.72,635.12,360.323,92.9777,131.626,555.178,327.243,163.397,65.3503,265.603,27.1819,30.2549,89.634,261.63,302.38,829.048,56.9646,140.771,173.089,224.101,619.868,83.0948,384.109,67.3838,247.081,52.036,342.629,76.2114,201.039,137.594,573.285,86.5347,127.447,83.964,232.866,276.164,84.8282,1052.98,106.53
1153.9,207.841,195.083,148.894,184.954,393.361,148.396,392.085,739.098,613.801,191.739,102.92,601.178,53.9447,44.3144,76.8232,72.031,170.935,293.771,405.888,426.866,316.969,139.973,174.295,183.294,120.466,1503.22,254.609,100.982,109.905,587.662,323.264,87.7135,111.626,651.091,281.702,173.332,71.3395,327.404,33.9474,31.0773,92.1873,302.82,337.216,823.779,57.1177,140.156,102.921,118.509,225.857,56.753,195.195,90.3212,245.622,100.266,446.443,67.6942,249.596,159.336,567.616,53.7266,100.515,54.5132,196.06,224.595,97.5092,411.757,647.955
881.011,167.762,118.024,183.611,183.264,221.773,74.7061,295.979,424.803,360.557,151.355,290.807,505.044,63.1845,54.2506,66.9162,85.4407,129.144,164.872,220.093,257.495,265.075,89.3467,100.732,95.5387,58.4175,736.372,114.84,69.2441,54.0005,434.84,236.794,63.9589,100.148,466.713,287.418,123.767,65.5605,282.815,41.6353,26.7497,96.9707,268.456,337.54,863.778,61.6416,175.522,146.153,140.581,324.158,65.1137,220.329,60.7695,269.488,53.7735,216.334,51.3843,135.882,112.889,358.236,69.9283,97.1338,80.6311,144.211,290.501,91.7121,979.025,503.225
772.395,154.793,137.169,147.279,140.881,265.958,74.3291,207.258,471.335,378.084,275.315,222.766,616.364,110.553,37.5514,106.687,151.091,236.972,226.548,356.99,316.631,304.979,99.0332,132.594,163.724,92.7042,1096.44,212.643,80.6556,81.9707,529.99,259.1,61.762,96.0469,539.793,287.219,154.753,81.984,268.606,34.245,29.1836,99.7489,387.737,346.212,823.153,53.2797,175.644,208.112,155.166,322.428,77.3549,189.413,61.3856,208.163,72.2695,295.205,55.5227,272.304,188.376,762.632,93.5066,128.714,84.3137,190.007,215.402,56.3206,663.548,211.379
920.148,96.1098,86.3775,146.509,158.387,231.284,29.059,146.467,314.446,373.555,258.913,529.202,479.47,53.73,120.828,117.172,161.049,182.613,186.203,308.247,250.039,231.977,84.9759,134.449,112.002,97.7767,1070.65,164.089,71.0903,81.3284,507.578,255.403,81.5819,107.057,654.261,309.623,134.155,84.1377,326.38,34.5028,27.5489,73.8272,259.576,336.431,641.839,39.1628,112.199,110.606,100.869,278.916,83.6505,300.041,67.6774,334.119,96.4806,413.792,64.4658,330.319,261.385,718.225,115.856,188.302,126.547,216.959,363.465,80.9657,1082.51,143.543
798.183,133.099,135.268,173.931,88.6011,223.916,31.8423,172.486,367.772,207.653,193.442,80.5985,597.93,97.2027,69.3813,148.704,119.02,217.788,259.621,521.354,287.392,266.74,109.381,112.859,140.536,92.0002,879.681,157.57,53.3731,66.3104,357.883,191.33,61.7722,96.5713,684.984,418.839,200.941,99.8731,393.52,30.066,35.1876,78.1965,262.687,275.865,518.214,32.5389,134.871,145.36,132.639,494.06,83.897,368.254,99.8774,268.932,63.3521,254.633,56.9361,209.649,127.748,683.176,67.7272,121.334,102.551,235.578,197.318,31.3394,513.924,240.073
979.79,170.362,103.887,158.224,115.332,193.419,160.071,325.297,515.493,309.204,266.768,144.069,728.34,62.8281,82.8154,216.742,125.478,275.217,289.218,368.168,320.929,303.111,94.3266,92.6958,89.5212,43.7317,660.274,124.52,67.5981,40.9625,414.724,178.281,79.1584,108.614,682.355,344.637,148.65,66.421,307.95,40.4388,24.2989,97.0441,288.59,299.436,581.988,45.9685,150.923,146.639,138.612,406.882,97.0297,259.982,57.9662,229.272,61.6359,241.058,53.9824,176.969,137.524,504.207,41.9617,89.5705,62.2193,115.746,128.968,38.5934,720.169,633.63
874.936,347.339,176.105,142.374,117.153,266.471,67.0271,257.1,316.548,339.008,142.416,146.324,974.204,87.5516,163.676,138.226,124.044,194.868,278.275,354.392,340.664,339.77,116.329,121.401,172.809,73.2582,1043.38,165.956,75.7751,80.0054,336.746,267.105,55.9158,83.4604,506.768,203.538,102.136,60.9869,325.188,25.5197,21.1297,87.9714,220.881,325.725,606.529,56.7697,150.282,115.724,113.255,268.848,69.5763,215.922,76.5611,241.815,92.6395,358.606,60.2922,253.861,140.371,682.755,82.4976,89.2496,73.2479,139.485,229.439,76.9898,548.959,348.837
1250.47,223.036,336.697,172.043,218.115,630.454,179.518,496.167,740.001,793.302,514.361,78.8397,899.773,186.659,123.639,127.95,158.201,289.277,306.99,488.185,406.595,334.253,99.3441,94.7141,148.617,76.39,844.688,160.089,72.3029,84.8698,548.236,240.616,90.9062,113.616,743.227,387.077,160.424,74.7928,339.45,42.1747,35.3388,80.5943,385.19,409.616,1001.31,78.2111,242.201,196.583,228.311,410.871,79.6722,383.864,88.8482,301.027,60.3088,289.818,56.2396,223.042,132.984,595.102,90.6497,174.506,103.745,269.625,286.712,35.0381,903.642,99.2452
985.936,189.455,196.278,259.024,195.705,310.419,155.619,394.983,668.024,498.547,276.481,219.832,573.285,186.481,66.4476,116.966,145.57,204.158,188.263,434.753,304.297,336.991,107.522,127.299,176.386,97.7247,1500.47,289.752,127.328,95.5353,775.306,441.622,125.743,168.896,873.723,489.546,198.05,112.242,414.928,56.6802,42.3811,125.139,354.484,533.407,1212.69,84.0253,181.904,185.537,166.737,370.219,74.1929,290.22,73.6734,271.705,54.0112,267.161,54.4503,206.027,133.373,537.579,65.0479,160.982,77.3744,170.299,376.728,55.1521,971.964,246.45
907.645,130.234,160.408,227.43,150.829,164.81,109.598,340.274,317.309,170.182,152.869,487.072,365.277,85.7955,53.8538,58.328,109.48,173.118,220.539,307.505,301.635,272.327,108.982,121.384,119.608,81.4666,801.118,165.292,75.2385,50.654,548.531,255.724,125.206,146.908,1006.95,512.961,238.203,123.936,456.381,52.128,51.0128,122.684,286.132,357.333,696.972,49.6705,149.916,136.511,114.337,304.166,65.8982,284.642,108.282,295.396,62.6643,321.268,91.8137,202.97,204.797,634.106,66.2195,168.551,131.113,170.312,277.384,56.1675,887.212,184.026
799.809,168.31,143.079,172.465,118.032,262.365,106.021,299.7,574.813,358.328,448.116,65.879,860.114,123.234,148.324,301.9,100.189,195.944,237.409,275.696,266.586,289.5,74.4636,89.6286,116.703,74.2703,1022.78,214.174,92.589,94.5441,725.303,384.617,90.4923,97.9613,673.809,285.195,156.019,65.6585,273.416,38.0572,22.0807,93.8728,231.087,350.057,1077.65,70.5635,232.118,260.322,237.026,470.171,83.245,282.674,74.0702,270.306,55.8476,308.532,56.295,245.864,155.178,704.852,96.8023,187.076,96.9042,187.125,247.66,62.9777,891.445,262.569
1049.78,111.247,179.334,130.621,155.48,260.946,83.397,257.276,698.304,374.994,330.194,127.45,616.021,162.396,35.3836,80.272,143.121,143.339,190.38,277.575,266.258,248.716,67.7322,93.2984,112.422,58.1832,608.884,141.523,62.0918,75.7404,525.125,225.999,94.6586,126.79,709.888,326.474,196.808,81.8106,314.205,30.1243,19.9641,61.869,203.24,245.335,576.34,31.6916,126.497,172.153,138.686,396.342,94.3804,336.79,92.2134,275.851,50.4801,210.313,48.4337,143.021,147.609,472.951,54.8441,106.586,71.3739,177.4,238.276,77.081,709.678,138.997
