N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
88.9853,42.0536,80.4098,21.8123,7.42147,0.428889,1.57789,0.843932,1.01275
65.5594,63.8038,55.6528,9.36203,10.4081,1.40145,0.231359,0.113999,3.47678
169.518,88.5955,73.6525,13.423,16.2072,0.649323,0.0707075,4.4728,0.810198
52.8337,97.9011,70.8544,21.0797,11.6371,2.41653,0.372497,0.439929,3.3619
173.846,74.6669,95.1168,25.4867,16.5636,4.60474,1.11594,0.706335,0.895529
124.745,38.9866,69.9902,11.0383,6.70623,2.11971,1.24223,0.401297,0.0826474
348.431,90.4841,88.5765,15.9573,20.6861,3.59302,0.435885,3.04717,3.08622
120.55,110.335,142.795,25.6762,17.6836,5.37654,4.81268,4.25692,1.65697
91.7371,107.265,74.8488,11.4611,11.2413,0.915073,1.71,1.17471,1.06799
86.0022,91.5584,90.4896,20.3958,19.135,1.87703,0.934512,1.96949,1.30847
73.2496,52.848,122.967,14.6521,10.1399,5.68326,0.761238,0.876363,4.88585
73.4694,87.1027,118.164,12.0027,9.07909,2.41276,2.45877,1.16415,0.133774
114.017,73.0467,109.057,12.4718,6.91085,3.6258,0.871197,0.0355758,1.37819
61.4923,131.399,87.3069,10.6669,10.2189,0.825285,1.07297,0.412382,0.0910135
138.634,147.821,51.6233,26.5034,12.8362,1.18709,1.02736,0.144831,1.58133
141.844,97.1787,78.6484,14.6735,7.3289,0.416232,0.215076,0.778249,3.76745
165.789,105.624,85.3118,28.3957,17.1663,0.635504,0.731838,4.10716,1.34111
190.758,149.744,81.1269,16.2425,14.2263,0.368262,0.70271,3.21708,0.923634
163.924,119.225,168.055,25.1653,15.5893,4.42955,0.423401,2.01726,0.0571205
134.333,107.243,137.482,19.6704,17.8061,2.22019,0.312308,0.73123,0.604115
152.279,67.4131,104.026,11.5508,15.2698,1.72742,2.75311,0.104706,0.865815
99.4059,57.2941,94.0987,21.1427,14.8952,6.15041,1.73532,1.99899,3.45852
227.922,175.36,77.6019,24.7922,11.3085,0.855872,0.627054,3.08699,3.96145
243.25,131.167,104.172,25.1236,19.1512,2.06888,2.83645,2.53155,7.44917
274.087,155.772,85.5243,18.8986,17.8815,4.47059,1.84483,2.22368,0.93092
143.882,142.677,98.4296,21.0864,12.6111,4.30513,1.26286,0.531494,0.935846
209.682,148.233,114.116,32.9218,17.0122,4.68977,1.69672,0.344381,5.63797
119.561,62.109,35.7875,19.371,9.87886,0.242713,0.490499,4.55982,0.778912
141.376,92.6891,109.542,19.4347,15.31,2.33199,2.88935,0.895216,0.173194
74.8232,54.7566,81.9969,12.8039,14.5233,2.92422,2.32886,0.135402,2.47042
162.132,65.744,78.163,14.8561,8.21978,4.46184,0.576708,1.41283,0.201334
100.88,72.3776,128.205,26.2801,5.0684,6.0174,1.36632,0.745263,0.515464
246.273,99.1311,112.956,22.8046,18.8056,6.29973,0.304051,0.223253,0.597265
239.742,127.364,117.68,29.4632,11.7014,2.52585,0.152203,0.066511,4.27962
236.688,240.603,144.386,27.0753,30.7108,17.421,0.476235,1.53079,0.89376
192.907,79.8217,87.9739,22.2215,6.31304,4.38606,0.326671,0.0555641,0.572551
107.092,94.3337,97.5109,19.8492,13.3481,0.804131,0.219035,0.391578,5.66435
110.98,110.19,153.202,18.0516,22.9772,2.26834,1.3761,0.153473,9.10785
211.155,116.731,108.799,17.304,9.48367,0.447775,0.905061,6.98374,4.72555
124.753,58.6996,95.7971,17.5506,13.7566,4.48053,0.499202,0.827102,3.04766
177.636,101.223,164.184,17.9556,10.862,0.646065,5.75801,0.814984,0.247697
95.4114,94.9375,78.3628,13.0174,8.34353,2.30258,0.945158,1.88503,0.606207
112.221,52.2665,69.8069,9.83316,10.0327,1.61262,0.088884,0.208902,2.24608
111.845,43.1689,98.1415,21.3315,7.51375,1.06819,0.166377,0.145867,2.22191
85.4361,95.5591,98.498,26.0217,9.04354,2.40389,0.112476,0.5311,0.192608
133.026,102.05,95.0436,21.8275,19.9837,0.0121429,4.8178,1.23846,0.485187
118.974,133.786,72.2301,22.6288,19.5905,0.334651,0.468566,0.290164,7.15069
137.712,92.5398,91.8258,16.0592,13.871,0.154845,9.8708,0.0630751,1.64722
182.872,105.945,83.087,35.7581,14.2078,4.62193,0.720671,2.40722,7.99045
113.21,64.4567,60.4716,11.8333,21.7884,0.222085,0.344882,3.15674,0.396045
217.269,78.1739,124.185,20.4226,12.8044,5.40837,1.45264,1.1589,0.590685
117.854,78.8835,109.5,9.1081,14.8567,1.23169,0.938925,0.419912,8.04134
73.1799,103.807,44.0836,17.6067,16.5941,0.701578,2.54119,0.997378,0.639896
83.477,58.3906,50.7089,13.6034,7.0026,0.0311117,6.04352,0.805353,0.385688
216.341,136.887,106.178,29.2996,12.5994,0.443807,0.308027,0.0756088,5.61071
100.328,57.3293,81.7712,20.8231,8.83548,5.01115,0.945287,0.803952,0.583768
142.208,36.6027,88.352,9.06435,10.679,0.57052,0.879431,0.426262,0.698998
109.856,65.7385,85.7824,14.436,7.08217,0.0144057,2.50842,1.28497,2.50504
124.759,64.8657,61.2572,19.5611,5.24392,2.78554,0.738208,0.0205863,4.1706
174.814,48.7309,56.6775,8.56846,12.9649,0.301407,0.902349,0.175135,8.56742
231.226,77.3739,52.1625,25.5185,9.40829,0.380357,5.2276,0.162761,2.01046
86.0958,64.2825,52.6645,7.85363,11.6411,5.50546,0.868621,0.23504,0.400028
153.617,56.5748,117.562,7.17609,10.5365,2.96163,2.02859,0.289034,0.325463
139.864,40.9553,62.9975,10.8376,10.6588,0.0984769,0.878727,1.14802,1.10874
126.682,100.366,81.6088,18.9092,21.3248,0.452135,0.854951,3.78968,0.0488383
137.779,81.7633,86.8568,14.2079,13.6375,4.33144,1.04052,6.8983,0.324049
159.068,63.0866,73.8249,11.5391,20.2891,3.87206,0.373492,0.424462,0.263231
228.081,68.8613,48.5138,9.78777,8.07284,1.38974,3.04188,0.294147,2.20036
161.263,108.676,111.054,18.4484,10.4821,2.26314,0.662114,1.15509,4.7935
172.045,64.8981,67.1636,13.7486,17.0573,2.19916,1.0293,0.342123,1.12319
109.518,98.7534,95.3745,21.8635,12.0856,0.11869,4.26895,0.0741886,0.966134
283.674,108.215,104.151,14.9983,9.73797,1.86361,0.0448339,0.00473808,5.16495
67.8421,67.5642,77.1809,17.128,10.5964,4.48216,0.0603577,0.241356,0.220944
177.977,160.063,119.915,28.3064,19.621,4.72234,0.178381,0.00434279,0.432398
60.2157,97.8811,47.3851,10.8775,8.19764,4.86936,0.00911649,0.0942232,0.354573
146.71,78.2891,90.1037,25.2968,9.66036,3.48735,4.47125,0.922791,0.0546497
164.035,121.103,86.8814,12.3686,12.1561,0.323426,0.500899,3.0538,2.79126
248.895,108.332,86.04,31.2758,39.4618,0.971212,14.8732,4.62448,3.14856
129.527,123.744,72.9735,10.4075,14.4479,0.649286,0.760762,4.63631,3.6038
105.35,74.9511,79.4948,14.908,11.0578,0.296407,0.277535,0.0170299,7.52648
76.7317,44.5827,85.2211,13.1323,11.5377,3.42561,3.39472,0.0448489,0.405674
83.8355,90.1394,71.8735,8.4857,12.868,0.0673984,1.61988,0.0620826,1.19553
46.8216,54.6447,56.1479,16.8147,9.17214,0.0738974,3.11514,0.0918482,1.93014
91.2944,69.4213,58.1885,20.7359,15.1257,0.108302,3.2804,2.71812,3.41932
139.516,124.005,164.399,29.9317,34.4775,2.36335,0.0979897,3.02205,0.593412
228.813,107.027,99.6489,29.4642,14.3852,0.0509287,2.58384,2.86018,0.917212
101.09,81.91,71.2767,8.24747,6.01859,0.0772463,0.037322,2.73788,0.296264
93.9404,112.866,78.4843,11.7683,6.60476,0.00379009,4.29186,0.143567,0.414253
171.872,83.7712,60.0157,13.3893,13.5869,0.359001,5.04091,0.144177,0.0473492
72.4282,58.2246,62.5156,7.57796,12.1445,1.4071,0.0589213,2.33482,2.21624
115.334,116.953,108.402,19.997,16.4106,2.57154,3.80339,1.57337,0.463192
166.219,143.623,76.2674,16.0542,9.79686,4.81186,0.752803,0.650897,0.109932
80.1816,51.3629,75.7773,19.5164,23.1977,8.56302,2.60211,1.40124,8.66133
36.6787,33.3844,131.698,20.2823,10.5484,2.42134,0.606118,3.11246,0.328613
55.3515,71.4941,96.4242,14.4815,5.60432,0.741377,0.495274,2.71406,0.322994
118.803,76.0497,69.9417,26.5249,6.25535,0.655662,0.0516215,2.25895,0.598439
118.845,126.251,72.706,16.0749,14.3441,0.663856,8.63463,0.20472,0.105393
121.826,63.3757,80.7015,13.1753,7.42324,0.199819,3.15398,0.521662,0.0492955
134.163,56.5429,65.3896,16.2455,5.79397,1.90874,0.572102,2.49724,0.353593
109.897,50.4575,72.9325,20.0373,28.018,0.649196,0.321951,1.50044,4.26191
86.8162,110.985,124.947,12.5921,21.7122,3.3043,0.100614,2.31396,0.351075
90.8092,130.047,125.786,15.0285,22.8951,3.58808,1.81035,1.2902,0.729458
132.715,99.064,95.1278,20.8859,15.4077,3.09288,1.25413,0.58325,1.77789
112.65,43.9537,75.0434,16.5728,8.64928,2.70839,0.539777,3.70366,0.634153
70.0024,50.5962,82.6988,9.6955,6.13142,0.387778,0.234907,0.490924,5.36689
86.1673,114.22,95.81,22.3265,12.1864,1.82702,0.157876,5.71755,0.554906
99.2547,63.678,95.2801,39.6222,8.14299,3.1301,0.0376996,9.81593,0.0537152
97.3875,90.6927,66.3583,9.54406,9.10494,0.804173,0.447759,0.33371,0.206971
77.0691,92.6914,67.7479,10.7598,10.385,1.82147,0.15352,0.101819,1.34269
59.2653,41.5418,110.481,13.4196,7.94358,1.4189,0.367967,0.0577915,2.58763
38.1988,52.7849,71.4858,14.8193,13.8449,1.19941,2.26696,0.295945,0.374008
77.4141,69.0917,68.3958,15.938,16.647,0.290363,5.56074,0.162875,0.400885
62.5303,56.6052,60.2927,10.1639,7.22957,0.47356,0.116333,0.103308,4.67959
168.881,58.7663,120.757,31.8053,16.9612,1.07936,3.93021,2.4379,0.209615
92.8554,130.649,92.1462,33.5126,13.0214,4.03172,3.43263,0.290098,1.56614
73.7324,73.5103,34.2052,12.92,16.3144,0.646856,3.49848,0.298084,6.16248
112.343,35.6425,46.0516,7.49334,10.949,0.395725,0.0197473,1.04838,1.49652
95.2477,50.9731,53.1447,27.5161,9.95834,0.0929386,1.12302,3.2009,0.175953
125.743,107.223,64.2891,12.5042,10.4933,0.131971,0.516537,1.70245,2.09897
79.667,69.9428,79.6248,13.361,10.7111,1.44922,2.46462,0.0216324,1.27752
102.126,63.0402,73.0305,12.9402,11.1006,0.614282,1.16036,0.034744,3.59563
85.7645,73.4524,64.0498,32.3518,7.56663,0.836741,2.92166,0.464662,1.17689
93.7742,60.1615,70.0658,13.3476,19.0054,3.17144,1.97161,0.0883581,1.74889
94.4151,94.286,51.7914,12.6786,10.4041,4.37597,2.60736,0.0310965,1.03342
136.57,125.444,105.594,18.0027,12.7503,0.150484,4.91083,3.76346,0.0743945
68.1082,111.61,96.0176,31.488,17.0479,0.0302429,4.21818,2.50703,0.125086
99.9656,49.2958,85.2958,11.63,22.0097,0.0883538,4.41055,0.713706,0.192862
131.451,52.973,82.2247,14.0077,6.04198,1.24002,0.105123,0.0561632,0.538089
192.22,65.2231,64.7517,9.57615,21.6682,3.17611,0.0744819,0.0153818,0.386999
151.806,75.2939,97.8387,19.2732,18.6411,4.96493,0.394754,2.46936,0.518284
144.954,108.94,69.3727,13.619,8.14546,4.20753,0.307173,4.14683,1.54693
69.1363,64.9705,72.7331,9.33366,15.0283,0.467484,0.764141,1.75082,0.989305
89.1764,89.6212,90.4274,14.7959,9.52074,0.992579,0.653458,0.0988799,1.93957
73.0875,69.8992,135.685,14.5319,18.857,5.50021,2.11045,0.862543,0.242302
55.2258,71.1906,81.775,25.7443,15.2379,0.494523,3.81478,8.51952,0.523081
49.8858,85.7273,53.4985,16.5839,9.81257,0.855613,0.217139,0.644463,2.72662
112.508,96.3841,145.528,28.3355,12.5349,2.83094,0.581648,0.375275,0.945767
77.3065,77.0015,127.903,28.9229,9.12868,3.82291,0.576524,0.103494,2.20426
131.323,135.966,61.0846,16.0965,11.4283,1.42815,3.94594,0.130044,1.40358
163.481,43.7755,73.4498,18.4987,10.9565,1.06232,3.38253,1.64947,1.49383
160.605,113.175,174.785,20.6044,13.966,2.68127,3.82216,4.39762,0.0915471
113.102,123.229,54.8276,18.2466,16.2815,0.866983,0.53435,5.95879,0.297539
98.9662,115.272,83.6826,14.9669,9.33047,3.86066,0.675852,9.68045,0.887761
79.0214,79.7099,146.147,20.47,21.7242,0.269817,3.66225,0.791119,2.90285
55.724,75.4413,81.1179,9.42493,7.69635,2.35636,0.918319,0.140406,1.24163
192.364,104.246,126.816,31.4764,15.0453,2.15386,2.38188,5.02683,11.1636
76.9493,56.1144,55.8973,7.55474,12.0951,4.26575,0.954385,0.142385,0.678956
72.3011,70.0001,58.5859,9.35929,10.5046,0.134361,3.87103,0.127991,3.01219
152.803,74.002,48.4367,10.6962,14.9926,1.00592,0.413557,0.643552,5.92846
101.469,93.3288,81.5076,11.5939,14.4705,5.88336,1.92706,0.186302,0.336945
83.6835,116.53,92.8216,16.093,11.3347,0.071509,1.39424,2.87011,1.29248
169.434,142.302,98.6195,19.8943,8.79375,3.26943,1.11059,1.13921,3.44055
127.341,104.223,122.981,19.7719,23.2326,5.47693,1.01285,0.217117,2.9017
101.169,38.1474,58.3456,12.6865,14.7058,2.55616,1.11921,0.312487,3.23396
81.1854,80.8701,101.626,17.478,8.65356,1.53448,1.82855,2.28833,2.48059
139.958,105.583,59.3551,22.074,8.25396,2.29286,0.297017,0.502952,2.08033
84.4813,84.819,53.6605,18.1473,13.806,4.26632,0.337705,3.28573,1.59909
123.036,70.7768,47.7243,10.6351,10.7432,0.83476,0.0396549,1.96944,2.72251
57.2058,65.4957,98.4822,10.5415,19.9192,0.803675,0.405833,0.479218,4.76318
68.9441,88.6061,114.779,23.0272,20.7632,2.72235,0.0303353,0.403288,3.45526
74.9349,130.294,84.6446,23.0228,19.727,0.239387,0.104026,4.83859,0.681353
100.193,80.6663,105.102,10.7286,7.21504,2.75576,1.29792,0.0329797,2.32873
77.5864,44.3222,125.19,25.182,5.82366,0.136969,0.205861,1.87209,0.691836
51.0428,33.2337,127.692,7.96298,10.9988,0.190582,0.233823,0.643542,2.23604
66.4561,59.5547,93.4722,11.2506,7.98417,0.103378,0.671471,1.76603,5.37995
92.2691,101.064,64.8259,12.5558,10.6897,0.41638,1.02144,4.60983,0.346237
114.302,74.2334,103.389,18.344,30.5774,0.470713,0.352315,5.54466,4.10553
167.133,94.0843,105.232,12.7504,16.3625,1.36268,1.55955,2.19136,0.385185
136.486,105.318,65.4147,14.257,7.97268,1.44546,0.340641,1.52413,1.55108
76.7175,65.4714,117.861,11.4192,12.3734,0.316411,1.09548,0.312134,10.2719
157.767,85.6113,144.29,18.9508,20.3301,0.336419,4.63174,0.178077,1.33138
180.203,76.8155,88.7082,13.7728,18.0709,0.227121,1.85813,0.486715,1.99108
175.954,66.5009,106.587,19.0741,14.658,0.871493,1.60023,1.87737,2.14456
111.237,49.6918,83.8488,14.3364,9.55061,2.98487,0.792865,2.45673,2.32949
154.259,66.7182,131.867,14.9011,18.8935,3.21097,0.285418,3.47539,1.5437
132.89,73.8588,102.314,22.4221,13.2602,4.09975,3.11608,5.70578,1.17655
60.053,68.8234,54.4712,12.1959,6.43996,1.89494,0.417273,1.24019,3.46089
65.9836,44.7484,72.8055,9.85479,7.14218,0.0452269,0.0902261,2.1528,2.36528
81.0959,47.3297,41.4886,9.49928,9.22382,2.16479,0.243297,2.03795,2.32046
135.468,57.0089,69.469,11.4339,24.8384,4.28642,2.13599,1.69719,1.80946
76.0152,101.609,39.3552,10.4255,10.0607,2.72903,0.547205,0.357866,2.09041
158.8,43.5787,76.2099,22.8827,9.86699,0.406861,1.50776,1.66492,1.93421
140.631,120.743,102.974,8.8407,14.5214,0.514461,1.10869,3.96717,0.0783027
131.414,50.7661,93.809,10.3463,14.4702,3.03853,0.187223,2.01489,0.289863
82.6005,71.2921,64.5294,11.2161,14.3276,1.28187,1.25301,3.324,1.90979
125.291,134.504,165.073,18.684,7.9733,0.324682,1.65838,5.81693,0.253018
136.916,112.277,77.29,25.9933,16.133,2.96547,7.38509,0.819026,0.837094
111.143,104.444,135.332,28.1576,8.98154,4.23933,3.71035,1.37039,1.43734
54.0813,55.7976,79.2473,15.4242,9.61142,5.74419,0.775932,0.0402649,0.353176
89.4222,114.091,96.971,11.867,8.98855,0.66933,3.91714,2.51699,0.682553
223.563,166.641,109.131,25.496,13.0574,2.01621,2.73791,0.46741,0.559507
449.327,216.545,118.87,29.7451,26.6589,0.107872,8.54393,0.0934872,2.95606
257.293,196.753,115.171,26.6156,18.5355,0.79798,3.75659,0.195045,0.461341
168.016,92.4712,133.064,19.9724,16.642,2.58808,0.0593807,1.46474,7.48813
