ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
217.941,0.760441,0.25642,164.879,13.4718,0.290481,0.971192, 6.15599, 18.5936,0.421881,1.00585,14.0068,3.77953,0.781673,3.86252,0.603891,5.39418,0.518108,2.055,0.05,2.055,0.05,-383.799
217.926,0.822357,0.365993,172.193,20.7379,0.263209,0.935141, 9.18121, 17.9073,0.384971,1.00718,17.7919,3.57337,0.621924,3.88741,0.648181,5.0296,0.462844,2.055,0.05,2.055,0.05,-400.305
336.698,0.763398,0.308652,210.884,19.3472,0.314136,1.14833, 6.38239, 22.2841,0.362864,1.00519,5.02842,4.37325,0.894875,4.22934,0.704716,5.49875,0.543737,2.055,0.05,2.055,0.05,-399.204
306.399,0.839289,0.24043,195.499,12.2575,0.305128,1.05227, 10.2969, 23.098,0.368303,1.01091,16.3665,4.02417,0.963605,4.22165,0.682865,5.44104,0.525091,2.055,0.05,2.055,0.05,-395.003
268.451,0.820775,0.279543,208.13,14.5338,0.270506,1.09607, 9.22068, 18.7666,0.35443,1.01889,19.627,3.6248,0.746387,4.04204,0.643178,5.22624,0.463354,2.055,0.05,2.055,0.05,-369.605
355.916,0.746716,0.315763,198.875,24.542,0.2531,0.942682, 6.6124, 24.9678,0.400331,0.991627,7.06433,3.86644,0.7659,4.15585,0.668173,5.36885,0.525491,2.055,0.05,2.055,0.05,-387.875
296.951,0.712942,0.276898,197.409,25.8716,0.25239,0.918866, 11.8371, 22.562,0.344414,1.00455,24.2173,3.72306,0.721267,4.16351,0.701139,5.29178,0.519765,2.055,0.05,2.055,0.05,-389.86
272.69,0.828553,0.406695,175.403,46.3364,0.270838,0.925229, 13.4543, 21.3225,0.409513,0.9832,44.66,3.23475,0.564475,4.22123,0.700746,5.45958,0.523348,2.055,0.05,2.055,0.05,-385.492
197.274,0.797238,0.611742,158.924,186.765,0.255863,0.962422, 11.4599, 17.9035,0.419445,0.9979,36.324,3.18156,0.526666,3.90571,0.653171,5.19036,0.516211,2.055,0.05,2.055,0.05,-388.573
462.545,0.758664,0.630502,218.295,121.354,0.245584,0.939791, 10.7369, 31.6487,0.351099,0.996627,12.3004,3.56315,0.564624,4.08312,0.637314,5.38816,0.513547,2.055,0.05,2.055,0.05,-388.438
