sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
11.891,8.6795,22.8947,56.5779,68.1541,16.6389,5.93075,4.03808,7.46912,12.8354,24.4011,34.0695,29.0749,9.48628,3.64837,6.55025,4.57552,3.881,5.07903,7.73411,11.2721,18.2574,25.8941,33.9094,35.757,31.1252,26.1344,20.767,29.6937,58.9869,64.1711,52.4477,48.1537,48.8108,45.4318,35.7023,32.4268,41.8921,39.1039,25.8237,16.5861,16.0371,9.1609,6.41624,7.93921,11.2789,15.5857,15.3706,8.2354,4.83505,4.1613,4.34469,5.49933,4.29806,4.63672,4.06424,5.09461,5.12262,6.31467,7.50922,8.23354,11.4732,14.5559,9.43422,5.86981,4.16818,4.48722,3.85703,9.06778,17.2855,12.5665
14.5342,11.8924,28.8904,62.3694,66.9728,12.4785,5.80391,3.11298,5.95026,11.5161,26.8114,37.4005,32.8533,12.1059,2.82703,6.70798,5.64437,5.18031,7.26426,9.13885,12.7677,20.8324,30.7765,37.3147,36.2603,28.9136,21.9856,18.6138,30.7418,68.4168,76.2627,61.5668,54.3332,52.8634,48.291,36.5159,32.6197,41.6331,37.7431,23.378,15.0653,15.1427,9.02465,6.66383,8.60815,12.3469,16.4474,15.27,8.44052,5.10024,4.46017,4.72664,5.40226,4.32996,4.75444,4.49891,5.92235,5.13207,5.64114,5.92465,5.95513,9.26467,13.7795,9.45349,6.14426,4.85054,6.26805,6.03399,10.0549,15.9721,11.2712
11.4754,9.04621,20.7502,41.3701,53.6545,15.9007,4.56744,2.67962,6.21115,12.0771,26.5786,39.2018,36.9535,11.407,3.41596,7.78214,6.02983,5.09705,6.84589,9.04792,13.5002,22.5254,30.7636,38.7118,39.2607,32.9358,25.1846,16.9008,22.9235,46.5921,49.2102,39.334,34.0244,32.3778,30.5576,25.0964,24.2781,34.5203,35.739,24.8952,17.0035,18.2567,10.9362,7.11189,7.90843,11.5849,16.2735,14.6906,7.37764,4.11531,3.70218,4.11612,5.20961,4.19369,4.61789,4.79911,7.03502,6.88718,7.9435,8.51117,9.26635,11.5392,13.8917,9.39719,5.98541,4.20608,4.40112,3.50862,7.39941,14.7461,12.899
14.4877,11.8119,22.9443,46.1369,59.7144,13.532,4.48994,4.6273,9.23505,13.045,22.2732,36.4096,32.5206,13.0372,2.59212,4.70468,4.48564,3.92086,4.67374,6.63574,10.7324,17.9981,24.1188,31.8053,32.5382,26.6012,21.1654,14.9829,18.7837,38.2892,41.484,34.1512,29.9266,29.0256,27.4477,22.7688,21.4476,29.534,29.2823,19.8624,12.7407,13.0139,7.12306,4.95569,5.81778,8.26864,13.4766,14.4773,8.7933,5.76253,4.93284,5.05852,5.34682,4.13927,4.62408,4.43152,6.24644,6.32387,7.95105,8.75601,9.09367,13.4755,19.245,12.9622,7.43132,4.83729,5.08871,4.14048,8.85997,17.4656,13.3908
7.38128,3.66098,15.2597,47.2717,60.5715,12.2068,4.65584,3.97454,10.4476,18.2771,33.1266,40.965,30.5598,9.41807,3.4,7.14753,6.23632,5.74602,6.92729,9.21391,14.1179,23.8039,32.4264,37.5092,37.4008,31.8079,25.5477,19.4314,27.0678,52.9752,57.344,46.7141,40.2426,37.859,35.459,27.9403,24.1462,30.2203,28.0794,17.9858,11.4387,12.0043,7.25425,5.37634,5.97586,8.65964,14.4048,14.6813,8.73975,5.51516,4.75713,6.10174,8.44576,6.08138,5.73252,5.07914,6.41258,6.03971,7.27905,7.49172,7.30107,10.2118,15.0291,11.1851,7.43707,5.87144,6.97804,5.84295,9.0406,12.739,8.15619
9.42512,9.40142,26.5839,53.9488,63.7845,12.8131,4.41158,4.58114,11.0103,15.0897,25.7076,35.05,31.588,8.90389,2.27897,4.48542,4.16734,3.87327,5.28345,7.07464,12.6592,22.6697,31.9952,37.5784,36.539,29.568,22.6736,15.7471,20.9845,41.194,42.7904,33.8242,29.7696,32.1669,31.1224,26.0145,24.5943,34.0022,36.3419,25.9549,17.5639,18.0161,9.73564,6.16341,6.7849,9.33339,14.5295,14.6562,7.50149,4.33033,3.93692,4.61544,5.81357,4.89466,5.67583,5.23993,6.76039,6.33252,7.63883,8.15831,7.97398,10.7847,14.1436,9.56343,6.20026,4.22092,4.04486,3.06498,8.88055,14.1759,8.34248
9.80887,6.02782,20.0615,46.5349,57.5058,11.512,4.36264,4.20845,9.51377,15.8102,25.507,33.2455,31.2212,11.6435,4.23606,9.21011,7.29507,5.79785,6.26963,9.39359,14.3951,22.1706,27.8735,35.3874,36.8492,30.6395,23.2866,16.8252,22.8502,48.0861,54.4218,45.8647,42.3187,43.9241,39.7052,30.9156,27.5417,35.8817,34.6097,23.2256,14.5188,14.6015,8.54905,6.07529,8.02368,11.5536,15.184,14.7985,7.80888,4.3172,3.61139,4.27582,5.79061,4.67601,5.16568,5.40117,7.25201,6.23945,6.67663,6.96436,7.01827,8.72961,11.7545,8.90199,6.67029,5.20844,6.70163,6.49279,11.5255,17.9439,10.8453
10.6258,5.84079,19.2161,50.5826,62.0466,16.1046,4.35732,3.60585,6.41438,11.7195,24.467,35.0444,27.8611,8.02665,1.45061,2.71318,2.71849,3.05225,4.39848,7.05273,11.4162,21.8964,29.9281,36.3228,37.2753,31.8555,24.184,18.0219,24.9995,52.3488,56.7317,45.1867,42.313,46.7948,44.9654,36.7094,34.5321,45.3257,44.0004,30.7245,20.0127,18.3835,10.2728,6.66485,7.18048,10.0514,14.1041,12.9282,6.28738,3.46034,3.04159,3.44506,4.95145,4.35341,5.10195,4.63258,5.73743,5.47917,6.52667,6.9102,7.0885,9.42933,12.801,9.16162,5.78166,4.08411,5.34908,5.69578,10.2222,19.7787,17.1745
10.6169,6.36606,23.5048,63.8422,72.2612,17.5037,6.97844,3.55862,6.23038,9.29468,19.5127,31.3192,28.3151,9.45925,1.37636,2.70034,2.67225,2.93594,4.24941,6.20384,11.1091,19.5162,24.5723,31.8643,34.066,29.233,22.8964,15.9518,20.6749,44.0226,48.5354,39.9405,36.8063,37.0976,33.9997,27.5003,25.174,33.3039,34.1976,23.1322,15.7389,16.1871,10.2011,7.41529,8.88336,12.4148,15.5299,14.4742,8.07049,4.54208,3.87961,4.26763,5.83862,4.83813,5.43023,4.53281,5.58384,5.18392,5.88907,6.72299,7.29298,10.2035,13.6653,9.79904,6.51266,4.85297,5.66361,5.28142,10.0769,15.3083,8.55873
8.68535,4.77674,17.6543,50.0961,64.4311,13.9293,4.6976,5.36305,13.8157,18.7333,30.7738,44.0342,37.1182,10.9048,2.50506,3.72848,3.57475,4.40215,5.67477,8.2578,12.7924,20.8191,29.1589,35.8069,36.4109,31.5326,27.7668,23.3675,32.3673,61.3082,65.0791,51.578,44.4032,42.4349,38.5358,30.9528,28.8476,38.465,36.3312,24.88,16.4723,16.3143,9.42185,6.1496,6.86065,9.67395,13.5266,13.8236,8.05406,4.77662,4.27782,5.03876,6.77125,5.42518,5.67994,4.75854,5.83037,5.19466,5.82477,5.94172,6.05872,9.88428,15.0673,11.0455,7.09325,5.6926,6.93296,5.69918,9.77538,14.3018,9.01108
