sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
37.5763,17.6128,28.317,24.5929,21.1891,21.3956,11.132,25.029,44.1636,50.2732,71.8143,99.7208,77.1743,68.5829,44.0013,25.299,10.6197,8.79878,8.71573,9.5644,9.32526,8.61084,11.1234,15.4316,16.0828,19.2969,14.4508,9.07055,10.5247,16.8971,20.6131,24.5037,32.9181,42.2041,39.3232,40.6224,39.1364,32.8994,26.9886,27.538,32.6767,34.4093,28.7079,22.3646,24.2121,30.1983,27.9441,26.6745,27.8437,23.7265,24.5252,21.7679,24.6263,18.5033,13.6517,12.7093,13.97,14.0998,13.9412,16.2916,18.7113,18.3643,19.0468,17.5168,19.5508,17.2559,14.1609,13.364,19.8528,29.0626,26.2039
38.8764,21.5255,30.3021,22.7882,18.3348,23.4317,12.0745,25.9033,42.6492,46.2753,59.252,80.5459,63.5931,56.5489,43.1314,26.1667,11.6857,8.53308,8.16221,9.31996,8.58229,7.96635,10.8558,14.5894,15.1429,18.8234,13.6725,8.41858,9.01015,14.6096,17.4542,20.3718,28.1177,35.8092,34.0295,35.6461,33.5851,28.6569,23.5358,23.2808,26.2725,28.4544,25.0193,19.6231,21.8382,27.8435,24.8617,23.2559,23.8797,20.3034,21.3081,19.7341,24.2717,19.1205,15.0027,15.0832,17.4999,18.5135,18.6082,20.9222,22.3011,20.3976,19.6545,17.2903,19.192,16.6324,14.6658,17.6761,23.0682,27.034,33.2546
52.7461,26.5805,35.8194,26.5887,22.0521,24.241,10.3404,21.0327,40.1245,44.493,63.9825,75.5745,53.709,54.5215,35.2541,20.2845,9.7766,7.75328,8.1823,9.98467,9.90754,9.72914,12.0855,16.3034,16.3107,18.4369,13.5902,8.38291,8.63666,13.2466,15.7385,19.1017,26.5017,35.5816,34.6399,37.2118,36.5735,30.9671,25.7998,25.8736,28.5138,29.4241,24.2755,17.82,19.5021,25.0745,24.3237,23.8719,26.6363,23.8152,27.1869,28.3043,33.851,23.7114,15.3147,13.3706,14.3325,13.79,13.1317,14.9739,18.1119,19.1111,20.8813,20.0259,22.8493,18.4288,15.0198,16.007,20.6101,19.1651,17.5939
41.6353,19.1934,30.9552,29.4905,21.9574,22.2425,9.68461,22.0391,44.0023,46.2415,56.1956,69.815,51.3522,54.9005,39.2719,25.1771,13.224,11.2686,10.4261,11.3054,11.8975,11.2945,12.7539,16.8186,16.5615,19.5615,13.9945,8.45921,8.78368,13.9236,16.9043,19.4929,26.5211,35.5413,34.6316,37.5746,37.2901,33.151,27.743,26.6051,27.9434,29.6524,24.4821,18.3556,20.0085,25.5073,23.4225,22.6113,24.7594,22.0669,24.3603,24.4285,28.9784,21.7554,15.7218,14.1136,15.7411,15.8483,16.0069,17.4264,19.4227,18.759,19.0889,17.7305,20.352,17.8367,15.9388,17.8806,25.1477,25.8647,23.2806
52.8546,24.8449,32.6484,28.4911,25.3317,26.8739,13.4544,24.4444,48.7386,51.3737,59.0339,69.2071,57.7305,61.9199,42.0458,29.1671,15.9236,13.6069,12.3303,13.7128,12.99,12.0702,13.838,17.3474,16.7257,19.7494,14.8466,9.97096,10.8151,16.3972,20.1531,23.689,31.7579,42.5447,41.1474,45.4501,45.2333,37.5817,31.2444,30.2397,34.9065,35.4211,27.7272,19.9815,21.0149,26.2254,22.6976,19.9435,20.0479,16.5236,18.3615,17.799,21.7753,17.5659,14.3609,14.2383,16.34,16.5408,15.3399,16.0319,16.6228,14.9266,15.1949,14.7537,18.9211,18.7828,19.1838,23.326,31.606,29.9697,27.2522
56.5676,26.7151,35.2028,26.7669,22.3303,24.6094,13.8512,27.2429,43.0043,46.0055,62.535,83.2984,65.8052,60.6382,41.8674,27.2419,12.962,10.4525,11.2807,15.2323,16.2083,15.1763,16.2509,20.1359,18.6538,21.8941,14.9822,9.74971,11.125,19.1042,23.2392,27.4527,35.8641,46.0845,43.2567,44.5944,42.9159,37.5264,30.2839,29.3696,32.6446,34.7547,29.315,21.8881,23.1318,27.6384,24.9646,23.3781,23.4258,19.1025,19.9419,19.2812,22.4629,17.7006,13.8319,13.3907,14.972,15.7157,15.9225,18.2171,19.1706,17.6874,17.3058,16.2304,18.6112,16.5196,16.6624,21.3864,24.8083,26.7821,34.7443
54.1459,29.9998,35.2287,31.0441,25.8882,25.4606,11.0397,21.869,42.8287,46.829,60.8979,71.3745,54.4894,50.8925,31.7459,20.8647,11.2079,11.6161,12.9508,15.4638,15.047,14.2141,16.5915,20.3936,18.585,20.7971,15.0144,10.0319,10.7053,16.2081,18.9947,21.628,28.5797,36.1344,33.5875,36.175,36.6454,32.8063,28.1132,28.5339,34.3482,38.6875,32.8815,24.6209,25.6581,31.4083,28.0873,25.559,24.9748,20.1698,20.9425,19.8561,22.4723,17.5421,13.5552,12.8093,14.0319,14.887,14.9865,16.3548,17.1221,16.1252,17.4001,16.9933,20.5454,18.6377,16.9517,18.9118,24.3299,22.7561,23.8288
52.8153,20.8882,29.9577,29.7776,26.3494,26.8835,12.5734,25.2203,46.8671,50.7276,64.4091,84.8446,67.3527,60.8957,42.1605,25.42,12.0019,10.709,11.6952,14.4882,15.2334,15.3946,19.6906,25.8892,23.2004,25.3264,18.1192,11.8798,12.7252,18.0575,19.3039,20.6989,26.9261,36.4239,33.686,35.2492,36.8447,33.6766,28.8407,29.8938,35.1269,38.9971,32.3622,23.3681,24.7001,32.2822,30.2717,28.439,28.657,22.8525,23.6442,21.6971,24.3468,18.0268,12.9663,12.5475,13.7933,13.8316,13.4064,14.2779,16.0349,15.9641,16.8619,17.5326,22.8342,21.0304,20.0529,20.2973,18.9296,17.0418,11.413
42.3278,16.1941,25.0957,25.0223,23.4975,25.462,12.1103,24.2081,46.1892,54.886,75.8858,90.2263,68.9913,57.6018,32.8844,17.756,8.67107,7.98289,9.9315,12.0854,12.3596,11.7778,14.7874,20.3052,19.271,21.926,16.0576,11.019,12.8936,19.5128,22.581,24.6573,30.7064,39.6789,35.9221,37.5341,38.3925,32.6562,26.5566,26.939,33.5072,38.8861,33.8262,24.8271,25.6007,31.168,27.214,23.9181,23.3561,19.423,20.2716,19.7416,24.2958,19.1826,14.9035,15.4744,17.6155,17.6288,16.4028,17.0441,17.6285,15.4525,14.8149,13.3787,15.1239,13.449,12.9719,16.5713,21.8565,25.3786,23.3872
41.8697,20.8,30.0297,28.7203,26.4537,28.0935,13.8304,27.5929,56.2105,63.755,82.0276,96.3373,75.7607,76.8373,53.0781,31.0722,16.8701,13.0185,11.0432,12.2484,11.4986,11.7359,15.12,20.5086,19.9399,23.1692,17.5189,12.2814,14.4122,22.7688,27.086,29.6215,37.5841,46.0665,43.1216,44.7754,45.091,38.7871,31.5108,34.3838,42.6862,44.3608,36.2294,26.0644,26.4731,31.8586,26.9976,24.5002,24.8526,21.0109,22.3005,22.3098,26.4913,19.2744,13.5323,12.589,13.951,13.9459,13.2719,14.6712,16.23,15.949,16.822,16.7773,19.9111,16.0568,11.7531,9.37571,15.7153,26.4224,21.9919
