N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
370.375,862.583,548.146,141.414,21.9607,4.51181,14.6999,2.32847,8.13945
404.398,725.123,601.296,127.775,32.287,3.01035,18.5198,1.96685,5.68197
499.467,564.083,679.28,140.369,16.3048,2.07496,3.1983,1.5959,0.4647
468.59,547.07,599.812,138.857,22.3099,5.39793,1.30759,1.02119,6.33162
379.885,340.949,697.502,146.772,84.1027,0.501738,8.67927,0.825004,16.1137
285.032,730.989,798.827,109.744,44.9252,3.5004,4.83546,0.144983,9.53043
329.348,453.51,644.872,96.3479,75.0283,6.34074,0.990297,4.58241,45.8298
435.77,645.023,453.304,100.962,66.1573,9.8489,2.04032,3.05778,5.343
396.676,597.821,561.169,146.521,37.9579,37.9544,3.81632,3.0649,12.7738
390.786,521.482,758.838,147.449,40.9408,6.65592,2.11998,8.54337,5.64897
313.846,723.526,482.44,169.195,23.821,0.523609,2.07672,16.7978,4.22585
369.248,427.928,443.147,151.532,38.601,0.861084,18.61,1.40326,3.16455
550.14,584.202,552.022,139.031,104.191,13.7036,10.8945,17.7905,2.93233
486.727,618.492,549.377,63.0369,69.0772,9.6201,1.46424,19.7506,28.9219
283.2,456.747,790.431,108.8,47.1601,15.8431,0.22832,0.531201,9.75693
379.67,449.655,622.128,130.591,33.5584,15.3192,0.18379,2.93069,18.507
210.542,483.465,562.617,89.2136,34.5633,25.8872,33.8945,3.63031,0.222125
257.253,756.08,493.297,142.206,62.9767,1.3951,49.964,11.8367,0.880772
270.269,604.258,537.485,125.124,55.5941,25.3616,38.3883,14.0662,0.0106323
466.329,611.628,800.511,87.7591,34.8929,28.309,8.3609,0.462431,4.5126
450.853,583.795,653.023,109.828,82.4936,14.916,22.3166,0.339126,3.74796
359.467,474.608,597.853,118.761,45.7873,4.16719,13.0749,4.20191,8.56317
484.747,317.884,666.574,181.802,27.9942,1.7283,0.593029,32.0434,4.7472
336.037,489.423,409.452,107.865,23.7495,28.4733,25.2978,0.411416,25.0008
408.684,424.432,413.04,123.011,95.0465,3.00438,10.8985,2.69494,30.3183
269.809,303.039,492.113,90.8465,46.506,0.862067,20.348,10.4431,23.8873
569.92,566.529,688.998,164.634,96.0979,3.82592,11.2135,3.14601,23.4899
301.534,684.437,539.507,201.573,41.8257,15.1893,16.2864,2.02966,6.85065
215.008,509.586,464.765,88.5512,33.1402,2.5629,5.21724,2.32234,3.36636
261.329,436.743,888.712,176.855,70.3264,0.362798,4.06586,5.82235,20.0464
325.076,459.587,744.832,55.7692,76.1854,5.98801,12.1117,0.309445,14.7615
264.723,424.29,692.318,75.8631,20.7899,1.82578,4.8248,14.0025,33.7361
214.133,718.669,584.583,83.4562,120.12,4.03845,0.53042,11.3063,5.23369
329.084,393.411,572.019,89.4594,113.484,2.75613,12.0695,0.699336,6.71395
385.605,536.241,494.574,134.916,79.2275,4.10977,4.90773,20.7307,21.7571
324.539,501.863,577.974,80.3696,89.3955,7.53797,2.1563,1.97289,15.8612
349.646,462.02,455.964,132.016,34.9427,10.3711,3.43638,3.50756,1.23977
330.944,553.734,374.809,64.7128,121.579,10.6489,37.9432,0.656329,29.2408
267.727,481.512,510.674,58.2892,55.5984,12.21,8.47806,4.01009,3.83821
370.042,516.103,836.17,104.691,35.7924,1.05146,1.92978,4.59715,10.2054
512.583,913.969,687.179,327.096,40.9494,0.6469,12.3158,1.85668,9.63116
541.017,1043.28,822.34,94.4866,64.3619,64.8659,1.97271,3.53188,4.24487
554.694,488.127,1083.15,188.101,79.9106,26.455,3.5467,1.97171,3.88987
682.065,946.686,915.214,154.209,43.4858,3.67106,0.780954,2.93415,0.460166
466.397,1276.61,730.598,235.122,19.7243,14.2802,14.5068,1.8527,0.960786
352.132,896.129,514.003,110.409,54.6388,11.5444,2.36872,3.79488,0.970346
491.834,650.468,691.346,132.142,59.5504,8.97948,0.0367812,0.159031,17.8288
338.713,658.069,747.989,160.037,31.7048,19.3279,0.220065,0.368127,3.79292
388.68,712.632,461.258,120.673,34.0484,16.8594,9.67928,1.41643,16.2762
590.275,661.497,534.82,142.154,54.0653,17.6333,17.0482,5.60373,2.58912
459.432,577.104,822.696,49.8012,62.2878,10.2929,33.7705,6.98298,22.3838
420.222,650.967,417.539,115.232,106.501,3.35552,10.2191,1.09621,4.32341
