TAC,B2021,B2022,B0,04B0,03B0,02B0,B1951,B2022B2021,B202204B0,B202202B0,B2022B1951,F2020,F2021,F2021F2020,U2021,U2021U2020,PropAge3,PropAge4to10,UT,U20
0,21.5987,21.4832,60.0319,24.0128,18.0096,12.0064,55.3524,0.994654,0.894658,1.78932,0.388117,0,0,nan,0,nan,0.468382,0.484924,0,0
0,28.3158,41.7478,92.1446,36.8579,27.6434,18.4289,41.7621,1.47436,1.13267,2.26534,0.999659,0,0,nan,0,nan,0.154435,0.610664,0,0
0,61.4466,54.7162,82.4962,32.9985,24.7489,16.4992,41.0842,0.890467,1.65814,3.31628,1.3318,0,0,nan,0,nan,0.511227,0.471069,0,0
0,21.7305,18.0695,58.7172,23.4869,17.6152,11.7434,48.2805,0.831525,0.769343,1.53869,0.37426,0,0,nan,0,nan,0.102458,0.858142,0,0
0,15.6884,15.4887,63.3363,25.3345,19.0009,12.6673,47.5362,0.987266,0.611365,1.22273,0.325828,0,0,nan,0,nan,0.141154,0.771021,0,0
0,53.5435,51.9063,57.0811,22.8324,17.1243,11.4162,45.9529,0.969423,2.27336,4.54671,1.12955,0,0,nan,0,nan,0.133731,0.839888,0,0
0,30.7076,28.2859,45.233,18.0932,13.5699,9.04661,44.0763,0.921135,1.56334,3.12668,0.641747,0,0,nan,0,nan,0.160705,0.807199,0,0
0,12.0027,9.35742,66.1428,26.4571,19.8428,13.2286,48.6205,0.779608,0.353683,0.707365,0.192458,0,0,nan,0,nan,0.188965,0.765524,0,0
0,28.7019,25.9963,50.3316,20.1326,15.0995,10.0663,54.5473,0.905734,1.29125,2.5825,0.476582,0,0,nan,0,nan,0.0715894,0.878443,0,0
0,24.5465,23.0515,69.4188,27.7675,20.8256,13.8838,55.6874,0.939096,0.83016,1.66032,0.413944,0,0,nan,0,nan,0.22201,0.737676,0,0
0,19.4012,21.6775,55.8924,22.357,16.7677,11.1785,51.7922,1.11732,0.969606,1.93921,0.418547,0,0,nan,0,nan,0.126448,0.764654,0,0
0,22.2794,23.8046,61.3924,24.557,18.4177,12.2785,55.6948,1.06846,0.969364,1.93873,0.427412,0,0,nan,0,nan,0.376015,0.557423,0,0
0,19.5592,19.721,55.9263,22.3705,16.7779,11.1853,53.9565,1.00827,0.881561,1.76312,0.365498,0,0,nan,0,nan,0.208921,0.669911,0,0
0,12.6487,9.91858,54.5261,21.8104,16.3578,10.9052,52.323,0.784156,0.454763,0.909527,0.189564,0,0,nan,0,nan,0.337616,0.611713,0,0
0,16.5086,12.4241,56.1025,22.441,16.8307,11.2205,41.8229,0.752585,0.553634,1.10727,0.297065,0,0,nan,0,nan,0.167639,0.807501,0,0
0,16.6786,15.7833,76.979,30.7916,23.0937,15.3958,53.279,0.946319,0.512583,1.02517,0.296238,0,0,nan,0,nan,0.0804783,0.848545,0,0
0,22.6945,22.4468,47.4683,18.9873,14.2405,9.49365,47.8935,0.989086,1.1822,2.3644,0.468681,0,0,nan,0,nan,0.0988928,0.817706,0,0
0,33.1986,32.9466,48.4468,19.3787,14.534,9.68936,43.5493,0.992407,1.70014,3.40028,0.756535,0,0,nan,0,nan,0.258568,0.675747,0,0
0,18.9464,16.012,49.6847,19.8739,14.9054,9.93694,51.3912,0.845121,0.805682,1.61136,0.311572,0,0,nan,0,nan,0.314533,0.633102,0,0
0,32.8554,30.4347,69.2404,27.6961,20.7721,13.8481,46.6535,0.926324,1.09888,2.19776,0.652357,0,0,nan,0,nan,0.140198,0.82504,0,0
0,28.5715,26.1265,76.2889,30.5156,22.8867,15.2578,39.6485,0.914426,0.85617,1.71234,0.658954,0,0,nan,0,nan,0.157324,0.812607,0,0
0,22.1546,20.7915,62.9049,25.162,18.8715,12.581,45.3524,0.938475,0.826309,1.65262,0.458444,0,0,nan,0,nan,0.117696,0.82384,0,0
0,19.5132,16.7272,62.5071,25.0028,18.7521,12.5014,48.8983,0.857226,0.669012,1.33802,0.342081,0,0,nan,0,nan,0.154305,0.761926,0,0
0,22.3591,18.5192,53.8995,21.5598,16.1698,10.7799,49.1554,0.828266,0.858971,1.71794,0.376749,0,0,nan,0,nan,0.248572,0.729588,0,0
0,22.4721,17.6703,47.7839,19.1136,14.3352,9.55679,43.5045,0.786323,0.92449,1.84898,0.406172,0,0,nan,0,nan,0.0876148,0.888144,0,0
0,35.1443,33.5329,75.2151,30.0861,22.5645,15.043,36.2252,0.95415,1.11457,2.22914,0.925679,0,0,nan,0,nan,0.0658527,0.913533,0,0
0,11.6594,12.3747,48.9372,19.5749,14.6812,9.78745,50.2412,1.06135,0.632173,1.26435,0.246306,0,0,nan,0,nan,0.0439236,0.686299,0,0
0,14.9354,13.05,54.9446,21.9778,16.4834,10.9889,52.6416,0.873763,0.593782,1.18756,0.247904,0,0,nan,0,nan,0.425211,0.520737,0,0
0,25.9996,26.9079,59.2197,23.6879,17.7659,11.8439,45.9748,1.03494,1.13594,2.27187,0.585276,0,0,nan,0,nan,0.0970152,0.79707,0,0
0,19.0162,19.9769,66.5031,26.6013,19.9509,13.3006,48.2609,1.05052,0.750977,1.50195,0.413937,0,0,nan,0,nan,0.429805,0.47721,0,0
0,29.0364,32.0829,56.8079,22.7231,17.0424,11.3616,55.801,1.10492,1.4119,2.82381,0.574952,0,0,nan,0,nan,0.225101,0.702576,0,0
0,38.5814,42.3074,79.5437,31.8175,23.8631,15.9087,47.6171,1.09658,1.32969,2.65938,0.888493,0,0,nan,0,nan,0.235186,0.664421,0,0
0,35.1832,34.3208,70.3778,28.1511,21.1133,14.0756,41.5808,0.975489,1.21916,2.43833,0.8254,0,0,nan,0,nan,0.357866,0.613416,0,0
0,17.8546,27.0796,72.7157,29.0863,21.8147,14.5431,48.312,1.51667,0.93101,1.86202,0.560515,0,0,nan,0,nan,0.137706,0.599787,0,0
0,40.5982,44.6146,52.584,21.0336,15.7752,10.5168,46.9612,1.09893,2.12111,4.24222,0.950032,0,0,nan,0,nan,0.458456,0.46423,0,0
0,42.6797,49.1381,51.1297,20.4519,15.3389,10.2259,47.7833,1.15132,2.40262,4.80524,1.02835,0,0,nan,0,nan,0.299344,0.608756,0,0
0,32.3925,29.1306,42.4183,16.9673,12.7255,8.48367,47.7155,0.899301,1.71686,3.43373,0.610505,0,0,nan,0,nan,0.401403,0.580606,0,0
0,38.375,40.5888,73.7544,29.5018,22.1263,14.7509,46.5281,1.05769,1.37581,2.75162,0.872349,0,0,nan,0,nan,0.0933113,0.826825,0,0
0,31.732,25.7119,63.4209,25.3683,19.0263,12.6842,39.1063,0.810285,1.01354,2.02709,0.657487,0,0,nan,0,nan,0.218882,0.752086,0,0
0,22.3718,23.4515,57.5401,23.0161,17.262,11.508,43.7345,1.04826,1.01892,2.03784,0.536226,0,0,nan,0,nan,0.156313,0.745185,0,0
0,27.2474,28.0091,58.1386,23.2555,17.4416,11.6277,45.6933,1.02796,1.20441,2.40882,0.61298,0,0,nan,0,nan,0.289588,0.659572,0,0
0,28.4211,31.4296,68.2528,27.3011,20.4758,13.6506,39.0074,1.10585,1.15122,2.30244,0.805735,0,0,nan,0,nan,0.153338,0.741243,0,0
0,21.3201,22.2262,74.0863,29.6345,22.2259,14.8173,40.5111,1.0425,0.750011,1.50002,0.548644,0,0,nan,0,nan,0.409351,0.524782,0,0
0,28.1112,27.6455,53.5486,21.4194,16.0646,10.7097,49.4096,0.983435,1.29067,2.58135,0.559517,0,0,nan,0,nan,0.190037,0.738348,0,0
0,45.9006,43.917,61.0612,24.4245,18.3184,12.2122,49.1895,0.956784,1.79807,3.59615,0.892812,0,0,nan,0,nan,0.224512,0.752001,0,0
0,18.4775,22.2312,72.896,29.1584,21.8688,14.5792,44.989,1.20315,0.76243,1.52486,0.494149,0,0,nan,0,nan,0.182291,0.677802,0,0
0,20.3873,21.3917,53.6253,21.4501,16.0876,10.7251,40.8178,1.04927,0.997277,1.99455,0.524078,0,0,nan,0,nan,0.290479,0.57994,0,0
0,38.5548,39.2244,84.7873,33.9149,25.4362,16.9575,36.533,1.01737,1.15655,2.3131,1.07367,0,0,nan,0,nan,0.298245,0.682506,0,0
0,43.8799,49.3907,62.3739,24.9495,18.7122,12.4748,48.8549,1.12559,1.97962,3.95925,1.01097,0,0,nan,0,nan,0.0923717,0.830545,0,0
0,29.8115,28.9846,61.321,24.5284,18.3963,12.2642,48.5946,0.972261,1.18167,2.36335,0.596456,0,0,nan,0,nan,0.320697,0.623289,0,0
0,18.3261,18.5202,54.1453,21.6581,16.2436,10.8291,46.1131,1.01059,0.855114,1.71023,0.401625,0,0,nan,0,nan,0.267911,0.623278,0,0
0,21.8606,22.3228,62.0539,24.8215,18.6162,12.4108,44.1673,1.02114,0.899331,1.79866,0.505414,0,0,nan,0,nan,0.327963,0.610039,0,0
0,25.4177,26.997,73.6738,29.4695,22.1021,14.7348,46.4629,1.06214,0.916101,1.8322,0.581046,0,0,nan,0,nan,0.190671,0.720124,0,0
0,38.1054,36.3577,54.3864,21.7546,16.3159,10.8773,55.8556,0.954136,1.67127,3.34254,0.650922,0,0,nan,0,nan,0.224325,0.724522,0,0
0,26.2096,19.5027,45.442,18.1768,13.6326,9.0884,46.6375,0.744105,1.07294,2.14589,0.418177,0,0,nan,0,nan,0.186207,0.800745,0,0
0,25.8197,23.4486,81.1475,32.459,24.3443,16.2295,46.7296,0.908167,0.722408,1.44482,0.501794,0,0,nan,0,nan,0.0865639,0.884907,0,0
0,36.3752,33.4732,56.6562,22.6625,16.9969,11.3312,47.6877,0.920222,1.47703,2.95406,0.701926,0,0,nan,0,nan,0.0657317,0.898352,0,0
0,9.88164,8.954,46.1058,18.4423,13.8317,9.22115,46.8012,0.906125,0.485514,0.971028,0.19132,0,0,nan,0,nan,0.160098,0.729754,0,0
0,23.5239,20.5586,54.2456,21.6983,16.2737,10.8491,45.1832,0.873945,0.947477,1.89495,0.455005,0,0,nan,0,nan,0.2274,0.720922,0,0
0,37.3274,41.32,50.9199,20.3679,15.276,10.184,39.0446,1.10696,2.02868,4.05735,1.05828,0,0,nan,0,nan,0.136941,0.853897,0,0
0,37.501,68.1609,68.173,27.2692,20.4519,13.6346,43.6463,1.81758,2.49956,4.99911,1.56166,0,0,nan,0,nan,0.0352476,0.666507,0,0
0,35.534,32.4791,60.9045,24.3618,18.2713,12.1809,43.2228,0.914028,1.3332,2.66639,0.751433,0,0,nan,0,nan,0.588231,0.359755,0,0
0,36.9193,33.223,86.1058,34.4423,25.8317,17.2212,45.2447,0.89988,0.964597,1.92919,0.734294,0,0,nan,0,nan,0.250904,0.732721,0,0
0,29.9638,29.5821,52.7087,21.0835,15.8126,10.5417,44.4372,0.987261,1.40309,2.80618,0.665704,0,0,nan,0,nan,0.0585235,0.902447,0,0
0,29.0995,43.2125,58.0386,23.2154,17.4116,11.6077,47.3993,1.48499,1.86137,3.72274,0.911669,0,0,nan,0,nan,0.140006,0.785506,0,0
0,23.8183,42.5941,47.0318,18.8127,14.1095,9.40636,54.1527,1.78829,2.26411,4.52822,0.786555,0,0,nan,0,nan,0.198275,0.354734,0,0
0,41.4193,35.6516,48.0917,19.2367,14.4275,9.61834,46.7952,0.860748,1.85331,3.70662,0.761864,0,0,nan,0,nan,0.678852,0.286388,0,0
0,37.5997,31.0113,55.9844,22.3937,16.7953,11.1969,47.6263,0.824776,1.38482,2.76964,0.651137,0,0,nan,0,nan,0.136139,0.834702,0,0
0,19.719,17.9964,58.6589,23.4636,17.5977,11.7318,47.5532,0.912643,0.766992,1.53398,0.378447,0,0,nan,0,nan,0.156986,0.764439,0,0
0,38.4627,35.6344,77.1213,30.8485,23.1364,15.4243,42.3011,0.926468,1.15514,2.31028,0.842399,0,0,nan,0,nan,0.193721,0.776533,0,0
0,22.7187,26.2038,107.071,42.8284,32.1213,21.4142,44.4156,1.1534,0.611832,1.22366,0.589968,0,0,nan,0,nan,0.144265,0.777175,0,0
0,30.8802,41.6804,113.915,45.5658,34.1744,22.7829,40.9182,1.34975,0.914729,1.82946,1.01863,0,0,nan,0,nan,0.170191,0.675801,0,0
0,30.9317,35.8817,104.274,41.7098,31.2823,20.8549,38.8915,1.16003,0.860271,1.72054,0.922611,0,0,nan,0,nan,0.409828,0.458801,0,0
0,41.8572,48.1862,92.2922,36.9169,27.6876,18.4584,39.1125,1.1512,1.30526,2.61052,1.23199,0,0,nan,0,nan,0.324806,0.621371,0,0
0,29.0275,28.5042,49.355,19.742,14.8065,9.871,48.7269,0.981973,1.44384,2.88767,0.584978,0,0,nan,0,nan,0.197295,0.707935,0,0
0,29.1271,25.4228,47.0962,18.8385,14.1289,9.41924,50.7602,0.872824,1.34952,2.69903,0.500842,0,0,nan,0,nan,0.352357,0.59708,0,0
0,18.8459,16.6492,55.6947,22.2779,16.7084,11.1389,40.6174,0.883439,0.747343,1.49469,0.409903,0,0,nan,0,nan,0.253267,0.702265,0,0
0,21.5841,19.1835,49.0286,19.6115,14.7086,9.80573,55.1348,0.88878,0.978178,1.95636,0.347938,0,0,nan,0,nan,0.113844,0.861551,0,0
0,31.0512,33.3222,52.1551,20.862,15.6465,10.431,46.1908,1.07314,1.59727,3.19454,0.721405,0,0,nan,0,nan,0.0723336,0.837632,0,0
0,28.5806,25.0807,46.9318,18.7727,14.0795,9.38636,47.1141,0.87754,1.33602,2.67203,0.532339,0,0,nan,0,nan,0.288343,0.699457,0,0
0,21.54,23.0212,51.8206,20.7282,15.5462,10.3641,52.8386,1.06877,1.11062,2.22125,0.43569,0,0,nan,0,nan,0.0398785,0.83958,0,0
0,35.269,30.5543,59.3688,23.7475,17.8107,11.8738,41.9008,0.866322,1.28663,2.57326,0.729205,0,0,nan,0,nan,0.324404,0.65432,0,0
0,21.0076,17.9275,43.3868,17.3547,13.016,8.67736,48.7252,0.853381,1.033,2.06601,0.36793,0,0,nan,0,nan,0.0943898,0.879298,0,0
0,23.1809,26.1447,66.6215,26.6486,19.9865,13.3243,48.5578,1.12786,0.981089,1.96218,0.538423,0,0,nan,0,nan,0.106794,0.817647,0,0
0,20.067,18.5855,48.3477,19.3391,14.5043,9.66954,41.024,0.926172,0.961031,1.92206,0.453038,0,0,nan,0,nan,0.132257,0.73095,0,0
0,53.072,44.492,68.0928,27.2371,20.4279,13.6186,47.1942,0.838333,1.6335,3.26701,0.942743,0,0,nan,0,nan,0.25745,0.732118,0,0
0,17.8729,15.6333,50.5248,20.2099,15.1574,10.105,39.8297,0.874691,0.773547,1.54709,0.392503,0,0,nan,0,nan,0.0718044,0.847342,0,0
0,18.0531,13.945,55.6868,22.2747,16.706,11.1374,51.5384,0.772446,0.626047,1.25209,0.270576,0,0,nan,0,nan,0.286396,0.692541,0,0
0,15.7919,14.0624,56.4211,22.5685,16.9263,11.2842,61.7179,0.890482,0.6231,1.2462,0.22785,0,0,nan,0,nan,0.0901135,0.868524,0,0
0,24.2952,25.6699,69.1341,27.6536,20.7402,13.8268,55.1582,1.05658,0.928264,1.85653,0.465387,0,0,nan,0,nan,0.0959234,0.822506,0,0
0,38.3299,33.3361,44.5251,17.8101,13.3575,8.90503,54.8667,0.869714,1.87176,3.74351,0.607584,0,0,nan,0,nan,0.14497,0.813936,0,0
0,28.606,26.0069,64.637,25.8548,19.3911,12.9274,61.212,0.909143,1.00588,2.01177,0.424867,0,0,nan,0,nan,0.252582,0.717709,0,0
0,13.4883,15.5753,57.0587,22.8235,17.1176,11.4117,65.8469,1.15473,0.682425,1.36485,0.236538,0,0,nan,0,nan,0.13304,0.659841,0,0
0,27.7835,22.6,47.0981,18.8392,14.1294,9.41961,47.5537,0.813433,1.19963,2.39925,0.475253,0,0,nan,0,nan,0.254274,0.709709,0,0
0,27.1859,29.0477,65.758,26.3032,19.7274,13.1516,49.1816,1.06848,1.10434,2.20868,0.590621,0,0,nan,0,nan,0.174946,0.749917,0,0
0,55.124,55.3544,53.9594,21.5837,16.1878,10.7919,48.9263,1.00418,2.56463,5.12927,1.13138,0,0,nan,0,nan,0.147406,0.806863,0,0
0,38.7963,36.1077,66.7368,26.6947,20.021,13.3474,47.2777,0.930701,1.35262,2.70524,0.763737,0,0,nan,0,nan,0.316763,0.662557,0,0
0,52.8141,49.4628,61.4685,24.5874,18.4405,12.2937,46.5494,0.936546,2.01171,4.02343,1.06259,0,0,nan,0,nan,0.0600608,0.918745,0,0
0,11.8229,10.7604,48.4798,19.3919,14.5439,9.69596,54.4431,0.910135,0.554893,1.10979,0.197646,0,0,nan,0,nan,0.205223,0.736576,0,0
0,18.4744,19.5562,52.7873,21.1149,15.8362,10.5575,44.8829,1.05856,0.92618,1.85236,0.435717,0,0,nan,0,nan,0.156447,0.733369,0,0
0,21.271,18.0968,48.8204,19.5281,14.6461,9.76407,51.1229,0.850777,0.926705,1.85341,0.353987,0,0,nan,0,nan,0.240112,0.712642,0,0
0,23.9848,26.9024,52.9792,21.1917,15.8938,10.5958,49.3901,1.12164,1.26948,2.53896,0.544692,0,0,nan,0,nan,0.144338,0.829991,0,0
0,25.7395,36.2205,61.0996,24.4399,18.3299,12.2199,44.8555,1.40719,1.48202,2.96405,0.807493,0,0,nan,0,nan,0.0760423,0.661528,0,0
0,50.7875,54.776,64.2062,25.6825,19.2619,12.8412,47.3272,1.07853,2.13281,4.26563,1.15739,0,0,nan,0,nan,0.53793,0.396208,0,0
0,24.3493,24.9737,43.6915,17.4766,13.1074,8.7383,47.6234,1.02564,1.42898,2.85796,0.524399,0,0,nan,0,nan,0.383854,0.550247,0,0
0,34.9709,41.3606,65.3989,26.1595,19.6197,13.0798,42.6494,1.18272,1.58109,3.16218,0.969781,0,0,nan,0,nan,0.206856,0.707979,0,0
0,54.8174,56.6499,54.6941,21.8776,16.4082,10.9388,54.4676,1.03343,2.5894,5.17879,1.04007,0,0,nan,0,nan,0.237897,0.691938,0,0
0,36.3723,30.6137,64.3254,25.7301,19.2976,12.8651,47.7324,0.841676,1.1898,2.37959,0.64136,0,0,nan,0,nan,0.304521,0.67035,0,0
