ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
330.013,0.688286,0.430242,223.194,191.163,0.311042,1.151, 8.331, 48.9372,0.500682,1.00267,15.5328,5.00086,1.13982,3.20563,0.363242,5.65138,0.516983,2.055,0.05,2.055,0.05,-771.431
335.496,0.742894,0.635182,208.147,858.84,0.244881,1.24972, 12.74, 54.9446,0.554521,1.00825,14.9281,5.16206,1.2019,3.1922,0.371239,5.68946,0.549449,2.055,0.05,2.055,0.05,-783.495
326.37,0.802511,0.404033,198.609,321.696,0.2651,1.05618, 22.6117, 59.2197,0.543632,0.996832,28.4611,4.76836,1.0672,3.35795,0.464201,5.72571,0.547747,2.055,0.05,2.055,0.05,-786.787
352.815,0.690044,0.37308,190.059,209.765,0.302014,1.04577, 23.3542, 66.5031,0.563351,1.0129,15.9038,5.29534,1.25395,3.43686,0.498865,5.6208,0.536201,2.055,0.05,2.055,0.05,-775.642
286.725,0.688638,0.525086,183.287,454.623,0.300037,1.25633, 32.7575, 56.8079,0.6191,1.00462,28.348,4.68136,1.12866,3.29176,0.453811,5.64162,0.543189,2.055,0.05,2.055,0.05,-759.316
384.972,0.598975,0.457686,183.703,205.825,0.314253,1.34693, 41.736, 79.5437,0.614756,1.00201,34.9255,4.65823,1.16065,3.19672,0.392548,5.68925,0.556631,2.055,0.05,2.055,0.05,-773.628
409.119,0.630527,0.306245,213.645,117.9,0.349045,1.30098, 31.3914, 70.3778,0.515425,0.993624,29.292,5.49476,1.26409,3.26221,0.400936,5.61394,0.531666,2.055,0.05,2.055,0.05,-780.919
431.16,0.502662,0.363566,216.117,175.663,0.27248,1.18254, 28.6342, 72.7157,0.525841,0.998748,17.5528,5.21264,1.18086,3.20392,0.361045,5.70096,0.537776,2.055,0.05,2.055,0.05,-775.263
283.7,0.809399,0.464952,192.224,326.567,0.208584,1.20786, 26.9548, 52.584,0.615131,1.01249,26.571,4.76807,1.07852,3.31814,0.421639,5.60837,0.52258,2.055,0.05,2.055,0.05,-780.076
314.572,0.675553,0.569475,214.633,477.753,0.284627,1.25766, 47.3187, 51.1297,0.520418,1.00622,31.9566,4.53819,0.967109,3.28185,0.418755,5.6452,0.530676,2.055,0.05,2.055,0.05,-771.405
226.887,0.831518,0.365109,195.405,140.435,0.239254,1.28111, 24.7967, 42.4183,0.575957,0.993402,25.7365,4.55065,1.00976,3.27589,0.394207,5.65295,0.543241,2.055,0.05,2.055,0.05,-774.556
417.08,0.696827,0.432941,208.461,175.085,0.344079,1.06188, 55.8626, 73.7544,0.516223,0.990685,44.0955,5.16493,1.22109,3.23604,0.387637,5.61859,0.522726,2.055,0.05,2.055,0.05,-765.165
