rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
0.82178,-0.454039,0.25186,-0.204555,0.213119,0.757878,-0.277709,1.78633,1.63203,0.591027,1.53563,0.668747,-0.68871,-1.0346,-0.0739659,-0.321846,0.124,0.380225,-0.524777,0.43634,0.551913,-0.0579868,-0.933702,-0.530966,-1.26504,-1.23468,0.338699,-0.514978,-0.517862,-0.281981,0.789713,-0.323274,-0.576512,0.248685,0.00861591,-0.543671,-1.1106,0.492584,0.250095,-0.537523,-1.13525,-0.636963,0.690956,-0.152133,0.470185,-0.820076,-0.098176,0.476305,-0.132087,0.85083,-0.744647,-0.135921,-0.54553,0.501802,-0.503968,-0.386031,-0.0066386,0.356255,-0.330721,0.121808,-0.696184,0.747358,0.519706,-0.352517,0.72106,1.09718,-0.208289,-0.0992422
0.93374,-0.720624,0.189461,-0.406038,0.288978,0.825527,-0.0783733,1.3959,0.901793,0.28096,1.21982,0.369769,-0.217112,-0.273553,0.297674,-0.236474,0.521976,0.409462,-0.592723,0.446347,0.452398,0.0205649,-0.817948,-0.472944,-1.18943,-1.09705,0.6052,-0.359132,-0.301442,0.0629712,0.970013,-0.0308064,-0.220973,0.524657,0.518469,0.105533,-0.751791,0.736139,0.779439,-0.219163,-1.01431,-0.542077,0.65383,-0.228455,0.262169,-1.11499,-0.176232,0.343694,-0.457879,0.837459,-0.648768,-0.356892,-0.535691,0.615773,-0.227159,-0.410247,0.051543,0.224161,-0.529538,-0.0777842,-1.24355,0.372062,-0.401509,-1.26776,0.575516,0.884735,-0.826578,-0.141363
0.752348,-0.360489,0.146061,-0.205392,0.199242,1.02623,-0.266269,1.74956,1.16574,0.460386,1.4838,0.0753124,-1.33497,-0.821796,-0.327172,-0.781558,-0.260659,-0.0878252,-0.925041,0.1074,0.186627,-0.00815257,-1.03198,-0.197343,-0.911647,-0.741686,0.90237,-0.113335,0.0179767,0.050623,1.02569,-0.310071,-0.497635,0.420297,0.00129668,-0.154915,-0.917307,0.353802,0.255563,-0.434783,-1.25742,-0.691301,0.472867,-0.317366,0.118259,-0.944224,-0.1267,0.300158,-0.13243,1.15889,-0.630582,-0.193128,-0.0992259,0.797355,-0.219598,-0.242262,0.272923,0.468441,-0.13253,0.148665,-0.682103,1.03758,0.133206,-1.04873,0.480247,1.09887,-0.754974,-0.252972
0.771426,-0.635786,0.214127,-0.691573,0.25552,1.28188,-0.714403,1.46647,1.33712,0.0965942,1.50727,0.0821919,-0.588006,-1.548,-0.803384,-0.824396,-0.182408,-0.129711,-0.845606,0.142619,0.139908,-0.22465,-0.98464,-0.629739,-1.16211,-0.954793,0.806727,0.0216012,-0.00711418,0.247534,1.26752,0.283715,-0.00975532,0.89081,0.64052,0.0214624,-0.722545,0.637909,0.432189,-0.479189,-1.32383,-0.598377,0.450227,-0.228248,-0.0723231,-0.817549,-0.374666,0.268841,-0.14125,0.786634,-0.774668,-0.209683,-0.305905,0.791096,-0.298715,-0.0040337,0.153811,0.228443,-0.120322,0.26283,-0.94368,0.659435,-0.0300718,-0.761097,0.572684,1.4538,-0.650614,-0.426817
1.03112,-0.626208,0.469066,0.000714615,0.161825,1.25914,0.1005,1.82656,0.836819,0.358188,1.87538,0.131606,-0.967894,-0.7801,-0.737841,-1.05293,-0.108743,-7.91426e-005,-0.54981,0.39391,0.366209,0.0798514,-0.855459,-0.283529,-1.10444,-0.960787,0.555311,0.00150232,-0.126407,0.101144,1.26867,0.277649,0.00482625,0.846713,0.659003,0.0825282,-0.698333,0.974928,0.612409,-0.258374,-1.16606,-0.579499,0.64245,-0.0962172,0.148053,-1.01715,-0.403145,0.232987,-0.420527,0.633672,-1.08944,-0.428422,-0.540172,0.3872,-0.526264,-0.611314,-0.0847011,0.292998,-0.373851,-0.218072,-1.07819,0.61078,-0.172642,-0.82972,0.754398,1.45071,-0.948337,0.0703182
1.16742,-0.376285,0.279853,0.0563228,0.392817,1.00522,0.171391,1.95425,1.1818,0.449053,1.98139,0.0892584,-0.893997,-2.21746,-0.593325,-0.523794,0.360719,0.394084,-0.583579,0.477596,0.392369,-0.0475774,-0.767352,-0.639118,-1.20774,-1.48957,0.480987,-0.519204,-0.272429,-0.128359,1.01568,0.109734,-0.202968,0.628138,0.60098,0.0294286,-0.641645,0.600453,0.735868,-0.390901,-1.19753,-0.430193,0.70199,-0.228776,0.202904,-0.845066,-0.328501,0.215083,-0.357521,0.595171,-1.08164,-0.334883,-0.613737,0.404911,-0.389272,-0.423081,0.00222804,0.293635,-0.103881,0.128906,-0.962236,0.693545,0.162446,-0.629731,0.68579,0.939192,-1.16444,0.211003
0.883675,-0.563111,0.283954,-0.239098,0.0503833,0.862846,-0.163694,1.56896,0.792294,0.439542,1.25735,0.0233823,-0.542829,-1.95282,-0.37759,-0.253692,0.277426,0.154498,-0.679658,0.378737,0.344549,-0.287586,-0.928943,-0.773376,-1.33717,-1.35287,0.177356,-0.702553,-0.496019,-0.17964,0.818815,-0.365104,-0.214162,0.711072,0.607888,0.267347,-0.388222,1.13724,0.979164,-0.120988,-0.852374,-0.358832,0.883479,-0.00408645,0.26731,-0.926518,-0.221983,0.298113,-0.122876,0.951842,-0.762108,-0.0695473,-0.314927,0.492035,-0.282995,-0.229061,0.0940149,0.289296,-0.274935,0.295355,-0.582439,0.701121,0.218256,-0.316413,0.664262,1.38387,-1.49275,0.154937
0.944317,-0.810225,0.0871285,-0.437939,0.102696,0.476577,-0.434176,1.51821,1.32077,0.298487,1.50861,0.320505,-0.465634,-0.592322,-0.170697,-0.455295,0.066777,0.16515,-1.0057,0.396092,0.282753,-0.244012,-0.651265,-0.662979,-0.962383,-1.26202,0.349328,-0.496503,-0.548166,-0.120407,0.897519,-0.311226,-0.504925,0.665482,0.628567,0.123221,-0.30031,0.897941,1.13905,0.164506,-0.933436,-0.0947851,1.04153,0.215943,0.408009,-0.787551,-0.304499,0.18763,-0.480512,0.606292,-1.10348,-0.394441,-0.446634,0.48252,-0.113406,-0.146085,0.232475,0.494442,-0.0474893,0.250945,-0.876834,0.659228,-0.116073,-0.551255,0.579879,1.07111,-1.43415,-0.661031
0.811743,-0.228553,0.366137,-0.366125,0.151826,0.642168,0.0265206,1.7013,0.942216,0.364287,1.49228,-0.439037,-0.323558,-0.402801,-0.082216,-0.790887,-0.180921,-0.310019,-1.29938,-0.14824,-0.358989,-0.456549,-1.20321,-0.909139,-1.4242,-1.36521,0.237611,-0.256292,-0.284971,0.0311968,1.17743,0.197574,0.0838703,1.04372,0.860167,0.280552,-0.376622,1.25348,1.12325,0.154866,-0.740888,-0.228082,1.11445,0.162601,0.437356,-1.16714,-0.281496,0.206952,-0.359628,0.572979,-1.19485,-0.615116,-0.39212,0.15271,-0.338115,-0.457417,0.0715981,0.276058,-0.354538,0.138065,-1.14509,0.807471,0.0486068,-0.765295,0.849336,1.34358,0.0480202,-0.946036
0.742112,-0.498025,-0.0127567,-0.547051,0.329988,0.933715,-0.102175,1.73755,1.32697,0.209946,1.72471,0.51273,-0.308517,-0.288039,0.109838,-0.957606,-0.174023,-0.100577,-0.791128,0.130061,0.0306442,-0.389428,-1.13358,-0.531341,-1.32048,-1.38584,0.45817,-0.348868,-0.233853,0.10553,0.8305,0.0985549,-0.307287,0.663574,0.587249,0.262127,-0.00897472,1.2952,1.12595,0.185858,-0.770073,-0.366975,0.755062,-0.408313,0.249175,-1.07696,-0.294863,0.108077,-0.437654,0.689722,-1.19187,-0.540249,-0.682777,0.452631,-0.560802,-0.627664,0.0306112,0.320913,-0.352438,0.177302,-0.903041,0.631232,-0.245859,-0.802935,0.393621,1.19388,-0.494793,-0.286029
0.785379,-0.265674,0.104141,-0.0444538,0.0640149,1.30542,-0.368343,1.91524,1.19742,0.478076,1.60449,-0.385246,-0.657713,-1.67801,0.13028,-0.41512,0.0193761,0.382085,-0.428028,0.330029,0.526925,-0.156615,-0.928938,-0.592236,-1.50706,-1.53601,0.0369729,-0.6847,-0.615538,-0.0667206,0.86705,-0.0395087,-0.362468,0.73554,0.565021,0.29697,-0.375889,0.934695,0.677597,0.00147697,-0.921769,-0.243402,0.789419,-0.0621219,0.556779,-0.764977,0.0274571,0.33077,-0.213237,0.85078,-0.844036,-0.23482,-0.582468,0.543605,-0.585914,-0.551968,0.0100361,0.125925,-0.451191,-0.131177,-1.08986,0.464874,-0.477982,-1.01626,0.565643,1.33488,-0.253898,-0.269678
0.76668,-0.427644,-0.048651,-0.424497,0.270616,0.975288,-0.0703145,1.6058,1.18848,0.246674,1.36346,-0.1048,-1.00547,-0.406579,-0.430969,-0.471798,0.311201,0.401657,-0.543209,0.506247,0.548325,0.0308417,-0.91566,-0.537088,-1.31807,-1.22509,0.38562,-0.437482,-0.375681,-0.107053,1.06371,0.251141,-0.26451,0.811458,0.423451,0.0290395,-0.63846,0.701859,0.391321,-0.292214,-1.12999,-0.673398,0.49568,-0.275654,0.2308,-0.780323,0.183166,0.419027,0.108471,1.19798,-0.660925,-0.11756,-0.15405,0.676401,-0.53403,-0.549685,-0.0137896,0.0229624,-0.565453,0.000591845,-0.975334,0.584504,-0.0608982,-0.709833,0.51105,1.39828,-1.02477,0.00775268
