m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017,m_age2_2018,m_age2_2019,m_age2_2020
0.350711,0.268258,0.208358,0.168587,0.144669,0.133025,0.131415,0.138785,0.154803,0.179803,0.214551,0.259666,0.314913,0.378356,0.445556,0.509684,0.562895,0.598231,0.611592,0.602974,0.576399,0.538209,0.494517,0.450265,0.408996,0.372992,0.343579,0.321415,0.306454,0.298172,0.295739,0.298004,0.303344,0.309503,0.314286,0.316209,0.314655,0.309946,0.3033,0.296678,0.292116,0.291015,0.294241,0.302253,0.315121,0.332423,0.353194,0.376229,0.400086,0.423055,0.443202,0.45848,0.466997,0.467785,0.461201,0.448881,0.43348,0.418325,0.407115,0.402775,0.406816,0.419658,0.440605,0.467391,0.495388,0.518271,0.530901,0.530679,0.518262,0.497421
0.300785,0.274779,0.249625,0.223979,0.198432,0.174662,0.154703,0.140562,0.134278,0.137517,0.152265,0.181813,0.230952,0.304499,0.402228,0.513474,0.617455,0.689329,0.712004,0.68562,0.627103,0.558731,0.495299,0.443716,0.405761,0.380448,0.36534,0.357229,0.353568,0.352625,0.353271,0.354905,0.357424,0.361202,0.366642,0.373856,0.382639,0.392422,0.40222,0.410581,0.415994,0.417571,0.41519,0.409518,0.401943,0.394454,0.389243,0.387829,0.391026,0.399044,0.411471,0.427136,0.44401,0.459993,0.47339,0.48308,0.488676,0.490618,0.490136,0.488555,0.486668,0.484711,0.48237,0.478797,0.472647,0.46256,0.447979,0.429215,0.407326,0.383919
0.733448,0.46972,0.306092,0.209134,0.153276,0.122407,0.107431,0.103764,0.109684,0.125564,0.153447,0.19656,0.258151,0.338692,0.430949,0.517804,0.578063,0.596361,0.571633,0.517429,0.45441,0.399881,0.361376,0.340419,0.336049,0.346144,0.366887,0.391632,0.413246,0.425795,0.425884,0.413698,0.392954,0.369658,0.348847,0.333198,0.323665,0.320002,0.320961,0.324219,0.327092,0.327798,0.325641,0.32107,0.31561,0.31174,0.312373,0.319588,0.33465,0.358075,0.389303,0.425925,0.4629,0.494322,0.515246,0.522969,0.517879,0.503462,0.485463,0.469155,0.457622,0.452138,0.452518,0.457207,0.463136,0.466498,0.4646,0.456283,0.442025,0.423784
0.670011,0.461542,0.323216,0.236582,0.184654,0.15557,0.142105,0.14027,0.14804,0.164829,0.19098,0.227079,0.27317,0.327689,0.386271,0.441746,0.485967,0.51215,0.517192,0.502787,0.474796,0.44068,0.406302,0.375474,0.350335,0.331899,0.320529,0.316268,0.31898,0.328384,0.343946,0.364637,0.388558,0.412586,0.433116,0.447059,0.452399,0.448627,0.436873,0.419666,0.39999,0.380278,0.362326,0.34739,0.336325,0.32973,0.328042,0.331511,0.340232,0.35412,0.37282,0.395529,0.42082,0.446899,0.471767,0.493307,0.509451,0.518394,0.518861,0.510842,0.496077,0.477753,0.460043,0.447785,0.446603,0.462511,0.501095,0.568578,0.672096,0.818033
0.401418,0.315256,0.251134,0.207712,0.181198,0.168071,0.165833,0.172808,0.187508,0.208707,0.235362,0.266302,0.300156,0.335492,0.371131,0.406008,0.438708,0.467417,0.48996,0.503923,0.506898,0.497306,0.475773,0.445089,0.409477,0.373666,0.342148,0.318619,0.30487,0.301356,0.307882,0.323681,0.346935,0.37393,0.399925,0.420516,0.432464,0.434505,0.427765,0.415544,0.401754,0.389165,0.379402,0.373143,0.370285,0.370013,0.371041,0.372372,0.373431,0.374068,0.374568,0.37565,0.378389,0.383608,0.39162,0.402209,0.414547,0.427072,0.437408,0.44308,0.442353,0.434494,0.419871,0.399863,0.376583,0.352224,0.328313,0.305733,0.284859,0.265688
0.424887,0.344371,0.282083,0.2377,0.208669,0.192268,0.186374,0.189527,0.200663,0.219215,0.245005,0.277891,0.317451,0.362649,0.411547,0.461162,0.507554,0.54617,0.572444,0.582594,0.574406,0.548127,0.507193,0.457342,0.405091,0.356371,0.315796,0.286432,0.26915,0.263648,0.269318,0.285315,0.309929,0.339462,0.36889,0.393237,0.408576,0.413138,0.407939,0.396601,0.383525,0.371862,0.363482,0.359223,0.359081,0.362274,0.367449,0.373424,0.379318,0.38457,0.388968,0.392677,0.396209,0.400077,0.404646,0.41012,0.416546,0.423793,0.431544,0.439306,0.446422,0.452073,0.455278,0.454938,0.449902,0.439324,0.423196,0.402356,0.3783,0.352936
0.510144,0.310825,0.193851,0.128692,0.0935167,0.075636,0.0684594,0.0689425,0.0760022,0.0899343,0.112072,0.14438,0.188874,0.246584,0.315959,0.391618,0.464559,0.523943,0.560327,0.568978,0.55152,0.514579,0.466297,0.414215,0.364177,0.320058,0.284064,0.257199,0.239409,0.230159,0.228855,0.23497,0.24791,0.266705,0.290099,0.316629,0.344473,0.371424,0.395007,0.412741,0.422692,0.424141,0.417789,0.405636,0.390641,0.376322,0.366086,0.362029,0.365108,0.375392,0.392,0.412729,0.433729,0.451028,0.461689,0.464363,0.459625,0.44992,0.439144,0.431022,0.428039,0.431698,0.442754,0.46127,0.48645,0.516838,0.551101,0.588139,0.627185,0.66797
0.477154,0.269287,0.15661,0.098688,0.069803,0.0565605,0.0527938,0.0562369,0.0667948,0.0860523,0.117074,0.163909,0.230325,0.31711,0.418006,0.517653,0.595552,0.634466,0.628827,0.58716,0.527216,0.466565,0.415048,0.376227,0.350107,0.334897,0.327699,0.324799,0.323224,0.321092,0.317534,0.312679,0.307597,0.304143,0.304051,0.308439,0.317925,0.332655,0.352173,0.375151,0.399508,0.422977,0.443267,0.458287,0.466426,0.466801,0.459458,0.445508,0.426964,0.406423,0.386762,0.370945,0.361882,0.361463,0.370534,0.389094,0.416019,0.448277,0.479938,0.503898,0.514944,0.511299,0.495245,0.472527,0.451026,0.438103,0.438025,0.452997,0.483803,0.529295
0.561841,0.34922,0.220828,0.146422,0.104274,0.0811825,0.0698975,0.0669042,0.0711223,0.0833668,0.106317,0.144654,0.204641,0.29155,0.402769,0.520792,0.615669,0.658122,0.636988,0.565979,0.473885,0.386581,0.316113,0.264794,0.230655,0.210678,0.202107,0.202751,0.211319,0.227139,0.2497,0.278176,0.310887,0.344803,0.37609,0.401199,0.417739,0.425201,0.425241,0.42145,0.417823,0.416966,0.420091,0.427096,0.436511,0.445285,0.449324,0.445827,0.434068,0.41546,0.393161,0.37142,0.354764,0.346106,0.346679,0.356602,0.374895,0.398904,0.423442,0.442424,0.451597,0.449729,0.439067,0.424871,0.414518,0.41543,0.432847,0.470975,0.533531,0.622615
0.416729,0.25664,0.162609,0.111116,0.0845948,0.0730502,0.0717863,0.0793761,0.0963317,0.124719,0.167751,0.228712,0.309023,0.405321,0.506557,0.594598,0.650474,0.662592,0.63216,0.572114,0.500811,0.433877,0.379003,0.338231,0.310753,0.294589,0.28722,0.285784,0.288057,0.292546,0.298332,0.305052,0.312938,0.32284,0.335647,0.351824,0.371313,0.393368,0.416309,0.437287,0.452926,0.460717,0.459582,0.450125,0.434513,0.416077,0.398413,0.383954,0.373982,0.368921,0.368518,0.371879,0.377507,0.384049,0.390628,0.396872,0.402967,0.409695,0.418444,0.430405,0.445771,0.463552,0.481309,0.494879,0.498396,0.486283,0.456842,0.412895,0.360622,0.307365
