N_ag1_age2_t1951,N_ag1_age2_t1952,N_ag1_age2_t1953,N_ag1_age2_t1954,N_ag1_age2_t1955,N_ag1_age2_t1956,N_ag1_age2_t1957,N_ag1_age2_t1958,N_ag1_age2_t1959,N_ag1_age2_t1960,N_ag1_age2_t1961,N_ag1_age2_t1962,N_ag1_age2_t1963,N_ag1_age2_t1964,N_ag1_age2_t1965,N_ag1_age2_t1966,N_ag1_age2_t1967,N_ag1_age2_t1968,N_ag1_age2_t1969,N_ag1_age2_t1970,N_ag1_age2_t1971,N_ag1_age2_t1972,N_ag1_age2_t1973,N_ag1_age2_t1974,N_ag1_age2_t1975,N_ag1_age2_t1976,N_ag1_age2_t1977,N_ag1_age2_t1978,N_ag1_age2_t1979,N_ag1_age2_t1980,N_ag1_age2_t1981,N_ag1_age2_t1982,N_ag1_age2_t1983,N_ag1_age2_t1984,N_ag1_age2_t1985,N_ag1_age2_t1986,N_ag1_age2_t1987,N_ag1_age2_t1988,N_ag1_age2_t1989,N_ag1_age2_t1990,N_ag1_age2_t1991,N_ag1_age2_t1992,N_ag1_age2_t1993,N_ag1_age2_t1994,N_ag1_age2_t1995,N_ag1_age2_t1996,N_ag1_age2_t1997,N_ag1_age2_t1998,N_ag1_age2_t1999,N_ag1_age2_t2000,N_ag1_age2_t2001,N_ag1_age2_t2002,N_ag1_age2_t2003,N_ag1_age2_t2004,N_ag1_age2_t2005,N_ag1_age2_t2006,N_ag1_age2_t2007,N_ag1_age2_t2008,N_ag1_age2_t2009,N_ag1_age2_t2010,N_ag1_age2_t2011,N_ag1_age2_t2012,N_ag1_age2_t2013,N_ag1_age2_t2014,N_ag1_age2_t2015,N_ag1_age2_t2016,N_ag1_age2_t2017,N_ag1_age2_t2018,N_ag1_age2_t2019,N_ag1_age2_t2020,N_ag1_age2_t2021
286.242,157.17,507.328,129.525,330.963,196.337,346.716,487.753,205.562,1311.34,858.624,371.214,992.095,190.932,80.2753,55.5131,93.8118,71.9926,138.813,177.083,50.9031,169.729,178.969,115.458,56.8257,94.573,46.7602,44.7598,264.896,135.388,109.904,189.716,527.379,201.053,156.419,381.53,354.113,160.528,113.481,498.488,364.923,169.192,73.5753,99.5578,386.808,186.187,232.783,66.8907,192.256,284.818,212.621,526.565,75.5655,169.736,175.236,496.632,177.961,225.856,325.998,354.513,185.465,232.386,80.6674,304.761,146.86,57.3798,250.547,641.135,84.7731,132.682,189.596
410.662,227.786,400.671,96.8011,267.326,177.345,288.459,515.761,147.326,1014.92,510.067,273.942,695.837,162.277,29.4412,80.1842,113.694,79.3165,156.103,217.246,57.9255,198.589,188.67,99.3439,58.655,85.9221,50.703,44.7938,302.096,119.516,128.203,226.944,613.72,194.326,172.262,389.94,330.57,233.121,99.1513,374.672,382.012,146.077,63.0244,107.413,355.742,156.758,258.527,80.3271,213.076,390.145,220.11,576.537,96.7726,222.696,187.204,404.492,185.483,124.897,211.865,275.622,143.613,190.569,72.2016,399.327,149.442,99.9243,300.757,804.162,113.667,162.862,187.494
309.315,157.027,524.292,118.01,300.972,138.171,338.482,667.523,235.006,1225.19,895.206,326.714,1078.19,260.645,116.879,118.049,104.956,103.001,213.034,232.632,83.5638,237.912,254.62,157.353,76.0883,91.0821,54.7207,57.3364,279.808,138.968,153.627,191.05,607.741,197.511,156.2,422.448,309.504,192.626,98.8152,358.084,339.527,149.84,74.0859,160.2,444.811,208.832,356.818,111.508,167.968,322.854,183.137,503.003,86.4694,141.363,130.187,267.117,154.829,137.125,206.422,242,134.949,237.267,93.9751,442.22,270.841,97.4114,496.763,831.56,73.9109,362.763,209.811
215.141,190.691,498.976,90.0376,365.899,212.682,416.896,613.02,159.499,1406.41,1194.34,425.306,1140.03,324.693,98.2075,107.761,182.223,98.5103,222.045,232.071,135.284,242.445,275.372,155.286,84.0473,111.357,66.8488,39.5347,311.12,138.049,125.58,216.766,577.783,197.952,190.421,490.637,380.883,239.639,110.738,439.993,365.207,168.477,62.5324,117.244,330.554,194.645,319.957,86.7037,167.593,340.654,189.663,700.444,129.43,189.523,191.096,402.507,146.337,134.446,227.172,245.089,141.278,243.812,46.0954,321.666,178.451,110.368,291.637,603.637,93.4467,194.131,213.936
218.419,195.518,435.155,94.0377,306.865,161.089,320.143,429.6,168.696,1247.28,714.556,293.477,1029.13,184.288,109.473,61.1178,249.116,63.8756,224.552,193.784,99.3356,201.241,172.702,148.281,73.1907,78.6569,49.6763,42.231,263.529,132.318,171.388,229.043,647.044,243.141,194.496,535.585,342.628,239.357,131.227,448.203,344.318,129.156,74.0635,74.2698,314.323,179.323,264.989,85.1764,166.522,273.295,177.9,528.4,88.7379,141.523,138.138,347.985,124.191,150.248,218.583,258.192,130.736,261.541,79.8436,430.199,217.603,143.828,428.986,585.683,105.006,45.844,193.284
183.508,234.732,378.589,90.6012,244.338,164.399,214.436,519.714,159.197,1295.39,821.163,300.303,1863.23,222.141,180.611,11.0508,113.101,104.476,180.369,218.366,110.905,255.195,265.54,151.438,75.2245,108.696,56.568,70.1626,376.079,160.514,191.464,321.835,610.143,217.005,232.619,471.364,357.524,240.044,82.5133,439.628,425.939,139.801,66.6035,87.6641,327.682,228.97,241.665,77.8812,215.265,375.821,224.919,675.504,132.588,192.782,171.96,421.847,160.195,137.45,211.415,259.763,146.361,218.95,80.2368,369.785,220.973,128.732,321.395,871.152,66.9355,85.3322,203.347
227.263,251.175,263.91,147.783,236.045,112.44,173.589,354.09,152.594,840.437,567.834,306.264,1109.46,247.881,70.0963,32.4958,104.266,109.303,192.522,216.115,79.6489,184.132,204.714,164.64,88.0087,96.6851,56.1856,55.8864,292.142,139.906,175.304,254.577,474.514,183.958,131.385,388.326,325.075,189.029,102.639,414.066,392.231,209.563,93.7,111.667,464.956,191.538,328.358,81.6802,240.035,292.55,176.335,529.579,80.3134,138.875,120.475,288.631,112.447,111.289,180.163,251.157,141.516,175.071,62.127,372.407,194.524,120.858,250.595,548.865,89.874,26.4684,180.504
197.466,192.072,392.213,135.91,260.688,154.104,226.454,539.061,183.501,978.003,540.037,319.904,904.595,356.187,93.5364,92.0509,115.474,91.1438,219.579,207.057,101.163,219.526,202.847,159.805,68.0062,89.8293,48.2066,37.6214,266.606,94.6592,113.187,185.97,439.153,161.026,135.762,438.08,392.255,284.216,117.688,523.345,368.177,179.618,89.4665,101.752,345.398,163.657,315.607,95.8633,269.062,346.336,225.4,786.878,139.213,206.909,178.267,361.104,126.371,109.88,160.799,191.05,117.974,223.855,62.3795,338.057,178.018,104.45,259.447,561.548,44.5935,123.731,191.947
299.797,142.677,392.794,128.07,259.686,109.133,247.051,449.554,140.954,1205.8,519.696,373.054,1262.91,194.014,175.416,57.9025,251.623,121.517,145.398,216.863,61.075,176.271,170.565,118.965,68.0373,94.2599,48.3854,48.4831,299.027,132.306,147.407,202.072,575.992,197.957,145.299,408.364,289.268,204.894,95.8888,403.658,258.741,134.645,58.0735,87.9479,285.842,173.27,244.8,87.1843,213.616,310.785,237.004,711.821,107.25,177.835,155.631,337.547,102.191,108.488,182.677,256.717,158.589,250.755,80.6196,502.493,193.575,101.718,260.634,589.023,130.196,188.023,191.141
324.35,152.16,319.867,101.616,366.353,110.486,219.839,518.118,173.414,1089.21,500.696,271.36,886.429,176.07,104.782,73.2199,112.466,109.524,214.253,133.337,75.3355,185.358,192.28,130.991,66.0647,89.0998,51.7921,35.994,232.083,100.828,100.596,128.532,399.097,133.358,91.3639,317.961,263.919,189.534,82.0338,330.626,367.872,150.895,56.283,81.8299,380.586,153.646,244.5,79.0906,209.043,274.082,182.462,580.875,86.1793,179.156,168.893,420.09,144.48,175.869,236.319,289.951,168.593,231.021,99.0678,496.623,212.24,109.694,387.466,962.294,168.826,146.151,183.231
269.37,186.855,417.72,118.358,214.842,137.263,263.399,429.174,124.652,851.044,464.813,278.197,895.506,192.693,81.599,58.4352,80.8423,63.1253,134.54,152.742,74.7632,164.302,207.404,122.697,67.145,100.701,47.3854,37.2203,242.042,93.4247,121.25,154.665,432.933,131.144,110.361,346.683,256.315,179.302,92.0096,399.713,368.454,147.74,73.7714,120.716,423.174,168.939,256.339,92.9533,210.137,290.914,195.966,557.652,91.7961,165.387,133.704,367.693,146.999,124.437,216.859,265.28,159.581,208.11,88.0619,517.794,204.09,97.4917,409.316,756.862,99.9759,77.9681,176.583
312.066,180.829,543.956,91.5045,261.185,178.536,213.191,460.026,105.446,984.874,644.661,250.628,728.018,194.448,119.925,82.3166,151.856,84.9303,152.745,217.363,104.667,220.161,236.438,145.338,66.7272,73.6488,41.3992,32.797,207.677,109.284,112.932,166.802,504.367,171.251,151.133,385.469,302.568,230.748,112.651,398.383,287.343,132.889,72.4775,90.179,309.172,151.118,220.192,57.699,132.961,224.085,155.046,390.721,73.4461,166.712,176.891,469.468,202.9,239.903,470.054,535.493,317.907,381.605,124.442,556.356,226.106,84.1812,277.502,489.255,55.3437,280.969,191.784
379.27,152.482,428.434,94.7079,284.344,104.315,297.164,526.304,213.835,1552.26,512.027,242.019,1166.83,175.869,122.651,123.719,138.72,116.526,204.303,209.929,86.9517,206.759,205.954,123.965,80.6937,71.2993,52.9264,38.8608,199.835,123.6,112.382,197.809,425.671,179.421,132.776,428.646,276.199,211.029,121.113,509.137,364.721,168.461,80.3368,139.139,551.46,199.606,376.266,98.2167,186.101,220.192,167.169,409.009,83.3391,136.611,127.947,313.638,112.291,142.543,230.205,278.119,170.027,224.038,84.0758,382.184,157.594,52.4485,285.304,651.752,95.2475,109.129,189.231
299.832,153.488,362.741,103.03,253.566,164.628,172.271,367.634,182.332,826.116,452.373,205.313,794.721,107.481,82.045,54.571,139.914,102.532,196.54,185.751,85.2845,225.898,241.468,118.956,58.5926,100.249,48.1629,38.6947,235.035,144.316,85.5859,152.743,393.236,158.345,140.822,336.689,223.315,178.256,100.567,408.321,315.148,172.535,84.8616,112.256,616.805,237.463,331.727,100.098,229.44,315.358,206.258,531.622,73.5719,147.518,119.153,343.613,147.095,135.943,234.345,218.374,146.397,220.483,61.9826,319.711,139.281,82.572,290.032,532.646,153.441,45.4342,175.337
222.301,245.147,375.72,85.7948,317.695,116.166,156.752,478.407,117.913,1013.98,481.896,266.91,883.895,195.896,205.389,53.9748,251.846,159.344,230.689,234.455,67.9016,182.254,200.111,143.922,61.4669,92.4444,45.3329,54.2587,187.818,101.437,94.7961,123.167,351.195,100.905,90.0763,267.285,249.029,176.438,93.7148,352.061,388.975,127.501,86.8472,125.546,502.781,200.664,314.597,111.435,227.936,393.011,222.536,728.713,118.989,226.935,172.711,374.925,137.345,146.215,178.657,223.181,133.236,202.953,65.1758,351.604,174.523,128.969,270.146,596.706,46.1946,226.378,184.241
307.784,230.523,363.472,106.185,210.797,96.2309,162.517,389.929,138.468,1189.23,559.759,274.208,1066.87,340.595,175.162,185.71,231.938,166.233,204.505,190.421,52.9238,162.631,161.087,115.991,44.1606,82.1163,36.1093,40.3141,198.217,111.22,126.567,178.241,428.418,160.916,145.041,407.804,286.338,202.133,110.341,477.331,351.43,142.63,70.6749,169.912,539.986,259.005,347.742,120.742,257.855,335.5,227.04,584.005,87.3229,144.407,111.719,229.426,102.651,111.174,148.716,219.041,106.095,151.439,65.717,427.425,169.263,108.708,392.659,842.363,280.629,118.284,190.278
184.639,181.957,447.404,76.2535,354.467,164.604,241.529,729.213,160.065,1274.47,401.224,388.331,984.454,342.959,101.386,103.361,132.337,79.0706,198.118,171.852,59.0175,167.06,167.889,88.3496,50.8275,79.1216,35.8357,32.217,186.093,87.2185,102.063,171.707,575.781,176.14,190.328,454.041,378.085,220.573,106.687,486.778,365.601,139.227,71.1025,131.866,406.455,187.509,375.052,94.105,218.95,369.861,264.558,689.019,88.1607,208.322,181.853,365.936,130.978,130.688,206.129,277.415,136.28,195.947,75.4141,438.94,228.478,101.86,428.467,565.095,179.774,55.6426,190.324
402.938,292.911,455.815,103.512,274.722,161.318,298.411,561.567,159.763,1153.74,572.131,321.322,1221.94,234.579,99.422,58.7591,275.799,127.062,181.038,233.191,67.9894,229.337,173.381,109.753,65.3235,80.0077,52.1824,46.3707,268.836,128.462,140.817,229.155,514.342,180.733,144.073,411.431,271.282,171.272,99.1479,337.154,338.43,153.192,80.8876,151.431,568.728,285.214,396.834,132.771,294.942,391.422,251.092,525.643,84.8233,159.668,139.519,307.595,133.286,143.162,254.696,299.911,153.551,221.788,88.8668,418.253,191.444,106.38,272.762,578.033,111.168,39.8889,201.262
286.132,225.152,678.676,97.137,329.511,130.524,222.76,551.407,162.111,1065.11,413.028,301.761,958.695,122.399,91.7597,104.215,169.574,79.9393,172.591,185.922,56.6663,156.836,132.834,111.892,52.0849,73.7686,30.8508,38.925,252.509,98.4188,117.064,195.917,433.742,208.456,134.071,411.355,298.266,206.162,89.5733,363.911,332.052,145.213,54.6412,128.224,501.456,167.03,334.838,72.2424,164.182,223.218,151.673,414.735,86.525,152.528,117.399,427.904,203.56,186.742,283.215,378.423,201.761,246.862,81.5918,462.097,173.824,80.4305,226.632,674.472,75.9791,31.775,177.923
267.757,212.723,466.29,128.355,249.074,145.122,165.714,698.236,169.583,1489.67,632.372,411.311,1165.08,222.529,118.582,45.596,120.922,99.3444,126.184,122.956,58.1693,151.235,154.058,91.4345,55.2655,82.4123,45.1258,37.4085,202.201,93.942,98.2054,130.393,376.545,130.049,125.831,304.743,259.409,165.177,85.2555,343.142,349.659,163.826,60.5999,98.4408,404.812,164.69,335.061,97.9718,168.897,342.896,235.903,614.826,88.7415,210.901,139.632,352.336,135.034,141.448,167.878,350.581,161.561,268.822,85.5639,476.638,155.319,107.06,229.894,534.136,61.9731,224.043,178.523
296.065,229.639,322.599,114.379,243.949,206.512,233.007,485.893,149.463,748.261,579.984,278.223,900.906,247.468,173.582,66.7522,132.989,122.081,247.189,259.605,97.3552,241.392,252.726,166.054,109.202,115.583,54.2649,49.9292,324.872,119.822,102.92,229.767,410.234,138.531,125.015,263.559,205.526,193.754,90.3049,320.366,362.179,169.877,92.9467,138.385,460.377,244.655,410.558,112.383,232.913,360.691,225.314,576.878,98.7563,147.055,154.777,402.433,185.748,173.644,286.028,423.142,187.566,272.537,97.7355,524.031,159.137,118.274,352.147,437.673,42.1628,206.483,204.013
365.363,218.862,450.999,173.765,239.583,164.018,153.12,462.049,142.636,730.154,663.111,301.855,578.373,197.529,121.595,58.2845,94.4404,60.122,114.297,142.964,48.2728,120.578,141.998,95.5335,52.0347,70.8353,47.4555,32.9231,189.821,98.6422,116.082,205.806,525.356,227.1,209.583,534.252,345.85,240.262,104.376,423.244,451.017,165.305,79.848,114.59,385.326,177.493,308.338,83.1572,158.955,257.406,172.149,479.834,77.7432,174.487,181.566,435.974,165.299,190.364,285.755,292.146,163.409,219.011,67.3337,437.09,206.895,87.2047,273.928,707.145,61.0416,67.8905,178.526
571.691,230.329,579.756,93.341,235.918,175.94,302.668,793.616,164.931,1039,941.954,269.917,1269.82,368.504,86.2762,96.8833,283.728,103.149,189.429,232.059,66.6711,161.263,152.81,102.201,57.3057,67.4203,37.745,43.6459,199.489,94.7889,108.898,153.929,394.316,194.305,169.614,374.054,232.715,177.959,83.4026,389.615,313.647,138.672,52.1564,104.929,339.197,168.155,320.095,89.4189,225.052,377.447,189.207,718.994,117.343,187.819,170.602,438.602,159.967,167.8,277.523,240.882,136.731,185.414,57.8677,368.714,127.928,66.6765,301.728,498.551,47.3076,135.391,189.361
365.938,251.403,445.948,63.7728,203.044,188.388,153.401,374.556,227.352,1042.29,1033.01,284.678,1360.6,193.833,111.817,134.346,150.886,135.157,159.709,146.384,54.8232,125.361,134.219,85.2342,50.8726,63.1413,33.305,31.5307,191.646,107.269,119.55,216.215,682.112,264.423,191.054,477.311,357.383,248.317,88.0953,414.759,392.687,138.991,67.3708,101.425,373.866,160.242,304.598,96.2483,196.556,301.254,220.164,604.624,71.989,121.481,121.838,291.258,119.483,124.484,182.74,334.598,168.062,234.857,84.6121,432.066,162.835,86.7607,190.759,712.54,22.6113,207.024,181.065
345.245,183.573,508.909,133.065,236.662,109.105,232.971,456.931,218.214,864.321,906.767,315.506,595.504,335.083,163.784,29.4832,147.224,69.7771,127.147,134.747,57.2406,114.89,133.759,97.601,48.1727,56.9729,29.7619,41.8581,147.936,93.1258,84.4175,128.971,364.48,152.734,118.473,312.541,217.508,161.808,81.4002,374.469,294.7,105.55,52.0118,94.1513,281.531,144.815,198.503,82.6562,197.581,323.848,250.036,647.883,93.1089,180.529,121.326,290.902,117.342,105.229,185.924,223.284,137.61,227.741,83.3091,506.172,225.007,165.689,261.378,592.013,100.217,122.415,166.708
373.992,348.616,581.356,71.7361,256.423,147.316,383.945,544.502,141.726,1187.37,803.208,424.202,1211.83,308.467,322.169,69.0646,208.58,143.125,184.541,144.748,64.9454,152.841,131.464,88.0168,48.2245,70.5524,33.3897,31.1358,167.896,86.2241,99.7876,154.164,391.395,188.957,144.167,384.144,289.252,190.221,101.004,338.526,327.451,144.842,62.076,115.959,426.625,219.947,283.889,101.619,207.226,273.195,161.749,476.032,60.5154,105.11,96.2492,237.792,87.9568,102.233,162.104,248.616,139.624,312.081,108.014,526.627,307.509,177.964,472.335,887.571,113.674,330.199,191.421
278.077,292.726,430.795,123.361,251.434,181.438,275.807,544.673,190.491,1061.41,749.009,282.715,1659.39,269.256,149.682,185.892,244.989,138.214,275.612,305.556,109.445,279.724,218.652,130.468,75.9302,90.6215,45.4257,42.1125,256.593,118.159,122.4,212.093,601.274,205.881,201.94,418.324,294.11,158.707,81.3154,418.618,293.347,125.112,60.5804,137.492,429.129,220.541,358.583,97.4006,207.33,365.852,162.305,465.017,64.7517,113.331,105.96,270.476,105.79,119.041,197.421,258.157,168.046,259.638,104.808,503.732,277.493,126.462,370.881,553.655,112.205,149.621,206.991
367.603,164.768,527.075,123.212,295.01,140.942,318.257,357.524,167.173,986.662,625.866,367.764,1203.16,331.097,86.2987,129.694,168.117,172.798,267.338,299.326,101.208,281.211,269.361,156.738,66.1266,102.787,61.9558,51.9222,304.062,139.324,125.37,207.16,483.79,164.096,140.527,258.883,242.609,158.863,75.4345,304.877,280.888,114.268,57.6723,82.9578,328.237,192.222,270.129,98.2282,251.899,504.694,286.743,704.101,114.075,201.738,129.707,309.365,103.461,115.611,184.422,210.414,154.907,257.285,101.4,540.607,350.343,123.57,447.402,849.514,45.416,32.0263,199.428
522.135,209.78,590.711,101.856,183.24,152.04,259.177,541.521,165.264,906.792,677.171,513.458,1120.96,308.676,187.899,138.137,291.647,187.415,327.923,326.36,110.491,291.736,278.096,150.823,87.5879,94.5838,56.1342,51.5461,286.89,157.13,143.867,275.656,609.174,197.051,193.141,437.972,353.957,207.207,128.31,466.401,386.447,140.366,61.9539,119.057,420.83,224.652,355.578,113.321,225.905,484.569,356.407,732.597,122.089,174.984,138.76,319.567,109.332,140.046,191.347,202.726,147.83,255.59,67.6191,469.415,207.492,112.464,266.36,593.601,53.0018,151.099,221.311
289.053,303.121,717.678,128.056,369.079,198.486,285.137,770.029,170.921,1284.34,592.674,369.007,1427.3,322.482,75.1623,185.827,269.559,85.4155,191.698,179.607,67.3897,140.258,188.504,117.196,62.8448,88.5487,46.1245,59.0125,355.48,195.034,175.568,216.803,725.627,235.415,212.851,420.139,398.559,245.596,126.813,452.982,409.691,149.278,73.1557,107.071,406.509,161.062,222.093,90.874,161.176,252.542,152.078,475.83,91.0492,146.672,170.488,415.534,178.553,201.949,354.27,484.779,302.006,355.095,119.251,595.41,260.296,100.229,313.849,510.893,71.2362,69.1731,217.222
431.489,203.909,393.76,126.961,321.633,130.503,271.748,426.421,111.06,1289.76,516.669,281.125,1000.23,223.132,73.5766,89.5236,203.822,105.642,195.503,217.248,66.8747,175.767,186.76,134.684,61.9403,83.6974,52.3948,41.1358,249.138,140.463,127.034,159.832,523.14,193.255,135.295,396.804,230.986,172.17,73.5369,313.148,276.034,109.889,51.1201,119.774,388.826,159.018,315.416,82.3527,186.844,279.224,250.645,683.519,90.1804,159.088,175.716,368.25,137.989,145.974,244.978,337.266,195.805,314.135,100.416,569.16,208.663,110.409,316.566,544.304,49.4538,201.157,190.725
300.084,155.248,564.285,169.771,257.717,183.988,362.086,463.037,269.488,903.902,466.748,317.334,1239.19,316.396,133.922,22.9419,168.188,116.302,272.399,319.636,106.663,294.119,288.582,191.429,61.5692,100.558,55.5094,47.0239,281.997,148.764,163.7,185.378,592.018,239.759,177.4,446.578,364.405,248.181,136.481,390.018,379.205,140.016,78.4208,144.025,375.124,187.623,294.317,92.4583,168.263,261.902,180.881,533.418,78.3902,146.293,144.211,344.243,156.686,124.071,204.667,273.808,143.738,215.602,84.3665,506.914,252.914,139.275,461.803,582.151,77.7437,194.147,209.688
272.54,240.895,369.371,156.958,272.818,192.691,209.353,498.459,143.884,1184.8,526.797,204.399,1130.43,326.743,106.7,73.9836,179.39,102.4,154.756,190.672,67.9628,183.055,207.626,129.763,94.5746,103.223,73.5163,61.4854,300.457,165.338,158.787,238.602,505.002,187.763,168.793,311.152,280.861,136.438,84.3853,324.319,253.316,124.101,59.2152,85.4837,337.008,120.844,257.795,103.467,219.728,261.796,250.568,585.831,109.184,150.588,144.266,363.135,146.726,153.409,248.444,297.714,127.355,251.355,125.29,592.261,246.167,129.024,440.525,481.938,64.1996,157.526,196.016
372.648,332.177,386.246,114.797,465.14,170.979,248.06,502.432,130.706,754.837,673.99,177.451,625.418,144.186,87.6194,69.1324,59.0112,55.5053,122.259,140.229,45.4934,159.761,164.769,109.002,51.5519,84.589,42.1806,39.1909,219.208,108.566,132.779,198.54,456.298,141.952,148.995,319.371,246.776,179.603,93.981,296.138,291.626,138.144,57.5585,120.537,445.743,193.358,300.663,71.4919,168.335,294.123,181.97,406.931,82.1883,155.256,128.77,400.438,162.282,180.09,287.394,381.322,168.663,241.894,76.4203,370.928,171.194,99.5688,331.259,703.431,57.0391,76.4437,172.003
218.054,197.739,561.341,153.517,347.115,125.927,205.716,400.171,120.579,851.077,556.528,201.971,690.205,166.222,77.6154,77.0214,88.0406,59.3665,103.035,131.616,44.1639,134.429,143.513,107.678,48.9459,92.9718,45.9924,43.0546,273.18,109.743,119.003,203.236,431.782,170.709,116.007,353.486,232.969,154.826,88.4255,329.53,249.453,104.65,63.479,90.7937,326.255,174.869,229.92,88.6234,197.46,310.862,284.224,638.558,115.588,221.89,191.875,446.577,176.405,192.161,237.736,349.578,162.942,199.151,58.0273,366.304,149.809,55.1788,337.81,454.984,57.4417,65.263,167.503
310.948,231.037,430.431,168.123,332.167,152.771,202.091,416.434,189.294,775.126,380.319,240.312,924.251,159.422,133.101,88.6626,106.385,62.1697,113.937,131.867,46.7535,138.836,119.89,108.371,50.2479,72.6056,44.4601,37.6004,255.006,130.149,164.192,213.434,642.937,226.832,194.796,434.061,384.467,248.45,115.941,485.959,470.896,163.307,68.2363,121.116,423.132,179.898,295.491,76.8149,188.481,283.524,216.963,640.75,87.2172,175.609,191.116,357.723,143.685,136.886,190.815,274.843,169.388,203.587,128.091,423.338,202.704,147.749,367.109,653.562,58.6977,161.166,189.823
475.869,189.033,484.192,122.892,285.247,181.234,282.616,578.634,170.151,805.49,497.379,308.371,921.478,195.505,89.1709,35.022,95.1441,77.0888,116.099,154.799,63.5745,163.67,178.94,110.754,62,86.1102,55.5817,43.1562,265.668,139.393,137.58,208.36,650.433,205.624,177.58,411.189,377.2,220.632,88.4386,366.276,380.021,136.985,49.2128,96.2885,311.019,152.414,303.523,92.3438,164.595,307.935,190.532,576.19,96.8417,149.322,160.674,377.985,154.713,150.446,255.53,258.144,141.276,261.325,79.7282,514.21,234.913,106.733,384.458,780.755,126.644,82.8766,188.329
334.555,201.692,629.645,128.623,242.228,155.108,236.644,549.456,103.177,731.251,634.139,225.729,758.105,171.703,62.8676,46.7178,173.187,128.677,277.683,282.354,103.932,223.303,212.446,119.436,50.5094,78.7688,39.2478,51.3452,188.314,115.45,134.033,196.502,622.652,267.941,174.652,515.145,318.14,171.717,91.9068,342.936,253.069,104.556,59.9668,106.729,403.05,177.696,319.664,116.261,251.679,303.344,262.812,533.415,103.373,167.643,121.142,442.357,136.684,158.47,302.239,352.554,213.604,288.377,115.736,443.16,198.545,108.766,296.232,367.274,106.479,176.673,195.864
320.942,454.123,704.785,150.445,205.479,133.694,248.411,446.313,91.7287,942.609,585.876,322.704,534.573,185.563,120.118,21.5604,102.393,89.2159,163.729,183.853,59.694,151.672,174.071,94.9565,45.4617,68.8944,34.0035,32.8878,203.184,107.027,119.156,135.765,533.25,199.404,156.056,421.313,304.381,191.391,82.1675,295.204,264.544,99.7621,46.0523,90.1799,347.299,160.56,273.99,75.3901,234.241,314.628,213.216,551.361,86.9255,149.548,127.743,497.573,161.154,174.017,306.309,333.249,192.02,279.424,113.738,577.84,181.269,88.0246,350.843,572.125,54.8392,95.4771,176.066
458.208,424.258,554.399,164.961,357.434,204.772,168.035,584.03,97.4908,956.985,488.155,236.04,951.34,172.808,92.4941,87.5053,140.833,103.195,193.157,199.346,95.5748,182.409,183.366,110.801,50.5575,66.2151,38.1866,33.4058,149.092,78.0493,89.5306,142.852,388.215,132.405,123.979,281.543,282.159,172.617,87.5877,341.145,255.815,127.13,53.4044,84.8617,289.347,176.23,243.685,79.437,154.839,253.006,198.681,474.87,99.5455,157.173,166.853,389.041,191.654,209.509,339.123,312.781,215.706,256.514,90.8775,427.674,183.64,78.7269,256.484,575.753,86.3947,85.6051,178.508
517.301,193.674,254.98,155.164,282.289,144.287,231.786,417.958,180.272,1046.57,666.4,235.182,999.557,253.93,68.3607,36.3647,99.6248,63.8259,123.847,133.749,60.5306,164.531,138.132,114.607,50.3529,74.0197,35.6041,34.5994,189.197,99.2134,83.6558,125.588,472.815,182.343,177.092,410.557,386.089,271.323,161.398,461.945,390.392,183.166,76.5199,116.046,332.817,197.889,236.277,70.3459,173.236,259.209,159.107,452.671,76.5533,171.038,144.05,442.121,150.083,152.238,253.219,265.42,180.852,251.603,86.6323,461.658,167.569,145.745,260.916,445.772,39.075,92.0256,175.786
321.606,327.361,392.208,180.128,213.583,183.838,206.257,363.749,129.128,857.708,452.089,279.411,1034.16,147.637,120.241,61.0757,94.333,161.727,163.746,169.246,58.644,114.425,135.833,115.977,46.3116,59.6157,44.5293,45.4862,207.163,105.166,113.051,147.573,423.447,172.853,132.814,341.701,199.431,177.076,96.2873,329.908,321.886,174.984,63.0743,135.698,519.44,248.916,297.009,129.66,207.006,237.726,191.906,416.854,74.6728,154.443,125.149,319.599,102.97,130.768,259.728,311.11,188.641,266.245,140.576,457.826,244.367,134.921,445.421,539.839,105.852,145.339,183.181
505.731,304.519,423.344,133.854,243.835,92.7861,209.048,432.523,145.157,772.645,446.553,285.487,889.119,217.515,134.479,80.962,170.238,60.0408,158.752,123.653,52.8113,110.901,142.583,73.7332,49.0819,60.9968,44.8655,48.0593,233.935,119.242,116.693,191.332,453.051,189.117,152.664,465.665,349.34,257.073,112.526,546.155,440.359,216.64,85.2569,128.226,434.49,188.667,243.781,86.7907,159.633,249.135,184.667,427.657,86.4812,165.905,162.967,352.623,138.786,186.373,263.335,275.981,152.957,244.462,90.0434,338.764,171.614,117.901,245.776,793.359,58.9135,232.016,185.427
405.586,295.998,351.34,117.866,202.253,123.926,217.196,465.459,177.192,956.547,410.347,354.134,822.691,245.174,112.321,44.4639,171.032,77.4532,121.103,146.288,54.2702,164.847,137.757,105.35,50.7433,71.6482,48.6871,47.6141,216.575,132.402,130.81,204.05,479.852,203.285,157.628,398.474,345.989,192.882,81.8231,379.053,354.223,156.655,80.112,97.2643,434.827,222.83,291.501,113.057,254.503,450.753,209.758,640.249,126.282,220.408,161.068,416.353,108.771,136.099,183.609,188.363,119.975,153.478,70.049,316.25,145.595,71.6576,288.469,658.217,122.528,85.7191,180.889
