sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
40.906,16.8858,26.1949,23.0641,20.0275,23.2802,13.1828,24.772,41.6487,47.3747,67.9373,96.3748,74.6165,63.4876,43.7251,26.8079,12.5743,11.3222,12.2216,14.447,14.6787,14.6034,17.8924,24.5424,22.1321,23.5861,16.5787,10.3195,11.0246,16.747,18.4823,19.9335,25.7508,33.3025,30.9243,32.0595,30.766,25.4513,20.4657,20.9934,26.613,29.7939,25.9329,20.3267,22.4137,29.1862,27.0597,25.9525,26.4187,21.7635,23.0236,20.9322,23.8762,18.3998,13.8435,13.4201,15.1969,15.6933,15.5571,17.8376,20.1325,18.9499,19.3067,18.1752,21.4796,20.4664,19.008,21.4344,26.9437,23.9768,22.5455
44.4255,21.5446,30.5863,27.2503,20.304,23.0567,12.9494,26.7618,49.7522,55.245,65.9384,82.5917,61.7585,54.4946,37.8352,24.7852,14.051,13.7311,14.0287,16.9805,16.5483,16.0307,19.645,26.6945,24.4755,27.2578,19.9274,13.0537,14.7845,22.5504,23.7954,25.1163,32.1675,40.6964,38.2941,41.0263,40.3232,35.9715,30.4846,29.7605,33.6952,37.035,30.4802,21.7364,22.3959,27.255,24.1609,22.5701,23.35,20.2978,22.4173,21.2513,26.2761,20.702,15.4769,14.6332,16.7195,16.9059,15.9289,16.9184,17.108,15.1264,14.6324,13.195,15.1664,13.1692,13.0143,19.5608,28.4302,27.2949,29.138
50.5161,22.2045,30.2658,21.8152,19.2707,22.4503,11.9876,25.0401,51.1013,56.3264,77.5457,99.4207,75.8925,65.4212,38.6403,20.8313,9.57017,8.20802,8.82713,10.6103,11.1876,12.0281,16.3289,23.4781,23.0206,25.9295,19.516,12.7322,14.9192,22.3614,22.6739,23.1529,28.0085,34.7808,30.9094,32.0972,31.4372,26.5534,22.4899,22.4431,25.2532,26.8578,22.9841,16.9743,18.7216,23.8941,22.1062,21.6651,23.5131,20.6882,22.5199,22.7166,29.0278,22.1792,15.5655,15.1497,16.5174,16.1391,15.5918,17.7495,19.4341,18.1574,18.352,18.6022,24.268,21.8777,18.7467,21.3569,28.8856,25.8551,25.3477
50.5111,28.6495,39.0999,27.1605,21.1208,22.7742,10.7401,25.7805,59.8726,58.3845,67.0278,90.1486,67.9512,60.3929,41.2431,26.8055,12.349,9.95653,10.7404,13.0643,13.1686,14.0256,17.2324,22.9549,21.6714,24.4497,18.083,12.4988,15.9909,27.0001,30.6662,32.3447,38.8816,47.7088,42.8665,43.2303,41.8168,35.1942,27.4689,25.8642,28.5053,29.6359,24.1492,17.6144,19.2031,24.7586,22.7177,21.3956,23.1692,19.6359,22.4151,22.1268,26.5628,21.0451,15.8134,15.7968,17.7129,17.2297,16.7608,17.1926,17.2261,16.6092,17.8992,17.3872,20.8031,18.8815,16.9205,20.2695,25.9419,16.0762,11.1466
49.1159,20.8203,28.305,27.8104,23.8764,27.3193,14.1477,26.569,54.5788,58.9519,72.1912,76.3232,55.5283,58.4968,39.8409,27.299,15.1929,12.5107,12.3575,14.3817,14.3123,14.9582,18.0228,23.5535,21.3734,23.5305,18.0009,12.6081,14.6911,22.4327,26.3975,28.8843,35.8948,46.592,43.2915,44.3683,42.2906,34.9784,27.7225,27.2139,32.9028,34.1061,27.542,19.9419,20.7106,25.2354,22.5427,20.4025,20.7275,17.1515,18.9323,18.1216,21.8793,17.0491,13.391,13.3548,15.063,15.2544,14.2419,15.2939,16.6716,15.3098,15.0012,14.831,19.4966,19.4163,21.3454,32.097,52.8441,53.0338,57.9931
45.9938,20.8997,28.8374,28.5617,24.6277,25.4949,15.3779,28.8127,48.7341,55.116,71.2293,84.8526,64.85,69.7587,48.848,28.6287,12.5735,9.93581,11.4534,16.0196,16.3666,15.8843,18.6309,23.2087,21.0428,23.825,16.5847,10.8429,12.395,20.2763,23.0563,25.5975,32.4361,41.7691,38.9779,39.7438,37.645,32.4321,26.2671,25.5813,29.051,32.5492,26.7734,19.692,21.5243,26.829,23.9328,22.0609,22.5963,18.4807,19.9213,18.6662,21.5183,17.1636,13.5303,13.4035,15.3675,16.0512,15.8786,17.2995,18.7008,17.9307,18.12,17.1067,20.6033,19.7854,19.8504,25.0641,33.0821,31.25,34.3193
44.6793,21.8879,28.3971,23.4755,20.6315,25.229,12.4376,23.7896,44.8812,51.6246,67.9501,83.6204,65.6889,56.0214,37.4385,24.0071,11.5157,10.4119,12.4031,15.3523,14.6843,13.9031,16.6272,21.0771,19.3203,21.2966,14.6721,9.16674,9.97557,15.5077,17.9112,20.819,28.4218,36.825,34.9005,38.7729,40.1608,36.864,30.8688,31.5115,37.808,39.3389,31.477,22.5542,23.3581,28.9551,25.3024,23.3749,23.6256,19.3755,20.5065,20.0542,24.0149,18.8702,14.6209,13.8802,14.7794,15.0924,15.1433,16.7208,17.8579,17.1054,18.1923,17.411,19.4411,17.3491,15.6102,17.9155,22.5988,16.2018,13.9816
41.9714,13.2876,22.4316,24.4338,21.0165,24.8541,10.6895,21.65,37.254,41.2409,59.0352,85.6029,68.7799,59.9959,40.5365,25.8469,12.5031,10.1674,10.5089,12.4154,12.6964,12.4263,17.077,23.5307,22.0927,24.8137,17.5984,11.4325,12.0394,16.7709,17.724,18.7969,25.3497,34.4582,32.1608,34.9585,38.3577,37.6753,33.9518,34.854,39.6468,44.7321,36.4219,25.0164,24.8929,29.3687,25.015,21.7501,21.3155,16.86,17.966,16.7038,20.8596,16.9436,13.6704,14.3645,16.6781,17.6279,17.261,18.0936,18.4286,16.7064,16.5421,15.5078,18.3553,16.7846,16.5987,20.6241,26.6348,20.3054,17.7414
40.1859,15.4483,22.9309,19.8553,18.7798,23.4216,10.2429,20.4369,36.9903,45.3538,62.7461,80.551,66.3511,57.4305,35.1641,19.8595,9.3831,7.87758,7.89185,9.00668,8.31332,7.76175,10.9049,14.9626,15.8872,19.7995,14.8544,10.1664,11.3802,17.8381,21.6298,24.648,32.0262,42.2745,40.0747,42.9215,44.479,39.2067,32.2047,32.2514,40.2252,44.3493,36.6707,26.0154,25.9323,31.1386,26.055,21.8971,20.2066,15.5749,16.3825,15.9353,19.3506,15.7682,12.5182,12.6788,14.0178,14.8301,14.5785,15.81,16.376,15.0515,15.6119,15.4529,20.1057,19.2064,18.7292,23.8733,30.8587,23.3189,17.6939
42.9326,18.2669,28.732,25.6966,22.7653,25.1428,12.6871,27.9846,54.6804,61.7331,84.7531,106.831,82.2704,69.3673,46.617,28.0304,14.0571,11.475,10.239,11.1061,11.0096,11.6974,15.4626,20.9354,20.1962,22.695,16.7558,10.9503,12.1335,19.0367,21.7113,24.5633,32.0463,38.9186,37.5505,40.0542,39.9443,35.9733,31.2778,34.4895,42.9617,45.8555,37.0746,26.0239,24.8571,27.4368,21.6224,19.6554,20.2728,16.7286,18.394,18.1473,22.7172,18.1383,13.9012,13.5713,15.5861,15.851,15.0928,16.7778,18.0789,16.4952,16.4907,15.0031,16.7759,14.2546,13.188,18.4109,31.3158,32.6384,35.3404
43.6699,21.8087,32.6076,27.5718,24.1585,24.6533,13.1853,25.8092,57.0216,62.8957,83.7686,100.697,71.7844,64.715,37.7012,22.5291,10.5886,11.3948,12.2336,13.7204,13.6337,12.9269,15.0854,20.7617,18.6012,20.5034,15.0147,9.45373,9.79749,14.7611,16.7499,19.563,27.8299,37.277,35.3748,37.2247,37.3446,33.1933,30.0896,31.3769,37.1567,39.3652,33.8552,25.0223,25.9613,30.6837,26.2142,24.212,24.1297,19.8721,20.8555,19.6113,23.5386,18.7585,14.4918,14.2374,16.0026,15.7091,14.7203,15.5774,15.7056,14.0978,13.867,13.1958,15.9601,14.3442,14.4831,22.1599,37.2136,36.3766,36.327
52.9611,23.4771,29.8659,26.495,23.2621,24.061,10.7137,24.5202,52.017,60.0234,77.1978,101.693,78.8328,69.6602,42.3239,25.8546,14.1712,11.8644,12.2635,14.9467,15.1527,14.2651,17.5402,24.2439,22.0034,23.8191,17.2287,11.2333,12.9731,20.6773,23.3657,25.6694,32.9226,44.0227,42.0245,43.6585,42.2467,34.3535,27.0757,25.6432,29.1649,29.8465,25.2247,18.6294,20.4832,26.1558,24.3701,24.2674,27.0248,25.1358,27.2613,27.3133,32.1882,23.2411,16.1962,15.1152,16.003,15.1232,14.3917,16.0262,16.7532,16.1062,17.2681,16.8391,19.9732,17.4449,15.5971,19.4326,27.7468,21.6789,19.3595
45.2215,26.7148,33.7332,24.3923,20.7126,26.0957,16.6692,30.4649,51.7379,55.5942,83.2546,106.003,78.6396,79.9127,65.5584,45.5835,22.0631,16.208,14.8646,16.2419,15.2988,14.5858,18.111,25.1358,23.4419,26.5371,20.8136,15.1651,18.318,27.7005,30.0938,31.1429,37.8823,45.2244,40.1452,40.9357,39.8508,35.4437,29.3407,29.4535,35.7448,37.0943,30.0979,22.7639,23.2575,27.119,24.4211,23.1713,23.7622,20.7602,21.8327,20.642,24.988,19.3036,14.5628,14.4119,16.691,17.4979,17.9747,20.3318,21.9191,20.3112,20.4081,17.6266,18.4918,14.6919,12.7909,15.6673,22.1474,20.4173,21.6398
46.822,21.9881,33.4902,28.6353,24.852,28.4881,16.4105,32.2037,55.4442,60.4414,80.2947,108.728,83.1851,78.2893,54.1449,38.0156,20.019,15.7016,13.1514,14.4428,14.5384,14.0574,16.9949,23.6701,22.3214,25.9879,20.8648,17.1919,21.8814,35.112,41.8606,45.2802,53.1098,60.4292,51.2403,50.5149,48.6321,37.6547,28.5968,25.9973,28.6072,30.1235,25.1771,19.3132,20.1581,25.6074,23.4252,23.5787,25.2603,22.5443,24.2514,25.7539,33.9787,24.412,16.5553,15.2163,16.4934,15.9986,15.3236,16.7541,17.5381,16.4284,16.891,15.8835,18.7057,16.4041,14.0136,16.6319,25.5309,25.1502,28.0249
50.6914,25.2658,34.1188,26.5348,23.012,27.9903,16.9641,31.1574,55.518,61.1267,83.0577,94.5672,74.1378,70.9511,43.8115,22.2607,10.2445,9.14131,9.69544,11.3367,12.473,12.8182,17.0394,24.7927,24.4359,28.4469,21.291,15.0922,20.1167,33.4182,37.1081,38.1498,44.4918,50.4262,42.4985,41.4063,38.801,32.1118,24.9144,23.7898,27.2897,30.3505,25.8203,19.516,20.8049,26.3035,22.2787,20.1788,20.6311,17.2421,18.2087,18.6242,24.9531,20.9123,17.9717,20.5456,23.4819,22.6838,20.2923,20.996,20.5698,17.8555,17.3561,16.1775,20.3403,20.5441,18.991,20.6104,23.1735,18.9708,19.6735
