N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
1848.63,1229.89,343.836,20.1041,3.3029,45.9703,13.7938,6.45556,26.9916
2843.83,1152.77,471.005,140.239,2.0526,13.7897,4.08904,3.16583,7.36664
2098.72,1192.07,456.24,63.4766,84.437,13.5739,1.95473,3.6028,0.118293
1554.73,1249.33,486.731,29.3505,26.3907,52.4345,2.76222,39.4783,0.0601601
1317.24,1131.86,252.319,24.3744,8.5436,9.02704,6.80661,0.250818,14.3147
1014.16,840.676,218.467,21.2362,5.78409,76.849,27.7895,0.279616,0.779196
883.41,621.301,257.179,26.5956,36.8069,26.7519,0.0760716,6.85615,40.4398
1012.17,532.443,281.333,2.41923,19.9725,7.34869,7.96261,29.6434,67.5549
1072.53,579.212,260.32,35.001,1.65904,2.26669,30.4064,10.0283,17.8127
1206.95,622.429,305.261,51.9492,26.1632,1.43467,0.53181,11.3214,7.70793
961.982,546.8,319.655,1.07848,84.7393,5.27569,10.2476,0.0814852,5.78771
1086.65,453.622,466.781,23.4747,12.9767,24.1669,2.64704,0.0993532,35.1749
820.499,676.774,256.192,33.3947,25.0803,17.2987,2.99054,0.599078,10.4155
1707.41,759.991,497.945,10.262,99.807,18.0744,6.90761,0.890828,43.2486
1063.89,706.883,243.428,30.1192,37.1521,6.92512,5.43406,18.2412,4.17779
1324.03,691.934,240.132,4.54461,1.15455,47.8707,0.26302,50.5412,38.0652
1194.62,732.189,158.819,14.0143,7.87089,12.654,0.494906,121.47,1.24399
1271.24,808.895,338.494,1.06762,29.3371,2.69898,20.9847,44.2969,12.9142
1424.51,628.306,328.058,110.951,3.58552,4.7001,3.81829,13.5213,1.64633
1318.55,634.723,322.783,18.6567,0.446698,20.0759,9.24429,26.0415,28.9376
1192.11,778.528,306.367,5.87823,6.21558,2.12695,74.2836,1.87879,12.8897
1324.84,724.101,354.224,75.8387,19.7379,1.3367,11.8291,0.153822,0.689109
1252.59,676.472,299.163,5.78399,19.1228,1.31765,28.6578,1.17424,47.9726
1349.41,559.462,375.321,40.5956,130.715,13.7483,5.3427,0.425616,27.7195
931.188,800.07,226.185,50.0315,39.872,1.45255,65.5732,3.71931,6.34944
1108.82,664.877,358.847,11.6768,29.3918,10.2294,2.91475,1.0048,25.8246
1027.36,717.886,266.087,3.72886,2.0137,2.84275,2.53181,8.81711,59.601
1141.13,735.189,203.417,11.183,38.6129,29.483,10.2555,0.550511,2.29591
914.438,631.627,175.5,10.0099,19.0315,7.21839,4.33457,40.425,0.955308
912.297,717.423,145.265,1.02611,3.57287,71.2718,0.423322,35.6646,16.2185
1671.13,717.639,255.081,3.02681,35.1381,166.586,11.0521,1.52406,0.206392
1090.51,653.377,259.928,1.98098,28.1551,46.0468,0.483416,2.09156,12.1797
917.629,785.611,197.598,2.17366,18.7888,7.27256,38.5244,39.9862,17.5311
1872.18,1052.5,308.148,34.6939,3.67407,99.9721,0.635811,0.228833,10.2982
1073.49,934.118,243.4,16.9716,5.45756,13.1922,42.9065,1.24371,13.742
1050.86,596.202,277.19,3.53185,40.3126,6.09572,59.9386,22.053,27.8909
1352.48,740.189,343.513,55.3463,10.254,4.10214,39.2176,19.0122,5.40091
664.193,490.209,255.414,27.2341,20.6954,27.4597,1.13553,0.187468,0.67484
745.7,516.334,210.194,30.3002,2.21329,108.007,8.48867,2.3316,2.85104
748.296,415.294,306.055,110.345,13.1935,3.61884,3.91335,3.79731,3.9209
671.554,560.257,259.132,8.76896,6.0704,3.54343,1.28275,33.9939,29.4266
1277.81,795.569,309.846,7.0825,16.1801,79.4089,6.86471,14.6032,14.3337
1873.1,754.508,315.362,41.8666,29.6768,28.3447,14.8425,0.617769,11.3956
1783.87,811.367,424.33,18.7959,106.153,11.5473,1.1088,12.0272,26.0996
1368.76,700.688,256.435,70.7333,2.12788,33.2461,4.72099,8.61192,30.8921
1272.32,941.746,340.15,6.21512,100.631,2.31215,7.79838,0.799501,25.0956
959.578,647.184,172.219,59.8755,15.6458,0.90147,2.40476,68.1866,6.06853
1333.55,646.355,309.748,17.4117,7.64831,128.409,9.84129,7.5946,1.56577
1779.97,1058.38,323.09,8.15039,12.9708,3.40052,89.8034,35.6209,0.882516
1561.36,902.457,337.637,35.8256,194.611,20.2707,1.4268,11.3919,9.06408
1377.87,1268.82,411.141,142.899,18.3992,0.86741,1.24212,15.7891,3.11904
1775.52,1012.66,841.9,96.5442,78.3715,21.0216,0.0293492,1.03761,0.00856019
1902.46,1094.56,444.681,3.90722,73.155,1.22354,1.02802,4.89797,20.2733
767.687,733.295,259.491,1.19399,46.0418,13.36,1.00151,0.856589,21.0296
1136.83,948.118,338.948,38.407,42.9496,53.2705,4.98844,0.851207,9.31548
616.662,514.908,262.779,2.99578,10.4951,79.0688,18.0313,1.01044,32.7649
1015.07,584.186,238.71,20.083,65.1854,7.10849,7.56157,56.6033,6.38696
1018.46,683.413,324.083,12.735,47.8913,76.4316,5.81325,9.78557,0.595801
845.587,712.558,237.403,30.3672,18.6866,35.309,1.19296,0.970186,8.30909
775.614,726.938,182.933,44.642,3.29863,10.9582,4.81984,12.3128,1.01
884.234,804.954,326.594,3.69935,10.5314,28.1858,4.35897,6.135,17.4049
969.469,544.151,313.051,43.4829,0.698948,5.3351,1.51682,0.784393,47.4197
2091.51,663.098,437.039,20.9929,38.4061,7.67475,79.222,0.774304,14.6893
1021.11,786.087,210.045,74.3769,26.5746,8.84631,1.95555,28.0095,1.22794
794.35,533.735,221.731,16.5016,14.9005,35.2194,0.573147,32.6736,0.29662
906.698,909.35,279.401,20.7235,30.4952,6.35667,15.2953,23.9135,7.01271
1469.68,905.927,347.274,136.253,1.72063,3.32234,5.23656,14.6142,1.28447
869.414,663.132,298.897,9.52039,0.447631,15.1461,9.40297,0.611655,72.3485
757.051,453.128,334.595,6.31054,30.7449,5.48848,4.49783,2.47033,52.1965
1611.77,953.621,458.511,103.99,4.94136,7.048,4.21047,5.45238,68.1686
1386.41,1553.41,298.525,167.844,2.81662,23.884,16.2214,4.96744,0.472089
1516.02,906.765,388.655,133.89,34.896,4.18194,0.911557,29.7225,11.1672
2291.43,1386.61,277.967,77.9686,4.266,13.5951,1.14389,57.8466,0.244703
2825.52,1139.91,332.559,111.193,74.0063,3.23056,5.74396,14.5353,5.86103
1797.08,864.622,344.252,48.5968,37.6633,14.6942,37.8827,6.72594,25.9753
2043.14,1125.36,717.205,58.9821,120.736,53.9161,0.514366,5.60913,2.32181
2491.62,1147.47,474.894,13.0717,14.4268,75.2061,0.0936367,0.774953,61.3519
1316.32,1012.47,431.682,18.03,42.9409,33.2041,2.13014,4.90742,8.02463
833.584,652.162,353.162,36.3611,13.7005,5.47599,62.3376,4.54666,9.91633
1583.45,798.043,322.896,40.1283,23.2654,35.7268,1.35208,16.965,5.52953
690.552,597.493,281.057,21.9722,1.41115,17.9336,44.2368,6.24382,40.1914
687.213,559.825,285.571,3.26826,3.35304,20.6906,0.368419,27.8995,7.61254
817.441,581.219,271.661,14.5869,2.88734,48.5548,23.5786,6.58415,13.424
1005.03,638.701,176.595,32.1492,28.4768,61.8642,11.0075,3.64711,3.06231
1060.32,641,333.116,42.4137,29.0246,58.4591,4.93505,0.505654,5.9813
1064.99,908.982,308.245,9.75129,108.464,1.08456,1.43015,21.0802,1.03712
1104.72,629.495,235.123,4.96982,93.4299,11.3259,1.84285,0.682838,3.48404
