ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
2066.41,0.662482,0.443546,1007.06,213.25,0.331979,1.40379, 288.554, 200.728,1.08352,0.99998,171.814,2.63037,0.294433,2.89911,0.329882,4.66708,0.417969,2.055,0.05,2.055,0.05,-1370.31
2203.11,0.599528,0.578358,956.223,407.262,0.318846,1.35074, 184.595, 205.754,1.21454,0.986854,117.577,2.61732,0.288066,2.92554,0.33785,4.72499,0.418991,2.055,0.05,2.055,0.05,-1359.52
2015.04,0.715376,0.517003,989.378,372.854,0.286225,1.36814, 126.577, 187.978,1.13909,1.00626,95.1329,2.64256,0.297312,2.88897,0.334765,4.62539,0.401001,2.055,0.05,2.055,0.05,-1398.04
1264.56,0.851518,0.712486,1031.66,632.355,0.307354,1.4288, 71.1536, 110.471,1.06071,0.984589,85.3569,2.64345,0.302521,2.8313,0.313864,4.69358,0.416381,2.055,0.05,2.055,0.05,-1380.12
1230.49,0.696119,0.634801,963.406,422.639,0.307687,1.29136, 69.6227, 110.453,1.23177,1.00774,90.4898,2.61816,0.289293,2.85509,0.31904,4.69222,0.417147,2.055,0.05,2.055,0.05,-1354.35
1331.97,0.719358,0.45134,992.627,199.531,0.286322,1.42649, 74.383, 119.929,1.16059,1.01294,107.045,2.69057,0.312399,2.8589,0.318207,4.67426,0.401879,2.055,0.05,2.055,0.05,-1388.41
1446.77,0.717956,0.393052,1186.9,135.142,0.297743,1.60264, 135.701, 110.09,0.936761,0.988451,125.553,2.66458,0.291537,2.9348,0.346158,4.67781,0.404545,2.055,0.05,2.055,0.05,-1380.71
1447.5,0.835753,0.422694,1117.18,93.7909,0.320385,1.32887, 111.524, 115.387,0.949324,1.01354,90.8519,2.60381,0.272294,2.84208,0.315646,4.64404,0.409251,2.055,0.05,2.055,0.05,-1392.78
1692.38,0.833391,0.460449,1212.24,180.567,0.352209,1.38787, 108.814, 118.058,0.970354,0.98719,84.0427,2.63198,0.287683,2.94108,0.349739,4.68549,0.408608,2.055,0.05,2.055,0.05,-1379.27
1578.51,0.88406,0.681106,1275.94,340.192,0.283497,1.5181, 87.2243, 109.997,0.93171,0.972766,77.6403,2.71308,0.307528,2.92529,0.334727,4.64819,0.399183,2.055,0.05,2.055,0.05,-1384.26
2018.07,0.659292,0.771327,1169.01,617.223,0.223276,1.5562, 114.698, 155.255,0.953902,0.996909,102.462,2.68173,0.310025,2.88259,0.329733,4.60851,0.407615,2.055,0.05,2.055,0.05,-1389.2
1652.48,0.671515,0.434821,1056.64,132.317,0.304657,1.86881, 83.9601, 136.941,1.07308,1.00046,109.79,2.65443,0.297681,2.93129,0.335413,4.61329,0.392976,2.055,0.05,2.055,0.05,-1390.1
1950.64,0.654146,0.523099,1184.39,183.097,0.266813,1.51342, 110.936, 144.186,0.912693,0.998306,77.7611,2.69715,0.308041,2.9372,0.338809,4.6879,0.400809,2.055,0.05,2.055,0.05,-1390.09
