rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
0.702559,0.218387,-0.0392462,-0.660306,-0.356594,-0.0765172,-0.225404,-0.672325,0.411495,0.270841,0.521343,0.100613,-0.37883,-0.513837,0.618883,-2.03619,-0.0658579,-0.212318,-0.671769,-0.597867,-0.53318,-0.0725606,-0.489652,0.212296,0.0667454,-0.656734,-0.112966,-0.437304,-0.342943,-0.871855,-1.23482,-0.554562,0.0402783,-0.50078,0.445591,-0.525386,0.394443,-0.207477,0.672494,0.326839,0.612039,-0.27401,0.408534,0.791994,0.731471,-0.0110498,0.539069,0.462291,0.702855,0.760752,0.0608345,0.239026,-0.0288932,0.474421,-0.811354,0.453842,-0.886764,0.805809,0.415465,-0.28908,0.425115,0.378137,0.167886,0.0331581,-0.0249194,0.284682,1.2831,-0.52619
0.371136,-0.0217253,-0.201586,-0.826281,-0.630191,0.200983,-0.211968,-0.496077,0.291853,0.324806,0.703869,-0.0647973,-0.513017,-0.774862,0.701321,-1.74501,0.119029,-0.00413876,-0.329066,-0.489841,-0.249896,0.129372,-0.422293,0.257435,-0.0659528,-0.713943,-0.202294,-0.510324,-0.612782,-0.774275,-1.04773,-0.411524,0.186963,-0.351946,0.658641,-0.561091,0.436599,-0.169904,0.738747,0.450645,0.839881,0.0582627,0.645051,1.08123,1.03993,0.289556,0.603477,0.599107,0.565556,0.474835,-0.0794555,-0.155852,-0.26348,0.169739,-1.06886,0.307703,-1.29758,0.618871,0.26833,-0.293299,0.438292,0.341586,0.148373,0.262778,0.192387,0.420892,1.23511,-0.12162
0.432973,0.301824,-0.461315,-0.67561,-0.550506,-0.0516228,-0.205597,-0.654849,0.135581,0.255125,0.523643,-0.461464,-0.496976,-0.204433,-0.313791,-1.74985,-0.521746,-0.264216,-0.756139,-0.564173,-0.424864,-0.217654,-0.443895,0.0695271,-0.220684,-0.567994,-0.136953,-0.454574,-0.357684,-0.727924,-0.873022,-0.254242,0.307898,-0.180782,0.680171,-0.577634,0.317866,-0.0669793,0.676869,0.315942,0.481461,-0.288083,0.456728,0.781991,0.763598,0.227455,0.499353,0.657489,0.807403,0.830544,0.105514,0.219812,0.07107,0.632108,-0.834565,0.493423,-1.01299,0.665354,0.174191,-0.38416,0.186869,0.378714,0.228211,0.0990436,0.269689,0.438026,1.45644,0.3678
0.519803,0.206762,-0.425752,-0.605963,-0.677713,-0.00427193,-0.185521,-0.903768,0.122911,-0.0387313,0.26651,-0.109949,-0.533736,-0.245363,-1.54917,-0.780036,-0.480219,-0.167642,-0.361269,-0.496355,-0.165711,-0.0451878,-0.438164,0.0547196,-0.17639,-0.705609,-0.372735,-0.592607,-0.547604,-0.720782,-0.89207,-0.548822,0.423226,-0.239455,0.712852,-0.473937,0.517015,-0.187478,0.710977,0.190818,0.427754,-0.477632,0.0942139,0.629947,0.776734,-0.0672679,0.433317,0.53238,0.971136,0.936516,0.37649,0.489497,0.0982076,0.755734,-0.731047,0.646411,-0.959171,0.904882,0.522809,-0.0786249,0.566643,0.487202,0.392894,0.228526,0.240082,0.273797,1.27794,-0.477225
0.740224,0.0630319,-0.295938,-0.6395,-0.501437,0.159048,-0.0684072,-0.703192,0.131702,0.418246,0.19548,-0.083314,-0.589347,0.154036,-1.30955,-1.19938,-0.275779,0.0302071,-0.363727,-0.327225,-0.330666,0.0134088,-0.57659,-0.11713,-0.317287,-0.964711,-0.593877,-0.585063,-0.78989,-0.907085,-0.851085,-0.261751,0.530914,-0.131554,0.934942,-0.213486,0.745561,0.026715,0.709425,0.164054,0.4269,-0.342077,0.236784,0.645274,0.815,0.000723925,0.566157,0.682095,0.911692,0.991786,0.459622,0.343127,0.118196,0.767594,-0.678645,0.472277,-1.19508,0.691858,0.193657,-0.473916,0.172536,0.347135,0.192925,0.153621,0.225267,0.191962,1.51535,-0.621265
0.334623,0.154325,-0.320915,-0.787316,-0.442021,-0.127288,0.104211,-0.20981,0.163378,0.502159,0.539415,0.0394544,-0.514141,0.0165079,0.138846,-1.35296,-0.049709,-0.0309976,-0.384998,-0.402888,-0.277508,0.0298146,-0.479667,0.0465117,0.00923857,-0.777325,-0.334752,-0.389936,-0.450993,-0.72712,-0.7213,-0.297834,0.40121,-0.0780955,0.650912,-0.585098,0.386592,-0.288438,0.553542,0.0156878,0.128652,-0.572284,0.134968,0.444368,0.623843,-0.193786,0.267751,0.474173,0.649638,0.712203,0.235414,0.0898185,0.0168924,0.415006,-0.647467,0.553571,-1.07176,0.960766,0.500586,-0.161341,0.51797,0.601848,0.369275,0.119172,0.0714816,0.247095,1.25539,-0.934118
0.709074,0.289695,0.019806,-0.52228,-0.42669,0.329665,0.126191,-0.459478,0.278146,0.187817,0.705674,-0.29724,-0.331204,-0.663255,0.0202047,-1.33133,-0.226808,-0.440594,-0.481593,-0.549446,-0.412511,-0.123386,-0.390034,-0.125278,-0.352166,-1.01424,-0.472294,-0.697616,-0.767968,-1.04838,-1.06162,-0.502119,0.0851726,-0.491483,0.379805,-0.727816,0.176413,-0.357194,0.627669,0.165236,0.564172,-0.180023,0.577523,0.957355,0.945212,0.25808,0.577133,0.69578,0.641396,0.546,0.0562512,-0.307046,-0.205922,0.255244,-0.827854,0.479919,-1.07462,0.886409,0.377676,0.0125798,0.650747,0.670682,0.38068,0.264942,0.287344,0.492315,1.32171,0.000834016
0.515756,0.232417,-0.282006,-0.591953,-0.665155,-0.144221,-0.310663,-0.37855,-0.00149344,0.0696649,0.586699,-0.0408185,-0.255393,-0.171592,0.407349,-0.706857,0.0478749,-0.235689,-0.532301,-0.640408,-0.533894,-0.264738,-0.654272,-0.0435771,-0.259855,-0.802095,-0.218176,-0.672124,-0.721561,-0.796424,-1.19446,-0.587505,0.0609741,-0.412523,0.40812,-0.609824,0.261916,-0.236042,0.591081,0.181094,0.529364,-0.252947,0.396547,0.959274,1.01113,0.24875,0.639595,0.869756,0.907215,0.926096,0.386891,0.328879,-0.0556467,0.493409,-0.870343,0.318482,-1.23715,0.724354,0.181545,-0.253051,0.236812,0.429387,0.248893,0.164275,0.316255,0.207601,1.49852,-0.28369
0.608715,0.157601,-0.366562,-0.600223,-0.605008,-0.084151,-0.0673664,-0.401668,0.144055,0.216356,0.630662,-0.25746,-0.573938,0.188878,-0.172354,-1.29224,0.0121734,-0.159185,-0.212267,-0.405497,-0.350024,-0.0999153,-0.55724,0.031708,-0.256223,-1.03392,-0.496414,-0.689515,-0.668323,-0.910666,-1.04015,-0.450491,0.236082,-0.341367,0.523878,-0.586751,0.35404,-0.117894,0.645667,0.29371,0.517172,-0.191808,0.397945,0.837588,0.957812,0.132981,0.605563,0.877184,0.848684,0.901911,0.301063,0.228778,0.0125707,0.454263,-0.906223,0.255107,-1.2589,0.706986,0.226703,-0.183293,0.443928,0.569471,0.306566,0.187142,0.148881,-0.00982777,1.47419,-0.243697
0.323132,0.328827,-0.344153,-0.952089,-0.70189,0.0403087,-0.106858,-0.611646,0.13502,0.207607,0.457817,-0.219298,-0.558403,-0.134052,-0.0642258,-1.21302,-0.323651,-0.267941,-0.517457,-0.596773,-0.618683,-0.127645,-0.595605,0.034874,-0.199636,-0.852656,-0.403834,-0.655032,-0.658454,-0.993831,-1.16238,-0.604734,0.0870414,-0.414338,0.463067,-0.433146,0.695971,-0.0617831,0.815439,0.346694,0.73784,-0.149657,0.490374,0.815127,0.833664,0.167695,0.580136,0.639557,0.763476,0.869011,0.375055,0.320362,0.298976,0.729581,-0.483938,0.852149,-0.757563,0.880256,0.41561,-0.0515869,0.459645,0.32622,0.141076,-0.0208766,0.111028,0.198092,1.41573,-0.365622
