N_ag1_age2_t1951,N_ag1_age2_t1952,N_ag1_age2_t1953,N_ag1_age2_t1954,N_ag1_age2_t1955,N_ag1_age2_t1956,N_ag1_age2_t1957,N_ag1_age2_t1958,N_ag1_age2_t1959,N_ag1_age2_t1960,N_ag1_age2_t1961,N_ag1_age2_t1962,N_ag1_age2_t1963,N_ag1_age2_t1964,N_ag1_age2_t1965,N_ag1_age2_t1966,N_ag1_age2_t1967,N_ag1_age2_t1968,N_ag1_age2_t1969,N_ag1_age2_t1970,N_ag1_age2_t1971,N_ag1_age2_t1972,N_ag1_age2_t1973,N_ag1_age2_t1974,N_ag1_age2_t1975,N_ag1_age2_t1976,N_ag1_age2_t1977,N_ag1_age2_t1978,N_ag1_age2_t1979,N_ag1_age2_t1980,N_ag1_age2_t1981,N_ag1_age2_t1982,N_ag1_age2_t1983,N_ag1_age2_t1984,N_ag1_age2_t1985,N_ag1_age2_t1986,N_ag1_age2_t1987,N_ag1_age2_t1988,N_ag1_age2_t1989,N_ag1_age2_t1990,N_ag1_age2_t1991,N_ag1_age2_t1992,N_ag1_age2_t1993,N_ag1_age2_t1994,N_ag1_age2_t1995,N_ag1_age2_t1996,N_ag1_age2_t1997,N_ag1_age2_t1998,N_ag1_age2_t1999,N_ag1_age2_t2000,N_ag1_age2_t2001,N_ag1_age2_t2002,N_ag1_age2_t2003,N_ag1_age2_t2004,N_ag1_age2_t2005,N_ag1_age2_t2006,N_ag1_age2_t2007,N_ag1_age2_t2008,N_ag1_age2_t2009,N_ag1_age2_t2010,N_ag1_age2_t2011,N_ag1_age2_t2012,N_ag1_age2_t2013,N_ag1_age2_t2014,N_ag1_age2_t2015,N_ag1_age2_t2016,N_ag1_age2_t2017,N_ag1_age2_t2018,N_ag1_age2_t2019,N_ag1_age2_t2020,N_ag1_age2_t2021
839.541,736.631,1343.43,864.6,557.734,434.131,564.44,746.695,923.6,453.979,1700.52,1206.9,1826.19,959.492,551.828,540.661,887.086,281.473,674.659,627.5,587.478,566.139,584.525,911.869,656.749,1226.02,892.511,506.881,966.376,582.062,481.855,411.129,302.414,542.777,1010.87,629.11,1700.16,628.651,1571.79,1029.07,2140.41,1504.29,1884.09,770.36,1279.95,1951.03,1859.3,910.106,1497.05,1598.46,1906.81,2056.17,1231.15,1257.87,1255.56,2043.61,468.042,1612.82,372.157,2184.61,1327.62,673.703,1496.01,1399.46,1152.1,1058.05,1347.49,1794.83,5294.26,1197.8,962.252
923.548,650.104,1475.08,1006.62,497.032,603.005,493.221,721.802,728.684,485.173,1494.32,953.448,1493.88,835.675,629.356,799.602,833.936,149.625,721.19,702.291,686.628,626.128,740.463,947.501,699.222,1055.47,785.806,412.263,575.069,545.504,474.973,400.97,340.776,621.822,1068.02,645.174,1721.92,580.215,1567.51,890.697,1988.69,1412,1685.14,747.539,1393.22,1837.28,2076.04,996.49,1641.35,1741.07,2316.43,2175.88,1265.67,1379.12,1063.67,1926.56,536.241,1872.73,377.838,2469.83,1669.07,837.967,1314.71,1451.26,1230.7,1146.88,1124.3,1437.19,4175.32,546.15,943.201
1120.38,977.861,1474.69,1298.08,698.288,505.047,561.993,1170.14,994.086,598.168,1602.17,1320.55,1928.22,851.49,774.018,998.827,571.639,409.724,1359.49,1343.73,909,1012.89,962.823,1275.94,664.935,1194.75,705.014,363.834,573.228,485.629,457.006,337.214,373.803,639.76,1202.41,812.465,1857.71,592.362,1581.31,981.371,2313.91,1518.62,1766.18,903.965,1758.43,2054.1,2310.28,918.557,1515.56,1902.76,1861.37,1655.23,1024.73,974.104,973.369,1547.61,538.791,2010.17,459.4,3126.82,1922.39,1091.82,1798.34,1823.98,1271.43,1133.21,1000.59,1181.16,3408.34,1121.52,1061.21
1455.14,1139.34,1796.01,1130.43,828.009,504.825,699.26,1049.95,1148.73,659.313,1241.88,1002.14,1805.4,1196.4,639.359,1053.67,817.553,381.372,1146.79,883.21,769.131,738.916,935.389,1321.35,774.031,1467.52,942.226,548.283,957.382,594.471,541.753,379.418,322.136,639.287,1064.12,627.684,1558.73,591.636,1794.87,952.789,2486.71,1810.37,2556.78,1097.41,2012.5,2667.93,2815.55,1212.69,1631.25,1819.72,1852.9,1703.21,1108.78,1175.43,1129.81,1958.43,500.393,2215.35,488.775,2718.81,1546.35,733.272,1313.84,1115.05,863.152,791.857,967.487,1026.25,2802.43,226.183,1057.12
1507.8,1823.68,2522.35,2449.36,980.254,644.177,939.019,1300.1,1575.27,526.474,1599.96,1343.93,2550.02,1059.97,757.218,798.105,1191.09,668.678,1149.5,1216.18,963.378,892.89,1005.76,1318.47,807.338,1399.37,1024.49,523.424,1035.83,666.154,739.218,681.844,497.001,1141.1,1882.64,961.737,2442.23,837.387,1930.39,1076.83,2302.39,1465.3,2119.94,931.472,1623.22,2382.81,2220.34,1110.05,1601.95,1665.04,1953.3,1840.46,1062.76,1059.47,972.756,1808.94,511.982,1963.12,416.21,2943.09,1784.93,976.954,1671.16,1684.46,1471.57,1095.78,1109.5,1141.44,4311.08,400.374,1224.05
1570.93,1274.35,3193.37,1854.85,1054.6,583.694,685.793,1338.99,1089.49,545.593,1698.95,1253.5,1494.68,753.314,502.748,1191.09,605.025,287.841,829.438,762.226,659.823,582.795,679.955,939.143,718.579,1026.73,758.297,426.576,706.312,502.896,495.269,408.86,307.899,655.466,1249.28,649.311,1887.67,681.454,1609.83,945.102,2414.04,1718.06,2398.3,879.79,1829.02,2469.03,2490.54,1115.81,1695.81,2088.56,1993.63,2103.24,1132.68,1119.37,1018.86,1485.19,411.249,1583.12,335.418,2165.38,1291.48,767.712,1328.7,1388.46,1242.51,932.655,1252.34,1262.8,4348.43,1329.66,1046.83
1302.48,1119.15,1284.05,1789.36,732.1,359.006,730.305,1133.36,1186.17,537.449,1157.71,1457.15,1463.93,765.325,634.263,724.171,1177.43,543.1,1163.07,1145.21,936.608,844.349,895.785,1194.43,692.269,955.843,831.039,395.892,660.207,551.031,531.783,384.252,273.528,660.928,1234.7,612.951,1915.87,579.836,1522.71,786.592,1902.38,1301.34,1777.18,692.379,1498.43,2562.42,2611.71,1288.64,1947.63,2400.6,2551.29,2421.96,1182.84,1245.74,899.054,1508.22,379.707,1313.05,319.821,1941.02,1383.96,676.474,1358.23,1481.56,1449.13,1447.18,1501.09,1588.37,4773.2,1202.39,1048.94
1255.03,1158.84,1514.17,1767.24,753.071,576.443,625.817,945.876,834.256,471.029,1001.73,894.532,1303.84,702.122,482.354,1004.38,506.676,392.338,1063.57,799.002,819.355,653.083,808.296,1101.55,686.772,1094.19,861.561,465.723,685.627,563.007,507.946,356.777,289.731,638.489,1057.23,612.753,1939.54,643.898,1827.59,1067.28,2295.16,1701.85,2239.7,891.366,1709.81,2735.65,2611.06,1140.71,1882.12,2428.56,2475.8,2646.01,1602.98,1569.29,1150.43,2125.86,556.641,1832.89,280.813,2124.27,1022.78,654.807,984.574,1140.65,988.453,911.306,1016.83,1007.57,3445.01,3251.67,1032.96
1165.22,1142.85,1713.74,1290.13,720.228,422.042,445.674,1180.73,955.562,422.887,1187.77,1287,1688.26,908.345,676.207,970.561,663.474,239.618,774.758,719.721,610.696,543.282,670.168,883.889,597.908,1039.47,868.582,387.695,681.566,557.272,533.605,392.216,318.772,624.553,1258.18,692.762,1761.09,520.385,1420.15,822.277,1795.97,1243.24,1530.59,778.2,1616.89,2273.71,2313.12,1219.81,1913.2,1992.22,2471.53,2474.58,1577.69,1338.35,1297.1,2247.27,553.811,2301.87,374.149,2680.83,1688.87,988.671,1671.43,1825.02,1515.64,1307.49,1373.26,1152.78,4974.31,646.387,1020.24
1407.31,1033.96,1754.14,1359.18,694.233,415.541,435.148,1181.14,1065.62,538.773,1334.83,1408.95,1310.11,816.853,655.296,835.892,420.313,353.394,1035.52,878.108,672.227,605.498,758.455,803.453,525.39,835.743,686.185,373.553,578.594,540.139,479.009,412.192,413.595,765.993,1553.51,837.577,2194.51,665.853,1443.74,903.112,1727.31,1285.75,1879.02,884.44,1782.59,2427.93,2831.43,1510.93,2150.53,2071.55,2637.67,2292.63,1265.34,1427.74,975.806,1905.32,464.805,1643.98,304.59,2074.23,1266.5,713.075,1432.14,1409.05,1420.74,1194.07,1569.95,1549.23,3359.45,1979.36,1033.34
1914.54,1334.94,1786.88,1463.93,698.855,417.04,449.262,1109.47,904.978,430.882,1337.27,1047.51,1720.42,809.098,931.022,1407.56,588.933,406.926,1162.92,981.311,842.354,651.239,700.663,942.012,688.121,1060.03,832.803,443.442,725.936,618.554,544.067,410.625,344.977,608.776,1218.75,838.786,2243.6,723.925,1821.75,951.397,2410.56,1469.37,1809.18,792.968,1694.61,2328.11,2524.09,1246.96,1831.36,2348.02,2704.52,2391.79,1576.81,1509.73,1086.12,1994.77,578.144,1904.97,360.962,2439.23,1329.99,705.785,1241.59,1574.6,1216.29,1201.3,1148.7,1360.66,4335.62,2193.6,1093.82
958.154,1214.05,1729.69,1663.81,1152.91,528.123,581.817,1240.71,1063.33,599.466,1249.93,1320.14,1752.73,899.578,944.713,656.86,1941.35,333.022,1096.92,937.972,717.227,710.091,699.162,1117.25,715.326,1120.47,966.699,484.285,783.547,628.964,599.249,430.156,419.838,724.003,1243.52,829.744,1900.14,680.179,1953.7,1112.17,2442.78,1529.4,1983.82,769.119,1439.75,1980.33,2341.4,1140.72,1618.81,2253.66,2288.79,2624.32,1746.28,1576.06,1335.18,2364.36,507.404,1716.96,341.344,2385.34,1324.08,729.233,1407.93,1383.77,1344.8,1316.2,1307.49,1258.22,3905.84,714.117,1112.04
890.525,1409.77,1977.57,2696.47,866.611,635.908,796.125,1592.19,1351.05,655.688,1373.43,1190.35,1634.66,1085.43,806.91,839.508,1235.37,869.469,1655.44,1348.75,979.124,827.064,860.917,1253.41,743.24,1145.55,1058.14,476.441,770.941,640.231,705.426,463.609,438.566,809.036,1365.29,750.197,1757.9,537.661,1424.76,737.622,1746.58,1264.35,1671.2,798.517,1794.03,2519.34,2708.24,1370.43,1946.08,2448.69,2746.85,2844.75,1475.24,1386.39,1127.6,1829.98,509.185,1800.82,340.982,2224.79,1416.96,759.166,1421.31,1737.14,1401.88,1512.51,1577.79,1664.56,5205.06,774.143,1183.12
2138.66,2070.07,1822.57,2035.7,784.959,577.481,615.242,1176.49,827.872,681.562,1170.29,1201.44,1389.91,980.722,720.501,737.958,1237.32,537.583,1636.05,1045.56,781.764,505.183,613.368,871.321,604.935,996.529,769.904,418.77,744.601,649.064,609.62,525.1,475.495,887.318,1761.75,863.111,2417.4,729.464,2002.68,1113.8,2276.7,1601.2,2062.78,819.296,1558.15,2112.05,2497.88,970.733,1410.3,1737.71,2173.96,2321.15,1432.11,1552.56,1238.53,2181.65,498.788,2362.04,438.092,2861.84,1478.79,854.482,1396.36,1297.56,1129.23,857.316,857.722,1215.43,4101.48,2745.08,1138.64
1314.32,1163.73,1960.33,2251.01,987.219,708.049,845.455,1441.26,1463.02,776.729,1556.2,1274.75,2348.46,1339.95,1140.56,792.015,826.044,713.999,1380.04,1458.14,1024.95,770.467,942.467,1143.61,731.453,1158.4,994.109,475.027,699.339,603.195,538.202,483.528,396.386,732.893,1366.71,777.486,2087.36,635.462,1552.01,859.466,1971.95,1197.41,1737.25,604.759,1393.84,2109.8,2102.43,1162.93,1386.11,1743.99,2124.81,2263.31,1230.67,1440.92,1095.39,2336.6,640.543,2498.22,554.673,3170.51,1973.65,930.508,1756.09,1687.87,1286.85,1099.4,1124.69,954.045,3998.49,883.689,1173.53
1620.63,2335.85,3136.59,3050.6,1318.74,802.558,933.69,1649.75,1555.73,855.383,1744.14,1746.7,1785.58,1129.91,1027.36,818.761,642.913,428.122,1157.41,1090.07,792.424,633.632,861.531,925.644,564.591,1048.63,861.432,381.313,559.216,498.104,480.66,398.84,323.785,638.902,1414.71,827.478,1989.49,742.634,1864.98,939.442,2454.09,1636.34,2177.67,852.792,1740.21,2283.94,2135.43,1052.9,1554.72,1738.6,2000.47,2048.22,1244.49,1397.22,1178.75,2376.59,682.457,2133.73,557.663,2589.74,1644.76,836.354,1458.95,1650,1348.18,1100.16,1290.46,1492.43,3916.87,1276.03,1180.7
1394.15,2407.51,3637.2,2571.18,1693.04,643.645,841.131,1099.87,1385.38,611.798,1308.34,1239.77,1761.91,969.248,977.13,628.535,643.274,582.52,1098.5,1051.32,721.053,694.012,787.715,1004.75,739.778,1122.26,963.93,521.594,726.369,611.709,567.908,458.704,400.123,619.573,1306.33,782.371,1722.26,664.227,1714.93,1138,2406.41,1813.09,2249.56,1053.23,1701.88,2506.95,2503.33,1207.22,1827.49,1841.74,2285.31,2094.16,1203.89,1264.73,1144.7,2029.82,446.651,1777.66,357.523,2309.13,1403.06,775.73,1437.13,1521.79,1274.31,1226.08,1421.79,1490.26,4272.34,3330.16,1183.58
1520.49,2293.85,3243.53,3244.04,1458.56,512.213,998.542,1409.47,1337.94,668.954,1205.08,1404.53,1535.5,847.963,628.691,769.594,685.063,263.193,855.618,1120.18,765.213,812.839,971.988,1236.64,656.903,1106.24,842.648,403.071,675.447,519.327,443.063,386.992,356.253,702.401,1342.55,803.387,2214.72,661.332,1868.63,985.403,2174.75,1471.37,1990.2,762.522,1565.09,2252.7,2324.34,988.733,1928.53,2207.24,2655.84,2423.67,1540.71,1721.16,1482.65,2252.21,606.001,1810.7,309.085,2062.55,1108.48,639.163,1110.65,1081.53,1215.39,1305.88,1716.94,1746.91,7035.02,1006.77,1135.2
2131.51,2716.63,2273.74,1613.88,1121.03,477.742,563.992,1145.47,860.981,455.551,878.925,1116.86,1304.54,792.602,554.423,637.813,1806.58,308.36,1211.84,1284.34,928.892,815.238,714.806,1048.3,542.055,954.31,702.111,314.279,516.623,454.412,446.046,400.011,349.235,678.06,1291.6,867.7,2167.08,752.237,1900.43,969.782,2546.96,1771.43,2278.99,1083.1,1775.25,2570.81,2642.95,1232.44,1549.98,1851.14,2056.04,1901.22,1178.1,1089.95,997.684,1584.08,487.204,1665.4,345.399,2504.73,1539.44,821.112,1615.24,1570.63,1421.37,1158.23,1353.66,1167.53,4950.59,978.846,1073.23
1458.99,1591.3,1772.11,1633.57,850.203,495.083,548.067,1141.56,1185.33,426.901,1043.95,1446.58,1361.62,1009.31,536.498,599.353,198.083,369.671,902.093,799.904,830.562,755.91,702.352,906.001,475.231,842.583,615.192,272.205,451.343,323.512,388.694,326.712,344.965,565.811,1289.24,811.356,1901.78,762.254,1925.19,1199.9,2557.88,1784.91,2298.69,935.422,1717.13,2600.45,2364.86,1294.92,1870.99,1919.91,2210.47,1855.25,1170.89,1318.58,1088.23,1945.49,492.164,1868.39,393.566,2254.33,1608.39,823.557,1390.56,1536.77,1248.68,1067.37,1318.5,1267.51,4138.74,814.988,1002.4
1500.87,2307.89,2039.32,1795.27,790.364,697.719,632.484,1401.73,1137.64,556.129,1370.01,1238.75,1689.52,856.824,713.923,606.02,405.278,359.865,817.071,1003.18,937.258,745.699,847.678,1170.9,652.651,1003.16,739.608,423.879,667.774,461.141,573.656,510.566,464.143,848.352,1748.64,1046.77,2549.37,793.213,2225.27,974.675,2305.89,1452.93,1838.83,819.458,1506.91,1786.35,2056.41,978.713,1624.27,1835.06,1878.76,1884.72,1084.96,1175.77,1045.18,1880.95,513.422,1736.21,334.157,2669.68,1865.2,1010.68,1842.24,1958.94,1648.6,1288.13,1805.18,1278.06,4452.47,633.932,1106.34
719.35,789.481,1242.68,1049.33,498.874,557.96,662.527,1368.78,912.583,949.925,1487.33,1139.42,2294.03,1187.58,901.952,1038.71,555.708,194.067,994.457,1067.05,885.542,828.68,1055.04,1108.47,648.351,1101.43,737.312,441.639,682.947,512.655,522.843,489.351,497.069,917.639,1518.52,1005.5,2416.81,747.883,1659.72,967.597,1986.02,1434.66,1737.31,940.817,1629.8,2106.97,2575.8,1065.85,1690.46,1880.96,1914.08,1858.13,1142.65,1174.53,869.159,2016.02,494.99,1900.29,401.853,2492.5,1577.2,713.903,1440.9,1343.95,1117.2,1087.48,1432.56,1287.76,5382.41,725.975,1058.5
1056.37,1203.77,1902.09,1300.08,755.829,737.452,632.705,1204.4,928.983,753.719,1118.65,1814.92,1623.83,941.693,593.685,1225.89,906.877,203.03,833.24,932.414,767.403,654.781,698.168,1100.2,663.2,1153.63,901.46,419.274,679.583,522.745,531.232,404.452,330.855,687.828,1258.14,868.315,2185.25,723.838,2178.67,1174.91,2693.15,1838.61,2294.75,908.486,1590.45,2462.75,2339.7,1071.76,1710.67,1839.15,2300.61,2330.1,1328.5,1301.7,1112.7,2020.77,409.215,1671.45,340.352,2107.47,1424.37,841.433,1530.31,1712.57,1493.05,1331.39,1736.25,1666.49,4440.83,868.086,1088.96
1414.95,1268.32,2318.03,2127.61,694.644,659.488,529.014,1149.25,960.544,449.387,1205.52,1177.81,1381.77,821.226,707.129,1225.95,1174.77,191.422,1045.28,872.164,770.622,620.819,719.438,1093.76,739.494,1084.55,939.806,477.516,835.098,544.227,524.906,391.11,338.332,575.825,1088.61,679.221,1651.65,597.115,1876.57,933.501,2073.32,1361.03,1724.49,743.797,1392.55,2096.77,2271.76,1117.38,1528.74,2160.79,2308.48,2681.64,1761.23,1456.24,1448.54,1908.56,487.258,1852.74,411.771,2170.29,1581.02,819.23,1423,1511.1,1294.93,1277.9,1219.12,1543.32,4498.28,2993.01,1085.83
1155.6,1001.97,1717.62,1179.32,813.483,449.458,600.433,1139.15,985.185,554.449,1185.58,1346.21,1475.27,884.59,963.08,1014.08,800.441,580.9,1644.46,1474.35,978.808,854.515,961.456,1295.76,747.287,1193.46,955.823,484.071,903.195,565.335,602.19,471.972,511.318,917.352,1657.41,965.754,2617.99,873.562,2307.13,1228.64,2566.32,1518.01,1905.42,764.328,1509.16,2041.89,2037.26,994.722,1448.41,1910.28,2328.75,2317.47,1389.8,1485.52,1127.03,2117.54,520.602,2028.61,384.83,2545.23,1708.2,907.34,1654.56,1561.55,1467.95,1433.55,1523.69,1727.34,4207.4,2227.69,1184.49
986.278,1185.67,1468.02,1053.66,813.945,514.443,561.408,916.082,1000.61,602.911,1522.07,1053.93,1902.79,1039.78,640.644,1232.72,616.539,670.281,1400.98,1556.77,865.038,780.486,767.059,1057.33,561.12,977.882,729.616,367.179,681.868,506.731,517.622,451.3,403.691,661.646,1476.22,900.017,2353.85,763.651,2083.95,961.359,2102.04,1513.75,1760.69,782.637,1702.42,2013.36,2292.17,935.746,1443.1,1638.94,1814.25,1515.97,1016.32,1199.13,1135.85,1850.17,560.47,2565.53,529.107,3938.8,1895.35,1104.58,1643.87,1520.85,1263.31,1223.75,1340.43,1410.75,4824.98,1950.87,1103.67
824.506,980.824,1339.5,1275.24,631.645,497.971,642.305,1134.63,782.106,531.702,1217.6,1330.5,1687.69,961.754,704.604,994.428,715.621,672.55,1548.9,1911.9,1431.17,1030.76,1122.28,1487.92,822.416,1224.66,1108.78,476.731,781.716,657.22,673.163,572.273,482.104,789.052,1559.59,872.32,1774.5,555.626,1480.76,794.18,1948.91,1187.18,1754.34,708.003,1710.48,2460.07,2855.01,1387.97,1940.28,2343.76,2522.9,2231.21,1235.84,1151.98,920.172,1883.35,437.271,2108.39,431.767,2768.07,1965.35,940.136,1716.07,1985.97,1586.06,1470.41,1569.86,1546.79,3574.33,2967.56,1166.6
828.278,1237.54,2082.22,1514.9,758.134,567.785,572.698,1119.48,1099.93,512.76,1289.15,1151.78,1684.38,850.709,505.932,529.226,2029.54,335.99,1543.73,1989.14,1066.41,875.303,988.51,1407.12,804.46,1357.85,960.637,514.462,891.216,705.677,702.011,530.259,476.564,873.798,1592.6,878.033,1946.01,589.642,1528.54,853.095,1901.83,1061.51,1779.27,782.638,1699.17,2923.59,2722.18,1427.39,1935.54,2490.69,2793.48,2481.28,1395.16,1335.61,1066.82,1838.66,504.698,1647.77,323.118,2032.04,1294.94,774.43,1356.68,1248.75,1232.38,1348.35,1635.69,1695.62,6698.23,3816.81,1173.52
1103.6,1109.1,1926.93,1371.8,686.882,519.001,636.54,1113.69,1214.43,693.324,2235.57,2032.18,2268.14,1080.29,909.083,677.59,3343.15,389.616,1202.41,1256.8,855.09,767.275,691.431,1065.8,622.923,1098.44,923.602,464.116,700.37,540.551,602.206,421.121,408.932,660.881,1161.38,562.549,1541.57,441.645,1382.65,780.13,1879.36,1181.08,1825.69,878.722,2261.18,3295.76,3774.2,1585.72,2923.47,2960.39,3079.63,2780.11,1560.84,1478.62,1108.23,1929.54,495.612,1988.25,349.348,1922.88,1494.93,846.967,1092.93,1183.58,1050.4,863.207,1103.03,1429.7,4444.67,693.947,1130.63
955.103,1090.77,1401.75,1298.39,557.087,518.6,536.264,973.233,896.407,720.879,1605.92,1400.38,2030.33,1094.72,892.468,592.125,1936.94,373.974,1174.57,1103.26,687.892,697.846,785.777,1120.95,784.78,1320.25,1123.09,512.094,935.982,678.87,672.329,473.649,367.011,677.926,1310.99,780.419,1954.65,620.455,2012.83,961.642,2340.86,1752.21,2207.46,1010.46,1856.16,2762.73,2564.91,1201.18,1761.03,1837.03,2214.98,2216.84,1316.33,1192.96,1079.22,2108.47,489.361,1899.22,427.101,2262.57,1550.14,928.189,1275.73,1742.43,1286.47,1495.39,1850.85,1984.77,5032.84,725.402,1136.86
1065.46,1284.78,1629.08,1380.01,692.709,381.521,656.77,1350.62,1362.04,707.149,1646.48,1969.38,2251.08,1073.26,782.09,544.288,1198.67,527.423,1163.98,1027.85,908.263,732.725,846.78,1101.25,683.529,1121.01,978.654,513.642,754.121,595.975,676.469,544.857,577.894,969.672,1827.8,1127.57,2378.71,711.278,1985.98,858.486,2656.32,1608.08,1998.11,1094.11,2145.6,3014.2,2795.98,1410.21,1474.13,1848.25,1779.88,1698.75,854.225,913.111,832.018,1513.96,424.656,1531.78,366.68,2155.15,1462.41,798.815,1269.42,1449.55,1307.23,1347.86,1881.51,1723.84,5249.88,1144.67,1147.17
1434.4,1658.13,2274.92,1832.68,1064.15,574.338,759.235,1193.27,1298.51,733.343,1558.15,1133.52,1478.27,1003.41,825.399,893.558,865.181,630.924,1281.89,1525.34,1159.53,833.441,1058.42,1146.1,739.942,1079.94,840.434,439.705,776.741,606.182,587.918,556.893,387.41,849.433,1871.67,1041.51,2366.79,838.748,1876.91,1024.41,2422.42,1898.93,2159.8,1061.66,2166.71,2560.58,3127.04,1403.68,1802.17,1932.89,2058.89,2192.46,1202.82,1277.28,1051.26,1849.91,542.648,1719.51,363.626,1980.04,1129.08,584.152,1053.49,1228.91,1029.45,1293.96,1408.93,1291.88,5661.23,900.126,1180.74
1278.11,1172.29,2134.41,1951.55,684.332,590.092,631.754,1127.85,908.076,504.681,1297.86,1120.03,1638.43,826.26,682.625,1062.2,1559.41,403.896,1431.05,1534.59,1114.98,1050.05,1167.36,1276.96,877.339,1454.39,1058.34,516.289,870.566,686.652,593.892,461.258,421.912,672.963,1202.46,686.709,1673.89,489.793,1288.38,758.645,1708.91,1372.66,1908.17,979.707,2219.5,3419.78,3557.95,1725.17,2345.43,2585.01,2775.62,2446.25,1155.06,1289.82,911.136,1818.63,393.347,1326.68,255.572,1994.16,1201.56,668.094,1281.49,1379.52,1175.53,1213.67,1358.86,1289.22,5677.75,682.174,1124.05
639.65,791.549,1568.61,1224.59,833.699,513.153,457.457,1068.35,1295.78,649.034,1465.55,1586.88,2957.55,1171.85,1043.69,754.715,1308.97,760.329,1363.62,1523.2,826.662,792.403,805.025,938.572,633.904,980.852,739.25,374.754,688.037,550.181,478.589,412.128,347.204,742.494,1375.96,768.169,1585.57,543.933,1356.72,758.669,1820.8,1469.43,2117.55,1038.39,2049.94,3715.11,3626.1,1751.47,2110.18,2345.36,2385.27,2003.47,990.128,1005.49,896.912,1697.49,420.434,1643.75,412.684,2529.84,1437.5,943.459,1616.97,1918.75,1528.91,1687.77,1934.13,1755.56,5838.16,1298.38,1132.85
1006.77,1322.33,1400.72,1674.03,714.982,466.873,727.729,1057.91,970.626,519.593,1133.12,1147.74,1917.4,990.508,429.418,680.514,1187.74,194.461,965.77,994.433,632.48,588.003,626.238,821.534,529.387,872.957,635.96,362.186,544.789,468.787,465.75,429.73,360.986,691.666,1285.33,816.689,1975.93,666.683,1686.46,957.445,2112.58,1622.32,2233.07,901.737,1701.7,2494.72,2722.59,1161.95,1851.3,2368.7,2293.53,2180.49,1294.71,1270.98,1148.84,1879.17,481.287,1983.25,392.378,2204.23,1321.03,803.736,1404.25,1386.47,1300.55,1355.84,1570.48,1720.35,5715.17,785.123,1029.81
1047.93,1107.17,1324.34,939.091,586.119,375.078,501.428,1065.62,946.873,557.945,1558.99,1294.33,1777.13,1103.23,543.816,857.525,362.762,425.727,1171.57,911.453,737.919,701.164,753.587,1049.01,685.677,1024.24,834.108,379.297,637.545,447.351,482.89,371.497,302.438,531.231,1230.83,662.222,1907.91,666.025,1726.15,905.58,2546.46,1661.96,2223.95,949.086,2167.63,2784.53,2737.12,1133.31,1703.23,2040.39,1995.61,2007.97,1145.33,1004.37,860.57,1515.53,416.825,1702.26,364.847,2152.03,1428.56,933.724,1558.6,1789.68,1202.78,1263.04,1407.39,1677.44,4552.42,3769.78,1036.18
1573.85,1116.09,1986.56,1434.09,800.028,522.013,568.303,1079.78,904.069,522.415,1570.26,1291.13,1945.07,1326.57,857.832,1228.61,610.075,748.75,1339.97,1272.03,993.224,818.373,900.952,1254.21,906.043,1461.55,1176.53,633.077,1064,724.09,717.044,644.786,492.868,896.711,1737.34,905.318,2350.73,743.723,2059.11,1027.38,2247.61,1857.36,2185.11,939.369,2211.86,2596.12,2648.65,1460.37,1707.49,1946.86,2260.87,2099.79,1158.25,1105.5,1045.49,1640.98,502.133,1762.34,355.943,2410.31,1339.18,865.713,1336.5,1401.12,1221.75,1233.87,1817.77,2322.75,7302.41,766.978,1213.46
903.914,1169.17,1353.44,1178.13,651.469,664.393,539.317,1171.29,908.757,573.969,1435.28,1215.46,2205.07,870.542,883.789,1041.63,389.391,382.525,786.797,945.065,595.481,574.029,729.287,908.718,624.651,1048.34,702.404,350.518,573.746,450.925,416.798,343.411,273.036,464.505,1083.63,624.419,1589.96,637.341,1831.86,961.566,2662.89,1985.78,2608.86,1037.13,2135.04,2813.78,3074.8,1044.66,1833.52,1644.08,1911.27,1918.5,974.559,1028.96,968.102,1546.21,373.214,1674.39,326.629,2245.15,1351.75,794.296,1323.62,1490.71,1173.75,1292.18,1499.67,1562.98,5095.27,389.694,992.16
1029.98,951.081,1861.32,1360.27,1036.47,566.696,666.552,974.713,935.302,501.967,1289.53,1159.3,1800,571.092,928.121,1015.81,468.731,416.616,825.9,741.738,622.846,490.231,584.089,816.884,575.683,975.666,847.08,473.332,918.919,627.214,582.724,558.823,513.808,802.114,1648.04,816.216,2189.02,685.904,1845.49,1000.91,2345.57,1422.25,1797.08,825.632,1527.22,2278.02,2738.24,1187.12,2030.05,2397.82,2856.11,2542.9,1602.51,1544.46,1417.79,2029.91,575.291,1553.3,374.902,2637.08,1751.88,993.999,1492.46,1771.63,1413.43,1258.69,1178.8,1333.66,2934.54,1716.89,1092.05
910.795,1082.43,1732.88,1360.23,794.302,602.202,548.082,1119.94,1182.38,612.444,1406.04,1662.42,2050.44,1009.02,647.156,1186,507.403,256.806,648.894,821.299,655.389,619.14,630.28,1018.89,665.461,1076.89,883.888,462.509,709.658,657.688,689.723,589.805,521.291,945.197,1893.81,915.659,2279.13,644.387,1698.42,805.114,2113.14,1332.05,1691.91,774.389,1333.71,2277.86,2122.64,1186.14,1882.98,2164.15,2323.79,2322.91,1193.69,1313.17,1128.2,1618.32,507.212,1620.28,359.236,2748.83,1917.7,1038.65,1744.72,2022.72,1843.16,1471.06,1551.65,1319.34,4457.78,861.169,1093.75
