rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017,rt1_2018,rt1_2019,rt1_2020
950.629,504.798,400.592,715.509,366.718,800.794,459.784,491.402,627.343,521.85,642.721,588.834,222.233,531.044,231.545,266.157,519.19,516.49,536.656,529.522,605.719,819.643,415.902,273.593,596.964,213.265,574.132,480.294,340.891,289.856,434.838,959.014,1116.57,381.951,1293.67,347.602,335.826,210.922,532.583,267.786,225.153,102.658,150.983,942.977,308.376,251.426,272.501,466.833,796.19,708.345,250.426,398.269,322.892,531.918,232.764,387.389,180.856,514.048,119.117,142.734,344.967,246.686,751.596,139.116,104.3,502.85,213.909,1184.64
1024.44,425.035,607.987,764.795,491.79,1117.39,626.519,383.483,807.043,490.208,782.138,294.114,100.494,788.263,296.9,90.0683,288.588,575.816,410.889,467.211,619.689,746.824,398.459,246.596,456.442,207.622,465.332,396.306,277.524,234.712,427.623,1140.74,1482.56,419.81,1749.06,377.791,480.148,221.131,533.747,339.404,266.187,134.832,199.807,1050.44,317.346,244.836,303.867,491.946,514.016,580.631,208.591,241.421,214.663,348.27,163.137,364.754,219.822,529.548,116.105,156.992,283.195,167.802,706.875,99.3903,95.2249,284.777,282.39,1125.56
895.896,350.204,430.463,605.682,379.593,979.103,594.439,519.074,954.903,329.975,903.529,342.686,119.763,255.164,676.479,54.6464,341.313,585.949,466.958,447.711,654.894,853.921,332.511,244.13,577.769,195.796,547.123,370.995,261.888,218.494,369.122,843.19,1066.17,312.633,1719.89,288.773,303.148,189.332,569.128,353.359,269.481,155.25,234.733,1114.69,376.569,218.837,270.344,438.029,493.797,551.43,263.011,271.49,164.178,330.339,155.633,259.504,167.933,481.224,123.487,115.351,325.982,222.842,776.654,122.693,139.405,412.425,311.204,866.384
920.011,341.799,524.92,699.162,642.048,861.534,591.521,456.262,1054.53,444.211,701.793,252.209,110.517,460.923,464.859,118.504,436.067,723.324,633.93,704.925,789.623,1015.08,487.12,291.529,518.266,176.048,422.625,350.857,239.661,220.68,398.175,991.115,1084.74,356.849,1667.3,334.041,398.432,243.07,623.749,365.881,312.597,144.833,218.247,967.524,345.148,241.997,198.161,357.545,502.57,457.137,176.743,224.291,203.615,347.145,160.346,354.438,197.816,462.905,138.594,155.893,274.364,191.605,703.712,111.264,127.618,358.364,325.559,1027.99
939.49,407.089,499.541,519.3,423.865,914.598,585.142,308.027,882.655,367.478,837.006,276.429,79.0957,1006.42,283.266,98.6177,401.794,512.249,524.078,473.009,611.182,812.422,368.658,323.932,486.612,177.429,512.621,316.8,225.105,172.214,349.142,789.85,919.422,304.889,1343.25,289.304,375.588,201.372,511.408,285.968,287.81,166.835,204.328,997.588,381.757,239.919,226.077,379.037,656.504,518.674,292.983,310.782,216.535,296.643,157.378,315.222,144.39,371.526,114.109,128.914,297.357,222.177,677.363,101.288,120.878,398.669,282.624,1086.87
723.987,366.855,350.956,378.553,317.119,829.765,732.659,439.933,1174.66,478.655,704.472,282.33,150.728,738.782,193.128,96.2194,272.653,552.407,457.36,440.684,624.197,928.356,416.56,332.617,615.95,210.385,597.967,410.746,230.211,155.188,315.164,746.027,645.236,282.935,1490.65,293.409,413.136,221.764,579.094,373.459,248.351,131.365,168.533,903.807,337.143,208.623,275.654,427.61,738.393,753.788,307.738,420.888,271.993,391.15,156.728,292.309,119.587,388.377,72.8041,93.7512,283.181,181.037,742.475,127.305,150.099,454.559,322.531,908.25
654.207,282.042,343.298,462.457,352.703,828.819,513.084,385.99,718.372,211.265,781.959,158.373,49.3607,706.733,68.0519,38.5809,216.359,453.22,358.048,417.056,508.806,704.489,381.746,245.72,492.097,190.56,529.776,453.844,248.632,187.044,359.532,907.483,860.562,254.564,1690.2,306.301,395.573,198.244,535.749,409.488,241.091,155.779,247.687,1117.98,473.411,284.075,284.273,520.445,699.274,701.073,330.463,297.262,174.314,214.08,96.5911,216.257,123.252,337.875,107.083,124.149,335.975,246.716,1015.52,115.41,108.839,331.623,417.074,690.973
940.33,429.227,587.812,717.397,779.18,866.349,535.387,438.643,825.84,445.054,803.937,313.476,65.3778,692.583,120.405,173.157,384.705,630.597,501.208,499.3,570.308,823.395,450.538,288.512,422.984,151.264,461.675,375.707,263.421,230.239,445.282,1015.19,1223.53,358.139,1510.28,245.453,308.68,170.242,449.857,313.418,243.704,143.743,222.771,1186.5,474.466,315.276,267.114,495.765,506.295,625.854,240.293,242.473,176.557,334.372,110.706,328.281,163.909,390.926,112.506,101.512,227.669,203.765,715.531,88.3811,102.989,339.937,365.985,1340.75
1011.14,305.268,459.656,574.091,458.294,902.771,711.045,514.239,921.521,521.748,844.625,441.039,102.975,503.556,372.512,110.868,379.323,660.03,598.695,468.34,651.258,942.737,384.687,280.003,463.683,168.82,433.523,319.053,230.287,174.042,387.78,864.703,798.065,321.458,1114.72,236.557,246.164,132.133,415.732,271.95,221.025,139.499,208.477,1026.5,369.64,271.574,322.369,331.829,486.972,516.929,223.73,243.899,202.785,281.583,151.894,306.276,176.44,499.909,146.109,147.461,368.116,281.563,842.927,119.537,161.201,345.277,274.924,1280.38
853.913,420.026,385.367,590.693,422.595,748.338,493.598,338.182,715.386,314.365,665.799,327.199,151.841,638.089,774.799,130.678,472.01,734.434,477.735,495.359,569.316,885.677,351.47,291.27,380.134,136.968,383.975,374.062,179.358,177.877,297.768,678.962,778.869,355.055,1404.77,293.022,309.665,217.591,575.615,412.898,315.717,150.587,245.099,992.338,350.035,230.402,337.749,504.557,684.024,651.047,279.804,316.393,202.375,355.721,142.205,294.793,171.45,503.927,117.153,106.927,370.979,257.5,1013.47,142.103,167.269,417.52,247.256,722.647
