m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017,m_age2_2018,m_age2_2019,m_age2_2020
0.95803,0.771902,0.631392,0.53719,0.482752,0.461218,0.467341,0.4966,0.542779,0.598346,0.654903,0.703418,0.73572,0.74655,0.735104,0.704339,0.659132,0.605219,0.548245,0.493068,0.443443,0.401824,0.369282,0.346078,0.33217,0.327568,0.332581,0.347908,0.374365,0.412578,0.462419,0.521973,0.586042,0.644832,0.68676,0.703197,0.691568,0.656374,0.607573,0.557456,0.516042,0.488436,0.476712,0.481502,0.502682,0.539129,0.58833,0.647369,0.712774,0.780321,0.8452,0.902488,0.947774,0.977331,0.988436,0.979768,0.951626,0.9059,0.845871,0.776857,0.70602,0.640911,0.588564,0.555591,0.54961,0.580289,0.660212,0.809438,1.05927,1.45167
0.610098,0.610965,0.60609,0.587604,0.55367,0.508273,0.459362,0.416321,0.388032,0.379762,0.394281,0.434099,0.501282,0.594146,0.700106,0.793881,0.847161,0.840974,0.776035,0.672398,0.558552,0.457159,0.37756,0.320642,0.283937,0.26454,0.260364,0.2705,0.295285,0.335917,0.393558,0.467608,0.552842,0.636176,0.699467,0.727263,0.71363,0.665028,0.597204,0.528693,0.473095,0.436041,0.418928,0.421702,0.443991,0.48475,0.541467,0.61105,0.689393,0.771025,0.849376,0.91764,0.969938,1.00187,1.01105,0.99755,0.963844,0.914328,0.854567,0.790669,0.728694,0.67412,0.631764,0.606211,0.602843,0.628187,0.689608,0.796867,0.962494,1.19926
0.545181,0.473525,0.412995,0.364618,0.328362,0.30385,0.290916,0.290085,0.303015,0.33216,0.380507,0.450946,0.544084,0.653799,0.761116,0.836589,0.855056,0.809106,0.7135,0.59669,0.486844,0.400875,0.342071,0.307788,0.294429,0.299152,0.319599,0.35272,0.395246,0.443358,0.492347,0.536949,0.572264,0.594878,0.603313,0.598066,0.581493,0.557336,0.530081,0.504396,0.484168,0.471776,0.468565,0.475263,0.492181,0.519157,0.555507,0.600473,0.653118,0.712121,0.775597,0.840977,0.904932,0.963257,1.01094,1.04252,1.05265,1.03695,0.99296,0.923253,0.836479,0.744598,0.659725,0.592207,0.550785,0.542612,0.573485,0.651804,0.790346,1.00386
0.658994,0.549765,0.455889,0.373359,0.302562,0.245131,0.202298,0.174721,0.163357,0.169545,0.196914,0.253597,0.352737,0.507342,0.710562,0.913607,1.03834,1.02691,0.889506,0.694424,0.514044,0.383915,0.30353,0.261882,0.249742,0.26196,0.295494,0.345491,0.404911,0.464249,0.51288,0.542659,0.551612,0.545041,0.53068,0.514686,0.501186,0.49247,0.48933,0.491286,0.497253,0.506397,0.518157,0.532229,0.548579,0.567469,0.589414,0.614913,0.644387,0.678157,0.716406,0.75913,0.806005,0.855864,0.906265,0.953199,0.990918,1.0121,1.00871,0.976376,0.917871,0.842119,0.761395,0.688353,0.634427,0.607983,0.613163,0.653072,0.730916,0.848017
0.766526,0.626072,0.509543,0.41205,0.332226,0.269701,0.224026,0.194728,0.182054,0.186771,0.211477,0.262034,0.34727,0.474294,0.634398,0.790435,0.887969,0.886676,0.790211,0.642799,0.497118,0.384449,0.309525,0.266563,0.249004,0.252503,0.274543,0.312666,0.364358,0.425989,0.491734,0.553547,0.602414,0.630624,0.63421,0.614312,0.57677,0.530268,0.484112,0.446735,0.423963,0.418351,0.431024,0.462453,0.511855,0.575036,0.642626,0.703516,0.747805,0.769944,0.770999,0.758841,0.74585,0.741971,0.752789,0.780379,0.8233,0.875354,0.923753,0.953527,0.954598,0.924815,0.870566,0.804559,0.742217,0.696225,0.672377,0.672242,0.69486,0.736445
0.550687,0.539218,0.521082,0.48772,0.438841,0.381047,0.324159,0.277415,0.247599,0.237409,0.248124,0.282444,0.344618,0.436826,0.549366,0.654358,0.715785,0.70883,0.636855,0.528922,0.420593,0.334659,0.276033,0.241758,0.227718,0.231017,0.249949,0.282878,0.328335,0.384226,0.446834,0.510372,0.567356,0.60992,0.632068,0.631721,0.611399,0.577436,0.538242,0.502575,0.477197,0.465525,0.469034,0.488135,0.522154,0.568357,0.621213,0.674402,0.721795,0.758539,0.782273,0.793956,0.797676,0.79773,0.797196,0.797819,0.800003,0.802816,0.804033,0.801428,0.793989,0.78198,0.766881,0.751238,0.738503,0.732135,0.73424,0.745657,0.76603,0.793621
0.674638,0.568529,0.479808,0.407229,0.349722,0.30635,0.276472,0.260128,0.258542,0.273595,0.307985,0.365239,0.447921,0.55274,0.662178,0.744196,0.768034,0.722162,0.622143,0.500549,0.388555,0.302814,0.24467,0.209612,0.192846,0.191104,0.202621,0.226416,0.262308,0.310247,0.369258,0.43636,0.505648,0.568115,0.613923,0.635963,0.632413,0.607419,0.569668,0.529851,0.496862,0.475434,0.467557,0.473674,0.493091,0.523571,0.561096,0.601656,0.641776,0.67898,0.712404,0.743337,0.775246,0.811094,0.851831,0.89587,0.938405,0.970779,0.980769,0.959032,0.905563,0.829443,0.745358,0.66918,0.615391,0.594818,0.613931,0.679849,0.8026,0.992654
0.578787,0.488612,0.416731,0.365312,0.333225,0.318635,0.320202,0.337361,0.37003,0.418416,0.482249,0.559238,0.643071,0.721512,0.776078,0.788527,0.751353,0.671829,0.56851,0.462769,0.371208,0.301726,0.254074,0.22499,0.211168,0.210213,0.220525,0.24076,0.27002,0.307486,0.351883,0.401076,0.45186,0.500065,0.54119,0.57135,0.588152,0.591281,0.582601,0.565779,0.545148,0.524516,0.50701,0.495192,0.49132,0.49771,0.51684,0.550726,0.60071,0.666825,0.746382,0.831794,0.908982,0.962339,0.980653,0.961024,0.909996,0.841243,0.771233,0.712325,0.670293,0.646789,0.641117,0.650888,0.671655,0.697555,0.723671,0.746451,0.764105,0.776998
0.811469,0.725726,0.644741,0.564187,0.485666,0.413729,0.353415,0.308961,0.283808,0.279591,0.297764,0.341285,0.413876,0.515601,0.632976,0.734803,0.785157,0.763071,0.676627,0.557435,0.441068,0.349307,0.286218,0.248217,0.230638,0.230026,0.244125,0.270913,0.308757,0.355749,0.408849,0.463457,0.513577,0.552684,0.575504,0.579757,0.566898,0.541706,0.511058,0.482558,0.46241,0.454007,0.458983,0.477915,0.510303,0.553749,0.603402,0.653829,0.699876,0.737556,0.765039,0.783368,0.796332,0.80772,0.81995,0.833906,0.848833,0.862179,0.869597,0.867015,0.852746,0.827698,0.795138,0.760099,0.728731,0.706614,0.696747,0.700092,0.715946,0.741748
0.647578,0.664842,0.669848,0.644366,0.584604,0.501702,0.414737,0.341459,0.293292,0.273264,0.281849,0.322314,0.401699,0.526331,0.686822,0.844734,0.943899,0.941732,0.840653,0.685979,0.533013,0.415084,0.337357,0.293912,0.278082,0.285522,0.313573,0.358948,0.417686,0.484205,0.550703,0.608092,0.648263,0.666621,0.662614,0.639091,0.601453,0.556342,0.510384,0.469368,0.437327,0.416164,0.406599,0.408866,0.423028,0.44893,0.486085,0.533981,0.591802,0.658007,0.729886,0.803201,0.872102,0.930091,0.971189,0.990993,0.987552,0.961764,0.917211,0.859801,0.796946,0.736334,0.685159,0.650091,0.638185,0.65711,0.714763,0.821422,0.990439,1.23553
