ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
661.931,0.733497,0.550318,401.187,127.447,0.27682,1.22934, 36.4964, 50.3616,0.753135,0.980265,24.4079,2.40714,0.153617,3.0005,0.320339,4.69471,0.439817,2.055,0.05,2.055,0.05,-686.626
632.81,0.606421,0.576353,399.321,175.185,0.311313,1.39807, 26.0163, 49.4163,0.740953,0.993657,13.546,2.74997,0.249928,2.96223,0.30893,4.69561,0.456538,2.055,0.05,2.055,0.05,-708.302
630.66,0.733706,0.459552,388.04,55.1657,0.315608,1.20136, 18.0394, 50.485,0.784539,1.00058,9.54313,2.65643,0.234844,2.94462,0.310928,4.65543,0.437964,2.055,0.05,2.055,0.05,-694.462
528.527,0.720459,0.575499,395.244,105.946,0.283579,1.36177, 19.6142, 41.2788,0.791731,0.979651,15.7119,2.66346,0.24511,3.02749,0.332481,4.77882,0.459479,2.055,0.05,2.055,0.05,-674.06
559.581,0.689037,0.595448,410.494,146.011,0.244436,1.41058, 26.6725, 39.306,0.799433,0.998482,18.8596,2.71639,0.252394,2.9893,0.31921,4.84089,0.474984,2.055,0.05,2.055,0.05,-695.917
733.358,0.67283,0.436202,411.565,45.9905,0.255079,1.31828, 35.1177, 52.5598,0.775417,1.00764,18.2561,2.78118,0.249931,2.95233,0.314676,4.94351,0.49642,2.055,0.05,2.055,0.05,-693.72
814.156,0.607915,0.630831,437.572,147.395,0.313922,1.2512, 44.5359, 55.0787,0.768105,0.985989,21.8642,2.60454,0.215151,2.97159,0.312318,4.96638,0.513404,2.055,0.05,2.055,0.05,-701.099
679.444,0.646928,0.849249,388.002,167.514,0.322096,1.5491, 29.0589, 51.7492,0.87009,1.00264,14.5937,2.60162,0.2203,3.01413,0.328857,4.88945,0.464366,2.055,0.05,2.055,0.05,-678.428
615.826,0.726685,0.697575,391.346,200.486,0.350598,1.29017, 20.0804, 46.2883,0.858825,0.993881,13.7536,2.62063,0.248929,3.00211,0.31707,4.82091,0.456617,2.055,0.05,2.055,0.05,-682.644
460.625,0.799416,0.920579,412.565,266.045,0.372809,1.24739, 16.6502, 31.945,0.778438,1.00206,11.645,2.65139,0.252644,2.99253,0.32138,4.76723,0.445954,2.055,0.05,2.055,0.05,-688.201
599.805,0.763512,0.889277,395.66,532.781,0.307214,1.10132, 34.3515, 45.6925,0.767622,1.00054,23.4665,2.6931,0.250995,2.97595,0.314851,4.55636,0.413507,2.055,0.05,2.055,0.05,-684.287
504.014,0.750618,0.621102,340.958,169.793,0.306984,1.15964, 20.8405, 43.0538,0.967107,0.995379,12.707,2.63191,0.216098,3.00416,0.337823,4.76521,0.481361,2.055,0.05,2.055,0.05,-680.706
652.999,0.643047,0.835407,384.718,377.528,0.307626,1.00905, 31.0226, 49.0197,0.859056,1.00248,18.1222,2.69907,0.237165,2.93437,0.305586,4.72176,0.428934,2.055,0.05,2.055,0.05,-690.039
643.805,0.788632,0.754253,432.905,354.02,0.343152,1.39397, 32.6445, 42.8889,0.802949,1.00797,23.3607,2.62432,0.216379,3.03312,0.329688,4.84118,0.466206,2.055,0.05,2.055,0.05,-692.026
842.588,0.824433,0.582255,420.115,205.042,0.347392,1.195, 50.9501, 61.6167,0.728178,1.00017,24.7497,2.52078,0.178691,2.97555,0.316074,4.8448,0.47495,2.055,0.05,2.055,0.05,-702.35
491.356,0.758714,0.417893,381.469,79.6137,0.321821,1.39155, 22.2481, 37.976,0.832476,0.993088,21.2311,2.41589,0.159135,2.9734,0.325701,4.99352,0.536859,2.055,0.05,2.055,0.05,-670.717
496.978,0.74945,0.431357,342.399,77.975,0.367403,1.53219, 19.7948, 44.2315,0.906307,1.00766,12.7441,2.60389,0.226735,2.89364,0.302495,4.88239,0.491226,2.055,0.05,2.055,0.05,-690.78
