sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
52.0701,51.2856,69.8374,88.0843,74.9721,48.5099,23.0823,34.4539,48.5817,36.6226,39.9466,43.3308,45.4259,41.733,22.8753,14.3129,8.39545,13.3754,13.8883,23.6498,28.7602,25.2575,29.1056,37.4609,44.6266,50.3172,57.9999,47.751,41.247,44.1445,44.1705,42.1166,30.4071,28.3889,40.39,63.4301,68.7297,86.4552,78.9975,81.8464,87.1583,103.447,106.421,94.0903,86.1595,93.7017,100.496,93.1803,84.1013,79.9091,91.7735,88.9059,81.2936,65.0434,56.1592,47.2932,53.8367,39.2918,42.9624,39.9018,62.7565,67.6345,63.4089,72.8877,70.0926,74.3589,65.082,65.0102,85.6301,109.532,107.733
45.343,41.9462,66.3535,86.2644,79.5963,45.6153,22.3307,40.7136,57.5151,49.7251,49.6264,47.5552,42.5726,33.0015,22.1894,5.88159,5.55034,13.9414,14.6965,24.7461,31.3999,32.0384,39.8341,53.4951,66.3479,76.9544,88.5195,74.2519,65.3149,61.1197,54.456,44.1454,28.45,24.1752,33.8096,51.3258,54.6402,71.8677,68.4182,73.5033,76.4526,93.6334,99.0455,88.0231,83.1634,90.9597,99.1517,90.9922,81.1212,77.7387,92.6982,85.24,77.3579,60.0443,50.6269,43.1666,52.8851,41.3332,49.2231,47.2732,74.8786,82.4725,80.1994,90.8935,84.5533,78.2342,65.7064,62.2035,70.8863,94.0489,107.246
52.2208,61.1848,89.3174,97.131,86.0737,42.9473,23.3306,32.7288,45.3856,42.8681,41.363,41.8454,38.4605,35.1623,22.8256,13.4215,7.92694,8.35151,12.1708,22.0958,30.3058,31.215,42.8068,57.8247,71.2979,85.797,98.0738,84.1075,77.0088,71.1846,64.5091,52.9163,33.095,28.5184,38.251,56.3344,59.6871,73.1983,63.7354,66.0006,70.7789,86.4317,86.8165,75.0709,72.2687,81.4193,92.223,88.7579,82.2829,77.4871,97.1607,96.4755,92.177,73.1303,61.5567,52.9576,59.4812,42.1859,47.7352,42.4934,63.6778,66.8303,62.5433,72.1414,73.2965,77.42,71.0875,75.8129,96.6892,124.397,129.243
55.6612,54.2394,73.0757,79.5438,73.3163,43.0619,17.5168,29.2657,40.9821,41.3462,39.6356,42.817,44.7816,46.0964,36.3796,22.2519,8.20475,9.4675,15.2921,22.3067,29.8728,30.5541,37.5239,50.3494,63.1771,74.2765,83.5641,72.4451,64.6366,59.3523,54.7756,47.1869,33.1383,29.8399,39.1588,59.905,63.3406,77.2244,69.4583,73.0015,76.3659,88.3304,85.0126,71.4093,65.4749,69.4982,82.1021,84.4832,79.8937,77.3827,97.7676,106.031,107.336,90.0454,78.2713,65.9113,73.989,51.6123,58.9639,51.2881,74.9021,76.4974,69.3948,75.6002,69.9695,68.846,56.5645,53.1177,61.8642,90.7086,121.611
50.7746,50.8139,73.2945,89.297,77.8019,36.5911,18.3509,32.4829,48.8306,47.303,37.4186,46.4797,51.398,40.6171,30.9202,25.7331,13.5185,10.6667,13.9449,22.6893,28.6245,26.1398,31.7113,38.9398,46.462,52.7684,58.8627,49.3085,43.7676,46.6969,48.9154,45.073,32.9553,33.4857,46.7321,62.4705,59.0835,69.6876,62.5325,67.5205,71.5687,86.1536,87.2426,78.6123,77.1564,85.3701,97.9312,96.2926,87.1276,81.289,97.7817,93.5568,88.4578,74.0872,63.0134,55.1031,67.693,50.2868,58.0494,53.1385,79.9406,78.2233,68.9982,75.333,74.4895,73.796,66.4603,64.2765,75.2983,93.6709,98.3127
45.1445,46.6697,66.5796,77.6507,75.1904,45.6217,22.6462,38.053,52.8351,49.5035,45.736,48.2791,46.3611,42.9701,26.2299,20.4737,16.3751,17.9888,16.6305,25.9939,29.9867,26.4006,31.6535,38.8565,45.7935,52.3581,57.6138,50.4403,44.4436,46.0079,47.45,43.7663,31.756,28.8076,39.6986,58.7706,58.5316,69.16,61.3841,65.6472,72.4147,90.1487,90.867,78.3656,73.9061,82.5128,94.3765,91.6777,81.5787,77.1196,94.0201,93.5493,91.6143,77.5517,69.3361,60.2685,70.6651,53.8781,63.3117,57.8558,85.3163,83.6391,72.2066,76.1639,71.5085,67.5098,54.9313,52.244,61.5281,79.6417,88.5418
61.1025,59.8062,79.1907,84.4201,73.9986,46.9735,24.3424,36.9646,52.7665,54.1581,52.6562,49.9394,43.8351,50.1315,22.0342,8.23039,4.74373,10.6079,13.2517,21.0736,24.4295,22.3314,27.0413,36.2234,44.9988,53.8401,57.5199,44.6695,38.9384,40.3028,39.8369,35.0815,23.7091,21.0093,28.485,44.6682,46.2058,59.1623,56.4195,64.9636,75.2039,98.2204,105.73,99.5822,94.6831,100.244,105.722,93.9,77.5818,70.0459,83.9809,81.3586,77.0395,65.3493,57.9675,52.1603,61.8029,48.7886,59.5733,54.547,78.6103,79.0265,71.0408,76.8597,73.5357,72.4818,62.2364,60.5641,68.7589,90.0165,98.5317
59.6983,47.3549,66.2052,81.6104,73.1454,44.5149,19.8722,30.1761,42.811,43.0524,44.9325,47.8914,43.1045,43.0728,26.0376,12.6662,9.35686,13.285,14.4365,20.5939,23.2819,23.0062,29.1585,38.7519,48.8937,59.8724,68.9466,60.2217,55.5096,56.3075,51.2205,42.1982,28.6765,24.3589,33.7992,51.1268,52.9673,65.5958,60.426,65.6172,68.5569,80.961,85.0964,77.895,76.7376,88.6657,104.028,105.25,94.9234,92.4523,110.827,105.105,94.2415,75.0335,62.1763,47.8058,52.1334,37.3094,42.7796,40.1511,65.8997,70.3326,68.4791,80.7007,83.5792,89.5183,80.1379,76.7113,78.4232,71.6133,56.2006
58.2514,57.6113,79.9208,99.2986,85.6665,47.7722,24.4298,39.2781,53.7449,48.0322,45.6858,48.6035,39.9938,33.6837,22.7556,11.9286,9.56021,13.9458,14.0322,20.4873,22.9075,21.6119,24.5579,32.4277,40.0932,47.8464,57.7424,51.4594,46.8497,48.9186,49.4045,46.4059,37.087,33.9207,44.6262,60.7034,59.554,69.6875,61.9094,67.2053,73.0867,92.1075,102.867,93.5066,90.9929,104.763,120.755,114.328,95.8223,84.0881,95.5749,89.4302,81.7755,63.7695,52.3474,41.6262,47.3713,35.3521,40.8956,40.7502,69.2724,76.6577,73.7723,83.4595,80.1477,78.863,71.5392,65.7207,78.1676,102.629,101.947
36.7246,37.6991,59.1197,80.0129,78.6217,42.6068,24.8334,39.5687,55.3247,54.8488,49.5158,50.0831,42.1096,38.6823,23.1264,12.0579,6.20686,12.1839,14.0474,19.9377,24.873,25.0728,29.993,38.048,47.937,55.5039,64.5818,55.4104,49.8451,51.7113,51.1171,46.8799,32.6358,28.6525,39.307,58.7544,59.7873,70.6313,66.0687,73.1325,76.7549,94.0291,98.6863,90.3995,84.0734,91.8393,101.358,97.8071,86.0781,78.8546,93.6771,90.943,86.6394,71.1359,60.321,48.2026,53.4591,40.1068,47.2185,43.2641,67.0465,71.6849,67.599,75.2339,69.1939,71.5117,64.0719,67.7825,92.2369,134.976,148.126
