N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
1475.6,896.701,335.393,70.1576,0.821127,0.18659,27.6677,4.49175,1.17654
998.249,765.216,196.819,80.6527,0.0742273,1.17292,1.65922,0.311877,1.57561
1190.18,730.871,209.419,17.616,0.382619,100.797,23.5225,0.00721437,1.63144
1146.68,845.013,299.87,0.917309,16.5182,8.86577,0.518486,7.50485,135.024
789.079,743.096,117.947,0.490734,14.4136,1.81641,0.0558809,2.44764,44.7919
1134.78,675.491,235.851,3.45527,8.9085,5.53253,8.22236,121.241,1.53188
1058.56,795.873,317.576,14.7104,7.85191,129.613,0.380067,0.0797156,4.44448
1259.22,657.699,316.904,116.19,8.91411,2.30936,0.960382,3.07631,5.3977
1224.51,665.869,445.354,29.51,4.10266,21.9093,0.0506058,0.122955,7.13717
1423.94,673.537,340.919,44.8868,0.159538,2.46617,38.4884,0.914773,1.71252
935.634,502.163,273.908,0.25429,18.8336,21.3575,4.78286,5.98864,14.4162
1023.37,785.958,248.271,11.5985,68.2777,1.60975,18.6158,0.52786,1.34661
598.554,544.094,227.096,7.96492,48.8336,33.9352,1.22488,0.0864363,6.48199
784.56,575.838,243.428,19.2773,1.1313,61.1815,12.836,2.66605,6.01371
1039.17,546.7,341.604,80.9079,0.971673,41.5118,1.2904,0.113111,2.90175
980.574,727.757,355.34,35.8058,23.1577,5.17097,0.135165,15.899,63.6512
1509.79,827.121,323.053,94.2415,4.87703,3.66513,6.7908,2.27509,10.5459
2455.48,824.051,322.94,36.7223,15.0185,4.61064,87.4511,4.0535,14.1195
1823.27,1075.8,300.967,48.9884,25.8941,1.84368,41.3186,7.50957,10.4245
1467.22,701.865,277.374,91.5369,2.14605,57.3397,29.3363,10.0565,4.60954
1265.12,783.597,410.313,68.2562,14.8961,1.24931,2.0727,6.7918,34.9917
846.002,697.618,223.114,13.8603,21.4248,5.84427,2.65338,44.1517,3.65006
640.277,440.866,260.815,7.21326,3.18042,18.9644,2.32987,97.0841,4.49514
985.011,710.813,292.865,60.8556,12.6176,0.579984,21.8368,40.4757,3.38261
2015.43,858.561,547.102,15.203,126.012,198.654,1.39867,5.58964,1.03495
1464.21,1038.02,348.187,34.7714,8.17088,41.6738,3.65484,34.1789,1.51904
