ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
1605.84,0.799001,0.542133,1267.52,312.32,0.279231,1.35746, 171.48, 117.333,0.881582,0.989077,154.164,2.68147,0.310364,2.92573,0.345849,4.69355,0.402486,2.055,0.05,2.055,0.05,-1411.58
1807.84,0.699621,0.501559,1069.95,208.44,0.228454,1.21623, 194.509, 165.453,1.00071,0.992713,144.081,2.62864,0.288596,2.88645,0.330865,4.63298,0.406217,2.055,0.05,2.055,0.05,-1430.75
1562.23,0.665481,0.510614,1050.98,190.38,0.353771,1.60669, 149.817, 135.615,1.02885,1.00771,110.631,2.62759,0.30535,2.87859,0.327661,4.68314,0.407984,2.055,0.05,2.055,0.05,-1427.71
1496.48,0.795263,0.443364,1165.73,109.865,0.430698,1.55221, 111.881, 122.622,0.901916,0.996171,100.888,2.65849,0.298919,2.93458,0.348332,4.6674,0.402947,2.055,0.05,2.055,0.05,-1398.25
1969.74,0.870761,0.483289,1210.95,86.644,0.242472,1.06348, 196.741, 160.364,0.905437,0.995845,126.996,2.63343,0.292179,2.89972,0.326497,4.71021,0.409186,2.055,0.05,2.055,0.05,-1401.74
1899.49,0.793543,0.636076,1125.91,68.4784,0.294796,1.24086, 114.771, 158.227,0.94549,0.997739,58.745,2.67906,0.301131,2.90594,0.338196,4.67372,0.410962,2.055,0.05,2.055,0.05,-1414.49
1804.19,0.803551,0.550128,1162.74,53.3803,0.316381,1.54672, 115.784, 141.335,0.950793,0.98734,105.638,2.6005,0.276878,2.89005,0.337443,4.66261,0.413172,2.055,0.05,2.055,0.05,-1425.65
1980.4,0.748962,0.531038,1094.07,80.3384,0.238668,1.27168, 127.436, 162.306,1.04684,0.988572,93.3631,2.62871,0.29232,2.85725,0.323138,4.6935,0.409564,2.055,0.05,2.055,0.05,-1430.38
1655.12,0.751088,0.454772,1092.3,55.0251,0.357212,1.54438, 84.383, 136.776,1.03487,0.999555,76.3749,2.66401,0.298911,2.86609,0.329596,4.67437,0.411837,2.055,0.05,2.055,0.05,-1423.49
1784.39,0.751748,0.293391,1142.24,25.8804,0.338823,1.55798, 104.476, 144.112,0.953283,1.01488,96.2641,2.64217,0.293654,2.93229,0.346358,4.71564,0.410993,2.055,0.05,2.055,0.05,-1405.37
1982.76,0.659765,0.571448,1191.87,183.992,0.317671,1.62269, 98.5752, 150.888,0.945618,0.995811,70.6427,2.65069,0.288589,2.87813,0.330184,4.55968,0.386083,2.055,0.05,2.055,0.05,-1401.52
1680.11,0.878476,0.517544,1173.19,156.828,0.329322,1.58513, 119.179, 127.521,0.924948,1.01353,108.266,2.56098,0.270871,2.91342,0.344394,4.62273,0.395195,2.055,0.05,2.055,0.05,-1415.01
1851.21,0.816508,0.452489,1293.9,96.7529,0.32864,1.56432, 138.842, 129.466,0.87458,0.999537,111.175,2.73762,0.323744,2.93431,0.341444,4.72171,0.412463,2.055,0.05,2.055,0.05,-1401.73
1576.19,0.893981,0.618622,1163.55,338.086,0.296007,1.15233, 110.258, 125.561,0.947144,1.00286,88.9298,2.68914,0.310097,2.93298,0.354108,4.67063,0.402107,2.055,0.05,2.055,0.05,-1410.69
1578.51,0.628985,0.363672,1127.03,114.033,0.261587,1.36784, 56.0758, 130.515,0.960202,0.995287,43.0837,2.66819,0.312141,2.92596,0.34075,4.6202,0.400845,2.055,0.05,2.055,0.05,-1381.07
1847.63,0.734625,0.506758,1005.83,288.23,0.175683,1.30622, 163.678, 181.616,1.02658,1.00197,119.628,2.67128,0.318774,2.88309,0.338471,4.71103,0.425365,2.055,0.05,2.055,0.05,-1379.69
1659.18,0.836692,0.496883,1135.63,250.5,0.276935,1.73187, 66.2788, 135.94,1.04046,0.986247,48.6791,2.63149,0.286478,2.93247,0.339662,4.6934,0.406011,2.055,0.05,2.055,0.05,-1417.89
1598.31,0.659837,0.5352,962.738,227.215,0.288457,1.47057, 91.431, 158.774,1.15092,1.00261,100.074,2.68119,0.314166,2.88462,0.333495,4.67926,0.415532,2.055,0.05,2.055,0.05,-1441.88
