m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017,m_age2_2018,m_age2_2019,m_age2_2020
0.509924,0.484591,0.454886,0.414468,0.364063,0.309475,0.258306,0.217088,0.190122,0.178655,0.18309,0.205322,0.249534,0.321309,0.423156,0.548922,0.681673,0.795346,0.864066,0.874752,0.833946,0.76164,0.677408,0.595388,0.523828,0.466482,0.42441,0.397409,0.384677,0.385332,0.398559,0.423331,0.457691,0.49778,0.538595,0.575289,0.603983,0.622691,0.631975,0.635091,0.636374,0.639011,0.644824,0.654287,0.666478,0.67894,0.68813,0.691336,0.687258,0.676144,0.659736,0.641036,0.623762,0.610528,0.602342,0.598833,0.598328,0.597811,0.592989,0.580399,0.55934,0.531795,0.501831,0.47481,0.456876,0.453728,0.469222,0.506493,0.568297,0.655753
0.44146,0.396443,0.35438,0.313684,0.27517,0.240856,0.213075,0.194138,0.186556,0.192569,0.215067,0.258856,0.330732,0.436934,0.575143,0.726678,0.858886,0.936893,0.942,0.882625,0.788725,0.692712,0.612736,0.555249,0.520455,0.505745,0.50686,0.518012,0.534024,0.55075,0.565,0.57478,0.579559,0.580355,0.578773,0.576267,0.574083,0.57326,0.574639,0.578896,0.586465,0.59741,0.611383,0.627562,0.644562,0.660343,0.672442,0.678903,0.678618,0.671451,0.65825,0.640736,0.621218,0.60171,0.583633,0.567882,0.554917,0.544826,0.537399,0.532379,0.529675,0.529355,0.531648,0.536957,0.545881,0.559078,0.576978,0.599722,0.627098,0.658414
0.536384,0.5373,0.529192,0.499911,0.447873,0.381393,0.313611,0.256408,0.217164,0.197398,0.196546,0.215507,0.257682,0.327738,0.426196,0.543425,0.659089,0.746771,0.785919,0.773323,0.724965,0.664658,0.609059,0.566674,0.540539,0.530548,0.534545,0.548709,0.56938,0.593378,0.617808,0.640107,0.658224,0.670822,0.67726,0.677529,0.672269,0.662713,0.650593,0.638014,0.626953,0.618686,0.613832,0.612423,0.613936,0.617275,0.620963,0.623862,0.625317,0.625179,0.623817,0.622108,0.621304,0.622216,0.624874,0.628523,0.631595,0.631685,0.6257,0.61151,0.589369,0.561733,0.5327,0.507378,0.491577,0.490775,0.508791,0.548724,0.613157,0.702906
0.703366,0.547391,0.425304,0.329969,0.257032,0.203183,0.165616,0.142178,0.131845,0.134546,0.152001,0.188836,0.253027,0.354135,0.495274,0.662059,0.820157,0.926011,0.950636,0.897937,0.801027,0.698365,0.611939,0.549641,0.511855,0.495751,0.496794,0.508908,0.526754,0.546115,0.563792,0.577846,0.587911,0.595306,0.601782,0.608553,0.616231,0.624792,0.633535,0.641045,0.645699,0.646473,0.643072,0.635948,0.62626,0.615787,0.606594,0.600258,0.597806,0.5998,0.606379,0.617268,0.631742,0.648719,0.666746,0.68392,0.697859,0.705739,0.704509,0.692235,0.669249,0.638023,0.602632,0.568057,0.539644,0.521881,0.517019,0.525763,0.547597,0.580383
0.523828,0.427264,0.350428,0.292067,0.249822,0.221325,0.204813,0.199524,0.206005,0.226044,0.262821,0.321009,0.406006,0.52119,0.661927,0.811062,0.941611,1.02476,1.04203,0.99412,0.900133,0.786464,0.673807,0.57451,0.494113,0.433934,0.393397,0.371562,0.367447,0.380481,0.410491,0.456883,0.516866,0.582933,0.644016,0.689072,0.71039,0.70646,0.682736,0.649968,0.619074,0.596685,0.585923,0.587448,0.599889,0.619563,0.640733,0.658337,0.668893,0.670991,0.665578,0.655892,0.646778,0.641953,0.643098,0.650047,0.660745,0.671026,0.674548,0.665819,0.643289,0.609527,0.570345,0.533401,0.507142,0.499,0.513722,0.55519,0.627106,0.731465
0.548442,0.478982,0.420124,0.373075,0.337832,0.31394,0.301038,0.299258,0.309525,0.333405,0.373006,0.430716,0.508266,0.604698,0.713084,0.819628,0.907037,0.9591,0.966207,0.929008,0.858074,0.76896,0.675666,0.588386,0.513366,0.453769,0.410937,0.385411,0.3769,0.384944,0.409186,0.448796,0.500961,0.558707,0.612163,0.651773,0.671,0.668652,0.649517,0.623053,0.598945,0.583074,0.578153,0.584541,0.600445,0.621457,0.640899,0.653117,0.654759,0.645379,0.627523,0.606252,0.588009,0.577466,0.576848,0.586469,0.604795,0.627995,0.649337,0.661645,0.660523,0.645326,0.619256,0.588552,0.561288,0.544865,0.543452,0.559024,0.591954,0.640451
0.625191,0.561887,0.503187,0.447279,0.395071,0.34886,0.311381,0.285456,0.274207,0.280258,0.306546,0.357491,0.438627,0.553438,0.695433,0.842484,0.961755,1.02151,1.00686,0.92796,0.813944,0.695873,0.592095,0.509744,0.449469,0.409112,0.385746,0.376583,0.379593,0.393307,0.416313,0.446647,0.481069,0.51447,0.54131,0.557573,0.561822,0.555703,0.54372,0.532524,0.528558,0.535712,0.555803,0.588694,0.63159,0.677516,0.71533,0.735031,0.7311,0.70425,0.661167,0.612395,0.569212,0.538588,0.523182,0.523093,0.536539,0.559411,0.584206,0.602438,0.608285,0.599934,0.580053,0.555113,0.534098,0.525667,0.535242,0.566311,0.621094,0.699531
0.721915,0.593239,0.486744,0.398783,0.327836,0.273059,0.233781,0.209735,0.201745,0.211525,0.242821,0.302873,0.402465,0.551929,0.747917,0.959153,1.13033,1.20587,1.16398,1.03085,0.861736,0.705308,0.582619,0.496513,0.442508,0.414598,0.407084,0.41459,0.433108,0.459541,0.490966,0.524291,0.556186,0.583292,0.602793,0.613037,0.61388,0.606765,0.594543,0.581117,0.570291,0.56455,0.565216,0.57264,0.586224,0.604278,0.624141,0.643268,0.659529,0.671356,0.677913,0.679203,0.676001,0.66915,0.659228,0.64654,0.631129,0.612802,0.59123,0.566824,0.541311,0.517432,0.498672,0.489249,0.494573,0.521157,0.575956,0.66757,0.806586,1.00362
0.603645,0.523189,0.452899,0.391544,0.339255,0.296705,0.264741,0.244467,0.237652,0.246263,0.27305,0.322352,0.399701,0.509033,0.645631,0.790575,0.914036,0.98502,0.985935,0.92192,0.817627,0.702478,0.596196,0.508243,0.441274,0.394558,0.366332,0.355063,0.359784,0.38013,0.415943,0.466246,0.527413,0.590919,0.6451,0.67942,0.688012,0.672015,0.639307,0.602023,0.571258,0.553151,0.550343,0.563239,0.59023,0.626793,0.665161,0.697526,0.717609,0.721949,0.710798,0.688132,0.660439,0.633203,0.609741,0.591576,0.578806,0.570346,0.564057,0.557923,0.551029,0.543541,0.536639,0.532455,0.534086,0.544961,0.56766,0.603994,0.654879,0.71969
0.407834,0.348894,0.299804,0.261048,0.232302,0.213036,0.202978,0.20252,0.213152,0.237422,0.279105,0.343262,0.435194,0.557082,0.701135,0.845505,0.959751,1.01601,1.00226,0.92839,0.820621,0.707105,0.605354,0.522986,0.461545,0.419747,0.395485,0.386829,0.392454,0.411523,0.443215,0.485906,0.535962,0.586477,0.628974,0.656376,0.665052,0.656079,0.635102,0.610998,0.592275,0.583877,0.587927,0.604341,0.630689,0.661307,0.68754,0.701934,0.700266,0.68255,0.653005,0.618991,0.589112,0.569138,0.561511,0.56635,0.581723,0.603142,0.622788,0.632326,0.626732,0.605475,0.572512,0.535083,0.50203,0.480969,0.47581,0.488236,0.518511,0.5649
