region,mp,sbt,sbo,dep,tac,hr,,region,mp,sbt,sbo,dep,tac,hr,,region,mp,sbt,sbo,dep,tac,hr
PRD,HS30-60_HR10_Cap2.5,32.061,77.5786,0.413271186,1.210529161,0.037757062,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,62.6691,116.91,0.536045676,2.5,0.039892068,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,35.6383,67.0255,0.531712557,2.5,0.07014925,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,30.9706,57.0231,0.543123752,2.5,0.080721717,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,55.3492,97.7899,0.566001192,2.5,0.045167771,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,75.3185,71.3084,1.056236011,2.5,0.033192376,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,125.7,66.7363,1.88353265,2.5,0.019888624,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,76.2349,92.0647,0.828057877,2.5,0.032793379,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,126.493,63.6548,1.987171431,2.5,0.01976394,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,74.3338,55.0924,1.349256885,2.5,0.033632076,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.4874,77.5164,0.470705554,2.076200609,0.056901851,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.8977,54.3166,0.513612781,1.986435097,0.07120426,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.3868,67.3584,0.59958075,2.5,0.061901413,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.3235,81.8399,0.468274033,2.149616629,0.056091344,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,57.2037,64.0254,0.893453223,2.5,0.043703467,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,53.1699,72.8359,0.729995785,2.5,0.047019084,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,49.9671,48.8022,1.023869826,2.5,0.050032922,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.5262,50.7397,0.857833215,2.5,0.05743667,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,73.8803,76.5456,0.965180232,2.5,0.03383852,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.7378,72.2564,0.549955436,2.5,0.062912391,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.8008,86.2548,0.322310179,0.206746938,0.007436726,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,68.0839,50.8088,1.340002126,2.5,0.036719401,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.1275,54.2957,0.610131189,2.5,0.075466003,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.086,77.6659,0.348750224,0.44014952,0.016250075,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,65.854,64.8032,1.016215249,2.5,0.037962766,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,23.9612,52.5117,0.456302119,1.248395447,0.052100706,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,67.5025,54.031,1.249329089,2.5,0.037035665,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,138.943,63.1609,2.199826158,2.5,0.01799299,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,59.8439,52.5226,1.139393328,2.5,0.041775352,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,61.9946,62.1011,0.998285055,2.5,0.040326093,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.9751,59.6652,0.737030966,2.5,0.056850354,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,62.1056,59.8866,1.037053364,2.5,0.040254019,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,70.1498,60.5023,1.159456748,2.5,0.03563802,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,54.4689,56.6034,0.962290251,2.5,0.045897751,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.9257,58.0763,0.808000854,2.5,0.05327571,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.4305,75.0522,0.51205028,2.5,0.065052497,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,29.7717,78.307,0.380192065,0.79581803,0.026730688,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.5345,69.7687,0.39465405,0.868750644,0.03155135,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.6022,44.8916,0.949001595,2.5,0.058682415,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.9362,58.0937,0.807939587,2.5,0.053263792,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.2902,51.586,0.800414841,2.5,0.060547055,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,26.1969,47.2319,0.554644213,2.22362966,0.084881404,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,31.8424,57.7103,0.551762857,2.5,0.07851167,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,50.399,90.2867,0.558210678,2.5,0.049604159,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,65.5566,45.1952,1.450521294,2.5,0.038134986,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.6607,48.7274,0.834452485,2.5,0.061484431,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,31.951,51.9623,0.614888102,2.5,0.078244812,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,66.2684,55.4983,1.1940618,2.5,0.037725371,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.716,56.37,0.491679972,1.770867364,0.063893324,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.1792,58.4936,0.669803192,2.5,0.063809368,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,30.766,35.1393,0.875543907,2.5,0.081258532,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.2313,62.7978,0.529179366,2.5,0.07523028,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.6444,48.7193,0.793205157,2.5,0.064692426,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,78.8168,75.9452,1.037811475,2.5,0.031719126,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.7487,61.6974,0.628044294,2.5,0.064518294,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,67.0919,59.015,1.136861815,2.5,0.037262322,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,45.8165,57.0836,0.802621068,2.5,0.054565495,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,62.0036,58.7251,1.055827917,2.5,0.040320239,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.4152,45.0744,0.807890954,2.5,0.068652651,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,22.8749,77.4083,0.295509655,0,0,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,68.7648,52.0553,1.320995172,2.5,0.03635581,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,105.389,70.4325,1.496312072,2.5,0.023721641,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.0173,52.4633,0.629340892,2.5,0.075717881,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,69.3915,63.1941,1.098069282,2.5,0.036027467,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.4402,56.5851,0.573299331,2.5,0.077064876,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,45.2739,53.8287,0.841073628,2.5,0.055219453,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,55.9395,64.1368,0.872190381,2.5,0.04469114,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,24.4863,47.3117,0.517552741,1.775687224,0.07251758,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.0004,59.0572,0.694248965,2.5,0.060975015,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,48.0732,54.866,0.876192906,2.5,0.052004027,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,53.0103,65.5469,0.808738476,2.5,0.047160646,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,26.6407,52.5012,0.507430306,1.842029521,0.069143435,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.4798,62.461,0.536011271,2.5,0.074671892,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.5422,56.0484,0.794709572,2.5,0.05612655,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.993,84.7053,0.507559739,2.5,0.058149001,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,13.7522,52.8168,0.260375487,0,0,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.2236,42.4701,0.782282123,2.5,0.075247715,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.9506,44.944,1.000146849,2.5,0.05561661,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,25.0297,42.605,0.58748269,2.398535161,0.095827563,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.9866,53.3223,0.749903886,2.5,0.062520945,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,49.4986,53.1824,0.930732724,2.5,0.050506479,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.2288,52.1799,0.521825454,2.013346973,0.073941818,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,79.2601,129.681,0.61119285,2.5,0.031541721,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,30.3554,43.6684,0.695134239,2.5,0.082357669,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,37.7963,57.1802,0.661003284,2.5,0.066144041,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,48.5708,51.6635,0.940137621,2.5,0.051471254,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,54.7993,54.4122,1.007114213,2.5,0.045621021,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,64.0208,52.9414,1.209276672,2.5,0.039049809,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,57.7296,52.5777,1.097986409,2.5,0.043305341,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.3085,56.1273,0.771612032,2.5,0.057725389,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.2194,47.2449,0.851296119,2.5,0.062159058,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,35.1963,56.7825,0.619844142,2.5,0.071030194,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.2631,57.1003,0.775181566,2.5,0.056480454,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,90.1266,56.3624,1.599055399,2.5,0.027738759,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.5842,46.5738,0.592268615,2.5,0.090631593,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,57.9812,51.0742,1.135234619,2.5,0.043117424,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,18.5686,67.0901,0.276771088,0,0,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,56.694,65.6133,0.864062621,2.5,0.044096377,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.4449,57.4128,0.756711047,2.5,0.057544154,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,19.1811,111.404,0.172176044,0,0,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,81.9011,93.6111,0.874907997,2.5,0.030524621,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.3522,68.4287,0.575083262,2.5,0.06352885,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,34.7125,69.8575,0.496904413,2.27834814,0.065634804,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,78.1248,57.8157,1.351273097,2.5,0.032000082,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.6267,62.6677,0.712116449,2.5,0.056020275,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,65.3175,121.741,0.536528368,2.5,0.038274582,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,17.7807,52.8474,0.336453638,0.216057068,0.012151213,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,31.4256,62.1085,0.505979053,2.157671774,0.068659684,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,24.0089,44.2686,0.542346042,1.939487297,0.080782014,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.8405,66.4375,0.614720602,2.5,0.061213746,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.5302,51.28,0.770869735,2.5,0.063242787,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,21.5077,44.9097,0.478909901,1.282646829,0.059636634,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,16.9328,60.3042,0.280789729,0,0,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,31.2806,45.0014,0.695102819,2.5,0.079921741,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,65.4853,51.2736,1.277173828,2.5,0.038176507,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,77.2718,54.6836,1.413070829,2.5,0.032353329,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,58.6747,64.3841,0.911322827,2.5,0.042607802,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.2634,73.187,0.56380778,2.5,0.060586379,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.7473,61.0016,0.684364017,2.5,0.059884112,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.8459,80.4063,0.582614795,2.5,0.053366463,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.7118,108.028,0.432404562,2.06161847,0.044134854,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,68.6301,68.1105,1.00762878,2.5,0.036427165,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,47.2319,63.4084,0.744883959,2.5,0.052930329,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.6784,53.0189,0.842688173,2.5,0.055955451,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,52.1832,43.4001,1.20237511,2.5,0.047908139,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.2802,108.693,0.333785984,0.408587423,0.011261995,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,47.4118,61.8856,0.766120067,2.5,0.052729489,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,19.4354,44.8893,0.432962866,0.861395498,0.044320955,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.1605,52.0056,0.887606335,2.5,0.054158859,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.2617,67.7939,0.579133226,2.5,0.063675287,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.051,62.1452,0.644474553,2.5,0.062420414,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,31.3022,49.8321,0.628153339,2.5,0.079866591,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,29.6998,93.5738,0.317394399,0.172203389,0.005798133,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.0803,52.896,0.511953645,1.913256097,0.070651215,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.1806,51.5908,0.526849748,2.05530409,0.075616583,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.3563,57.6486,0.682693075,2.5,0.063522232,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,70.2167,57.2194,1.227148485,2.5,0.035604066,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,60.1586,66.4734,0.905002603,2.5,0.041556818,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,26.2875,51.8982,0.506520457,1.809635508,0.068840152,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.0731,62.3155,0.659115308,2.5,0.060867088,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,59.4769,51.5194,1.15445638,2.5,0.042033125,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,25.9259,45.311,0.572176734,2.352142264,0.090725578,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,61.2821,77.812,0.787566185,2.5,0.040794947,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,22.6311,55.182,0.41011743,0.830692854,0.03670581,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,50.7796,63.603,0.798383724,2.5,0.049232369,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,47.5362,48.1491,0.98727079,2.5,0.052591499,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.3146,48.8584,0.681860233,2.5,0.075042174,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,37.885,65.7378,0.576304653,2.5,0.065989178,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.2162,58.5726,0.686604317,2.5,0.062164004,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,23.364,52.8791,0.44183808,1.104634965,0.04727936,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,53.7402,52.2736,1.028056227,2.5,0.04652011,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.6484,44.0499,0.900079228,2.5,0.063054247,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.9682,85.216,0.527696677,2.5,0.055594843,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.9611,50.6377,0.650920164,2.5,0.075846983,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,61.8893,61.2165,1.010990501,2.5,0.040394705,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,53.5044,57.6984,0.927311676,2.5,0.046725129,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.0965,71.5815,0.616032075,2.5,0.056693842,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,93.6114,52.8857,1.77007017,2.5,0.026706149,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.0686,46.7189,0.943271353,2.5,0.056729735,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.4741,52.1265,0.814827391,2.5,0.058859399,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,50.0121,72.6569,0.688332423,2.5,0.049987903,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,30.5862,70.5825,0.433339709,1.359451668,0.04444657,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,22.7298,55.6341,0.40855878,0.822506449,0.03618626,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.71,51.8733,0.707685842,2.5,0.068101335,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.6076,45.2675,0.852876788,2.5,0.06475409,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,48.8946,72.7897,0.671724159,2.5,0.051130391,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.8176,57.2671,0.695296252,2.5,0.062786306,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,28.4113,75.8705,0.374470974,0.70527239,0.024823658,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,80.4242,105.172,0.764692123,2.5,0.031085171,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.3703,55.35,0.657096658,2.5,0.068737404,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,19.8213,57.412,0.345246638,0.298949064,0.015082213,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,30.6718,52.4965,0.584263713,2.5,0.081508095,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.7881,72.1007,0.593449162,2.5,0.05842746,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,23.1811,43.537,0.532445966,1.796117724,0.077481989,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,35.3812,61.4478,0.575792787,2.5,0.070658994,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,29.6837,57.6723,0.514695963,2.124323521,0.071565321,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,35.6932,56.0669,0.63661804,2.5,0.070041352,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,47.6836,45.6903,1.043626328,2.5,0.052428927,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.7596,48.1357,0.888313663,2.5,0.058466403,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,61.2297,83.4086,0.734093367,2.5,0.040829859,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.7762,63.5973,0.609714563,2.5,0.064472537,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.5037,54.5953,0.723573275,2.5,0.063285211,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.4639,71.5519,0.383831876,0.767450085,0.027943959,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,47.4319,54.7121,0.866936199,2.5,0.052707144,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.3698,53.1036,0.515403852,1.965186784,0.071801284,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,26.7833,55.8805,0.479295998,1.600712832,0.059765333,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,34.4446,67.3861,0.511152894,2.424358986,0.070384298,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,50.4929,72.766,0.693907869,2.5,0.049511912,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,66.9188,57.9449,1.15486954,2.5,0.037358709,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.3668,66.2222,0.503861243,2.267399107,0.067953748,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,22.9988,59.2252,0.388327941,0.677145554,0.029442647,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,45.8104,62.0935,0.737764822,2.5,0.054572761,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.8228,51.6047,0.713555161,2.5,0.067892719,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.6913,61.1464,0.714535933,2.5,0.05721963,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,20.5186,53.4599,0.383812914,0.573241219,0.027937638,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,26.6911,58.7015,0.454691958,1.376299511,0.051563986,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,68.5528,61.1608,1.120861728,2.5,0.036468241,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,68.6373,66.2689,1.035739238,2.5,0.036423344,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,35.6724,55.705,0.640380576,2.5,0.070082192,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.3318,62.9429,0.672542892,2.5,0.059057257,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,26.8858,75.5853,0.355701439,0.499192586,0.018567146,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.5723,54.3973,0.782617887,2.5,0.05872363,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,25.5774,50.7904,0.503587292,1.735744535,0.067862431,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.1031,52.028,0.693916737,2.5,0.069246131,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.2818,52.8321,0.781377231,2.5,0.060559375,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.9243,53.4532,0.63465424,2.5,0.073693488,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.3919,61.9442,0.716643366,2.5,0.05631658,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.6456,40.6986,0.949556004,2.5,0.064690418,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,29.8815,80.0198,0.373426327,0.73136293,0.024475442,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,48.189,54.5222,0.883841811,2.5,0.05187906,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,23.3742,60.5246,0.386193383,0.671567121,0.028731128,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.7698,52.3941,0.892653944,2.5,0.053453297,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,63.7622,46.0182,1.385586572,2.5,0.039208183,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,29.6383,50.8061,0.583361053,2.5,0.084350317,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,30.4414,39.9964,0.761103499,2.5,0.082125001,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,52.3115,52.8114,0.990534241,2.5,0.047790639,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,81.3273,53.0771,1.532248371,2.5,0.030739985,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.3834,74.064,0.4507372,1.677373417,0.050245733,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.2117,66.1692,0.577484691,2.5,0.065424988,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,18.8985,51.349,0.368040273,0.428619702,0.022680091,,,,,,,,,,,,,,,,
