sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
22.3201,8.24097,18.9092,12.4148,17.0809,19.7775,33.4815,45.3961,25.679,11.1959,15.9231,27.2042,23.071,17.2146,8.98576,2.12863,4.34938,15.3093,17.0057,28.3641,47.5057,64.2556,73.8882,87.0065,106.229,79.7349,59.6216,41.2955,33.9078,39.5535,36.7882,28.8551,21.576,24.2277,41.9673,53.6628,53.9573,73.3968,56.2583,46.0549,40.5067,54.834,51.741,40.1954,34.3388,38.7054,44.2894,28.4562,17.6911,15.2664,16.2968,16.7916,14.0066,8.08365,5.02999,5.99525,6.49718,5.7196,5.18776,5.5741,6.18779,5.08923,5.21265,7.2897,10.9676,16.9677,15.6374,16.5957,19.3738,18.7419,19.4009
26.328,12.8686,24.5468,15.5222,23.5307,28.723,42.5763,52.7973,31.6035,11.1095,14.0397,27.3752,26.2881,21.7163,11.1139,3.19146,4.4357,12.5705,12.3477,22.1181,39.2874,54.2564,59.8496,69.899,89.5139,67.8496,51.2917,37.2525,29.9458,35.9881,36.0048,30.8551,25.9153,34.0314,56.8742,68.3042,74.3255,104.861,77.2806,59.6759,45.3491,54.0539,48.5443,37.5387,31.8105,32.8164,36.5518,24.326,17.0755,16.281,19.5974,19.7999,16.5201,9.72768,5.93248,6.16502,5.66605,4.69877,4.36751,4.57,5.01993,4.21893,4.62685,6.95199,11.0904,16.5673,14.7994,16.1636,19.8894,20.9924,22.8922
23.1771,13.9848,20.8836,13.1241,18.4646,21.9824,40.2715,53.5476,26.7393,10.7114,11.5227,17.8243,19.12,20.3374,12.9021,5.87549,6.27955,10.5172,12.161,25.3606,42.7368,59.2186,66.6483,74.1596,92.7058,68.71,55.5492,43.3042,36.9224,41.8501,40.1802,33.5663,27.3305,34.1978,53.8813,61.8215,57.0929,70.8006,52.3006,41.9674,33.343,39.3966,36.1407,29.1644,26.2693,29.9302,36.7393,24.9356,16.3292,13.9897,15.7288,16.3351,13.4627,7.14697,3.79424,5.27401,6.19893,6.29972,7.40103,8.5608,10.0742,9.24906,10.338,13.9902,17.639,21.6708,15.972,14.3802,15.9246,18.5254,22.7767
24.3553,10.8477,16.3435,12.2648,17.7916,16.307,28.6113,41.3774,23.3373,10.5067,11.9809,17.0144,19.0308,18.6189,11.4661,5.72484,3.02417,10.6618,12.2654,21.1162,35.7735,52.9823,61.4631,69.7847,90.2741,70.4188,55.8841,43.7585,36.4553,39.4417,36.4952,28.1129,20.3579,24.6203,41.7273,50.8661,50.4805,67.107,50.6981,41.148,32.7259,39.8689,36.6751,29.507,26.7298,33.7405,45.7636,31.8177,21.6985,18.9094,19.1597,18.4291,13.9748,7.39104,3.84643,4.45943,4.99824,4.93053,5.54446,6.72309,9.10721,8.72644,9.4773,12.638,14.8423,18.3188,14.8231,14.0235,15.4701,22.8633,35.5
20.6954,9.08872,19.0173,18.543,23.0047,20.6171,34.2644,44.9089,22.2973,10.457,12.5276,18.8495,20.1328,19.1705,11.3071,4.31567,3.07481,8.2739,9.4497,18.349,33.9472,46.521,52.2698,59.6274,77.1322,57.0919,45.0735,33.8371,26.4614,31.4966,32.8767,28.4931,22.7939,28.2436,46.8426,56.1752,52.9356,66.4758,49.3667,39.5879,31.2307,38.6395,35.8295,29.8396,25.8967,29.4967,37.3336,25.7469,17.875,16.1606,16.9562,17.2255,15.2653,8.90371,5.50011,6.71269,7.60578,7.18125,7.04429,6.77348,6.93531,5.70003,6.23298,9.2794,13.2716,19.3457,17.385,16.5337,16.8153,15.5524,14.6739
23.8925,9.95891,20.4629,16.0091,19.474,17.9334,32.9174,41.5043,21.3582,10.5974,11.0353,18.7932,18.9971,16.4113,9.20424,1.99044,2.699,8.296,10.2021,20.1182,37.0289,51.0847,57.1372,68.3441,86.6302,72.915,65.1552,54.2349,43.4385,46.0516,39.9264,28.8057,20.9774,25.6018,45.7512,58.6809,55.8528,70.5573,52.5971,41.7646,33.2018,39.6064,35.894,29.5916,26.9008,31.4246,41.2859,31.0429,23.4736,22.4354,24.2537,23.6408,18.0692,8.38099,3.17687,3.35861,3.80618,3.53906,3.94711,5.18087,7.28248,7.23803,8.10191,11.3833,16.2498,21.6363,16.4403,16.1997,19.3933,21.8879,26.2817
34.7892,14.7952,21.836,14.0371,16.6757,18.1253,34.4084,46.2772,22.228,10.6112,11.5052,21.364,21.7078,19.7862,14.5533,7.45121,4.41987,6.97652,9.43069,20.3765,38.5535,52.3758,59.6243,68.8951,87.738,67.0728,51.6305,39.1956,32.2045,36.7238,35.077,27.9874,21.5678,24.4631,43.6997,55.6988,52.5138,63.8922,47.0324,38.2437,31.6823,41.95,40.6372,34.5283,30.68,36.3864,46.4238,31.047,20.3486,18.4271,18.784,17.9568,13.7759,7.41264,4.15653,5.07381,5.81711,5.9945,6.65406,6.95763,7.78736,7.03556,7.94812,11.0504,15.3042,20.5708,15.9506,14.2168,14.4081,14.3051,15.8213
30.6682,14.4598,20.0185,15.0952,19.7146,21.2402,39.6153,51.233,23.7612,10.8419,14.8392,25.4533,23.9566,26.2131,16.8304,7.35415,7.27062,14.7523,13.0413,20.0388,36.3826,52.7132,61.0699,75.9994,99.0617,80.741,63.0675,49.5521,40.4453,42.3513,38.3327,28.2332,21.4223,26.5501,43.1735,49.8701,44.3394,55.1545,38.5166,29.9557,22.5579,27.9752,27.2488,24.3157,23.7966,30.1655,41.4112,32.5845,24.4742,23.4603,25.6968,26.0561,21.2822,11.6941,6.21042,6.29225,6.37838,5.63991,5.94141,6.7781,7.74429,7.29225,8.18006,11.5911,16.7493,23.5187,18.8045,16.0888,13.5671,9.36456,8.74037
32.014,14.8069,20.278,14.5689,19.0999,18.5022,32.9774,44.4456,24.0889,14.1432,17.0639,25.1835,27.2236,29.1534,22.5643,9.9623,5.36366,7.66593,9.54466,18.696,32.8622,49.7931,59.9886,71.5484,94.7565,78.6282,63.5141,51.2779,42.2868,44.9631,40.1417,30.9373,24.6033,29.6448,48.3163,57.0973,51.0169,59.6062,44.5016,35.9548,29.0239,36.7118,34.4563,28.3064,25.3051,31.0413,43.3382,32.7385,25.3606,23.6095,26.2092,26.5698,20.8452,10.8793,6.01779,6.27575,6.23679,5.369,5.23829,5.63835,6.54178,5.88502,6.87739,9.35114,13.7074,19.5123,15.8322,14.8754,16.1437,18.2141,24.1887
34.1577,17.5827,23.8561,13.9567,18.2086,21.1414,38.0569,50.948,31.6112,11.3508,14.5154,21.7845,25.2088,24.7386,15.7529,8.30907,6.76657,7.08295,8.78352,15.8097,27.8753,41.2756,49.92,61.9621,81.5429,68.079,55.4795,43.2725,37.0514,40.5761,38.3316,30.5406,24.5098,31.5971,56.2933,70.9713,63.2048,71.8635,51.0417,40.0511,30.4286,35.3908,33.0143,27.5013,24.6234,28.9194,37.7104,26.9786,20.7912,21.8044,25.1971,24.7335,20.2077,10.6452,6.04719,6.38305,6.1443,5.71862,6.07937,6.08545,6.29626,5.6636,6.32417,8.13372,11.3431,17.1862,15.6336,16.1111,18.6409,20.7159,25.5032
