m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017,m_age2_2018,m_age2_2019,m_age2_2020
0.789795,0.627703,0.502019,0.408666,0.341916,0.29638,0.267853,0.253548,0.25208,0.263109,0.287042,0.324598,0.375837,0.438382,0.504905,0.563442,0.601736,0.611648,0.592571,0.551713,0.501173,0.452667,0.412859,0.38444,0.367864,0.362459,0.366843,0.378986,0.396989,0.419124,0.443622,0.468591,0.492033,0.511961,0.526792,0.535706,0.538814,0.537191,0.532799,0.528338,0.526576,0.529569,0.538734,0.554965,0.578646,0.609542,0.646745,0.68902,0.734762,0.781876,0.827719,0.869109,0.902524,0.924909,0.934305,0.930146,0.913355,0.886214,0.85202,0.8143,0.776197,0.740383,0.709079,0.684158,0.667303,0.659844,0.662324,0.674589,0.695736,0.723849
0.572595,0.595767,0.609359,0.597426,0.554908,0.489173,0.415576,0.350182,0.304755,0.283506,0.287242,0.317883,0.379329,0.474275,0.594552,0.714143,0.796761,0.812684,0.757285,0.654067,0.53935,0.441141,0.369226,0.323279,0.299921,0.295915,0.308787,0.336228,0.376414,0.427249,0.485241,0.544668,0.5973,0.633242,0.64452,0.628755,0.590105,0.537691,0.482593,0.435163,0.402311,0.386759,0.389487,0.411164,0.45225,0.511732,0.585509,0.667496,0.749947,0.824448,0.883845,0.924358,0.946655,0.953406,0.947601,0.932047,0.909065,0.880345,0.846965,0.81012,0.771629,0.733752,0.699,0.670034,0.649695,0.640489,0.643706,0.659643,0.687603,0.725481
0.377734,0.371049,0.364247,0.357236,0.350459,0.344847,0.34179,0.343183,0.351489,0.368889,0.396852,0.435938,0.48502,0.53985,0.591345,0.627547,0.639013,0.622331,0.581477,0.526212,0.468581,0.418535,0.38081,0.356743,0.346137,0.348258,0.362045,0.385912,0.418198,0.456945,0.499423,0.541813,0.579128,0.605614,0.616743,0.611119,0.590932,0.561392,0.529525,0.503026,0.488183,0.488405,0.505405,0.539705,0.590019,0.651389,0.714108,0.767708,0.80389,0.819075,0.815893,0.802934,0.792573,0.794281,0.812861,0.849101,0.899208,0.952883,0.99142,0.995511,0.956451,0.879418,0.780842,0.681577,0.600618,0.54988,0.532837,0.550434,0.603648,0.691939
0.370371,0.419584,0.467623,0.500222,0.507186,0.48721,0.448609,0.405451,0.37222,0.35753,0.365364,0.398697,0.460276,0.549747,0.656004,0.754246,0.815087,0.817432,0.760296,0.663398,0.555966,0.461357,0.388811,0.338971,0.309268,0.296681,0.298592,0.312714,0.337567,0.372096,0.415005,0.464141,0.515964,0.565286,0.606336,0.634402,0.647038,0.644791,0.631162,0.61191,0.592997,0.57859,0.571248,0.572324,0.582233,0.600493,0.625892,0.657324,0.693898,0.734903,0.779832,0.828447,0.880723,0.935844,0.991467,1.04335,1.08508,1.10824,1.10332,1.06489,0.995731,0.90577,0.808816,0.718886,0.647982,0.603823,0.588729,0.602973,0.64607,0.715458
0.449417,0.464652,0.473667,0.466384,0.439529,0.397408,0.349552,0.306776,0.278257,0.268661,0.2804,0.316708,0.382084,0.479082,0.599172,0.716647,0.796597,0.811152,0.756535,0.655443,0.542634,0.445162,0.372834,0.325622,0.300328,0.293709,0.303178,0.32639,0.361659,0.407369,0.461054,0.518655,0.574118,0.619661,0.647986,0.654954,0.640945,0.61078,0.572334,0.534675,0.505209,0.487859,0.48433,0.495074,0.519539,0.555652,0.599438,0.646516,0.692505,0.733447,0.76646,0.790378,0.806,0.814892,0.818697,0.818994,0.817207,0.814552,0.812008,0.810159,0.809056,0.808222,0.806653,0.802827,0.794748,0.780543,0.759468,0.731994,0.699651,0.664777
0.653829,0.573815,0.503609,0.442679,0.39117,0.349524,0.318365,0.298649,0.29196,0.299778,0.323518,0.36461,0.423354,0.496065,0.570653,0.627647,0.649278,0.627975,0.570474,0.494145,0.418695,0.357912,0.316198,0.293236,0.287494,0.297556,0.321902,0.357857,0.402174,0.450901,0.499249,0.542107,0.575054,0.595435,0.602524,0.597283,0.582155,0.560623,0.536704,0.514527,0.497561,0.487962,0.486961,0.495179,0.512749,0.539221,0.573484,0.614187,0.659649,0.70769,0.755535,0.799808,0.836753,0.863144,0.87701,0.877989,0.867426,0.848196,0.824287,0.799342,0.775624,0.754134,0.734783,0.716538,0.697541,0.675817,0.650382,0.621279,0.589423,0.556391
0.67185,0.631159,0.589777,0.544389,0.495715,0.44722,0.403722,0.370389,0.352372,0.353071,0.37479,0.419859,0.48967,0.580848,0.678224,0.754666,0.783414,0.751588,0.667931,0.557667,0.448893,0.359875,0.295238,0.252864,0.229024,0.220623,0.225736,0.243419,0.273786,0.317462,0.374568,0.443283,0.517981,0.587719,0.639036,0.661561,0.652278,0.616857,0.567331,0.517954,0.479731,0.457711,0.453566,0.467347,0.497754,0.540908,0.589432,0.635517,0.672642,0.697243,0.710079,0.716684,0.726381,0.746921,0.782518,0.833743,0.896333,0.958873,1.00098,1.00246,0.956177,0.871007,0.767444,0.66909,0.596365,0.562511,0.573856,0.637937,0.767521,0.978502
0.564806,0.54633,0.52626,0.502189,0.474481,0.445704,0.419924,0.4022,0.39843,0.413411,0.45082,0.513639,0.602221,0.709051,0.810827,0.872242,0.866206,0.790051,0.66753,0.534267,0.419907,0.338148,0.288088,0.264679,0.26388,0.283597,0.322203,0.375588,0.437286,0.498648,0.550157,0.584417,0.599199,0.598552,0.588858,0.575366,0.561658,0.549645,0.539739,0.531034,0.522306,0.513302,0.504756,0.49831,0.496493,0.502852,0.521695,0.556548,0.609998,0.683112,0.773679,0.873109,0.96379,1.02551,1.04385,1.01582,0.951225,0.868753,0.789595,0.728262,0.690173,0.67555,0.681496,0.701913,0.725905,0.739477,0.732401,0.701041,0.649167,0.586271
0.818562,0.730916,0.648006,0.565145,0.484018,0.409458,0.346741,0.300142,0.272878,0.266205,0.281171,0.320422,0.387755,0.484337,0.599703,0.706905,0.772194,0.771828,0.706992,0.602924,0.493275,0.402082,0.336686,0.295826,0.275992,0.274084,0.287745,0.314635,0.352764,0.399893,0.452671,0.506174,0.553975,0.588965,0.605554,0.601807,0.580109,0.546442,0.508778,0.475472,0.452998,0.44465,0.451967,0.475572,0.515039,0.567691,0.627599,0.687713,0.741066,0.782196,0.808688,0.822178,0.82803,0.831605,0.836472,0.844294,0.854796,0.865665,0.872525,0.871045,0.859082,0.836929,0.807173,0.774218,0.743707,0.720884,0.708611,0.70779,0.717713,0.735979
0.858827,0.785972,0.710321,0.623036,0.527358,0.433325,0.351785,0.290531,0.253818,0.242102,0.255878,0.298996,0.378939,0.502399,0.661126,0.819045,0.922283,0.928602,0.837933,0.692056,0.544352,0.428577,0.351319,0.307784,0.291913,0.299604,0.328243,0.374514,0.434438,0.502457,0.570775,0.630191,0.67224,0.69174,0.687625,0.662602,0.622328,0.573975,0.524792,0.481131,0.447368,0.425464,0.416063,0.419268,0.434938,0.462561,0.501064,0.549277,0.605717,0.668262,0.733935,0.79882,0.858218,0.907236,0.941499,0.957824,0.954757,0.932834,0.894504,0.844212,0.788013,0.732576,0.684443,0.649859,0.635364,0.64767,0.692943,0.778364,0.912392,1.10232
