TAC,B2021,B2022,B0,04B0,03B0,02B0,B1951,B2022B2021,B202204B0,B202202B0,B2022B1951,F2020,F2021,F2021F2020,U2021,U2021U2020,PropAge3,PropAge4to10,UT,U20
0,24.1147,18.8688,49.5373,19.8149,14.8612,9.90747,53.1668,0.782462,0.952251,1.9045,0.354898,0,0,nan,0,nan,0.262133,0.709776,0,0
0,23.075,19.078,65.9304,26.3722,19.7791,13.1861,42.1521,0.826782,0.723416,1.44683,0.4526,0,0,nan,0,nan,0.106213,0.859971,0,0
0,21.2756,21.5013,52.507,21.0028,15.7521,10.5014,34.3313,1.01061,1.02374,2.04747,0.626288,0,0,nan,0,nan,0.103838,0.861311,0,0
0,34.2872,44.479,61.7508,24.7003,18.5252,12.3502,43.6913,1.29725,1.80075,3.6015,1.01803,0,0,nan,0,nan,0.0927519,0.723097,0,0
0,48.8868,45.1437,51.1415,20.4566,15.3424,10.2283,48.4435,0.923433,2.2068,4.41361,0.931882,0,0,nan,0,nan,0.430425,0.540356,0,0
0,49.378,55.8483,60.5367,24.2147,18.161,12.1073,54.2274,1.13104,2.30638,4.61276,1.02989,0,0,nan,0,nan,0.126161,0.772808,0,0
0,34.9039,35.16,45.7334,18.2934,13.72,9.14669,49.6116,1.00734,1.92201,3.84401,0.708705,0,0,nan,0,nan,0.351658,0.57782,0,0
0,40.19,44.2938,44.3777,17.7511,13.3133,8.87555,40.688,1.10211,2.49527,4.99054,1.08862,0,0,nan,0,nan,0.266037,0.659496,0,0
0,23.7422,27.1696,53.7567,21.5027,16.127,10.7513,46.4055,1.14436,1.26354,2.52709,0.585482,0,0,nan,0,nan,0.267206,0.532714,0,0
0,74.8069,72.4905,44.4076,17.763,13.3223,8.88152,36.7378,0.969035,4.08098,8.16195,1.97318,0,0,nan,0,nan,0.27671,0.706867,0,0
0,43.8612,60.8291,57.0405,22.8162,17.1122,11.4081,50.0894,1.38686,2.66605,5.3321,1.21441,0,0,nan,0,nan,0.112355,0.700665,0,0
0,57.3133,65.7073,62.0666,24.8266,18.62,12.4133,44.0988,1.14646,2.64664,5.29329,1.49,0,0,nan,0,nan,0.536318,0.366545,0,0
0,74.8975,82.0203,60.4907,24.1963,18.1472,12.0981,43.7302,1.0951,3.38979,6.77958,1.8756,0,0,nan,0,nan,0.252533,0.655244,0,0
0,55.7652,47.9362,45.1782,18.0713,13.5534,9.03563,32.6549,0.859608,2.65262,5.30524,1.46797,0,0,nan,0,nan,0.298089,0.68446,0,0
0,34.5087,38.7121,53.7391,21.4956,16.1217,10.7478,34.0268,1.12181,1.80093,3.60186,1.13769,0,0,nan,0,nan,0.145548,0.754663,0,0
0,20.4001,18.7788,63.1989,25.2796,18.9597,12.6398,40.0653,0.920523,0.742845,1.48569,0.468705,0,0,nan,0,nan,0.388088,0.557518,0,0
0,24.9577,26.5895,50.5949,20.238,15.1785,10.119,39.9233,1.06538,1.31384,2.62769,0.666014,0,0,nan,0,nan,0.114893,0.771979,0,0
0,50.244,53.0181,67.4122,26.9649,20.2237,13.4824,49.036,1.05521,1.96619,3.93238,1.08121,0,0,nan,0,nan,0.283238,0.671433,0,0
0,36.7032,42.664,47.0248,18.8099,14.1074,9.40495,48.1643,1.1624,2.26817,4.53633,0.885802,0,0,nan,0,nan,0.215487,0.665414,0,0
0,46.3035,47.871,54.3463,21.7385,16.3039,10.8693,47.9685,1.03385,2.20213,4.40425,0.997967,0,0,nan,0,nan,0.381684,0.569539,0,0
0,31.7267,32.7743,47.9862,19.1945,14.3959,9.59723,48.3101,1.03302,1.70749,3.41497,0.678415,0,0,nan,0,nan,0.21706,0.676028,0,0
0,27.5193,27.4726,43.9161,17.5664,13.1748,8.78322,41.3096,0.998304,1.56393,3.12785,0.665042,0,0,nan,0,nan,0.375363,0.559326,0,0
0,22.3517,27.8224,51.0858,20.4343,15.3257,10.2172,44.811,1.24475,1.36155,2.72311,0.620883,0,0,nan,0,nan,0.194842,0.66262,0,0
0,26.5021,27.3088,48.9231,19.5692,14.6769,9.78462,51.7804,1.03044,1.3955,2.79099,0.527397,0,0,nan,0,nan,0.347973,0.518115,0,0
0,34.8144,31.4346,49.9195,19.9678,14.9759,9.9839,45.9762,0.90292,1.57426,3.14853,0.683715,0,0,nan,0,nan,0.335721,0.634511,0,0
0,46.4683,49.9707,51.0436,20.4174,15.3131,10.2087,47.4512,1.07537,2.44745,4.8949,1.0531,0,0,nan,0,nan,0.0933935,0.820715,0,0
0,48.0881,49.3324,70.7199,28.288,21.216,14.144,38.6376,1.02588,1.74394,3.48788,1.2768,0,0,nan,0,nan,0.346351,0.591848,0,0
0,34.4725,37.1893,59.3517,23.7407,17.8055,11.8703,40.2444,1.07881,1.56648,3.13297,0.924088,0,0,nan,0,nan,0.235928,0.668733,0,0
0,20.1442,20.3438,51.9785,20.7914,15.5936,10.3957,36.7521,1.00991,0.978472,1.95694,0.553541,0,0,nan,0,nan,0.321547,0.589047,0,0
0,57.1523,59.2093,55.9328,22.3731,16.7799,11.1866,37.997,1.03599,2.64645,5.29289,1.55826,0,0,nan,0,nan,0.142297,0.799796,0,0
0,49.039,46.524,54.8018,21.9207,16.4405,10.9604,31.8822,0.948713,2.12238,4.24475,1.45925,0,0,nan,0,nan,0.263657,0.675977,0,0
0,40.5942,32.5908,64.9345,25.9738,19.4804,12.9869,38.1973,0.802844,1.25476,2.50951,0.853222,0,0,nan,0,nan,0.298053,0.688688,0,0
0,16.9847,14.0069,61.9242,24.7697,18.5772,12.3848,60.7795,0.824678,0.565485,1.13097,0.230454,0,0,nan,0,nan,0.0953458,0.865355,0,0
0,22.3329,23.0779,61.4644,24.5857,18.4393,12.2929,60.7636,1.03336,0.938669,1.87734,0.379798,0,0,nan,0,nan,0.112991,0.806798,0,0
0,31.6347,31.8815,50.5199,20.208,15.156,10.104,67.4116,1.0078,1.57767,3.15534,0.472938,0,0,nan,0,nan,0.171863,0.754612,0,0
0,36.9686,33.4185,56.5463,22.6185,16.9639,11.3093,48.4022,0.903969,1.47748,2.95496,0.690432,0,0,nan,0,nan,0.220762,0.718665,0,0
0,29.782,32.1184,48.6618,19.4647,14.5985,9.73235,42.4457,1.07845,1.65009,3.30017,0.756695,0,0,nan,0,nan,0.188091,0.794849,0,0
0,34.6297,64.3141,61.956,24.7824,18.5868,12.3912,50.7761,1.8572,2.59515,5.1903,1.26662,0,0,nan,0,nan,0.0524907,0.540327,0,0
0,59.5287,50.5337,50.4317,20.1727,15.1295,10.0863,54.3875,0.848897,2.50506,5.01012,0.929143,0,0,nan,0,nan,0.638486,0.318812,0,0
0,31.8801,25.9701,44.8915,17.9566,13.4675,8.97831,49.2515,0.814618,1.44627,2.89254,0.527295,0,0,nan,0,nan,0.238539,0.746171,0,0
0,27.039,26.8766,43.923,17.5692,13.1769,8.7846,52.077,0.993993,1.52976,3.05951,0.516093,0,0,nan,0,nan,0.0781943,0.865613,0,0
0,43.4236,66.8839,56.4769,22.5908,16.9431,11.2954,50.8588,1.54027,2.96068,5.92135,1.31509,0,0,nan,0,nan,0.160776,0.750696,0,0
0,71.3551,135.573,50.7642,20.3057,15.2293,10.1528,51.1819,1.89998,6.6766,13.3532,2.64885,0,0,nan,0,nan,0.19155,0.458539,0,0
0,110.43,91.2921,57.4308,22.9723,17.2292,11.4862,42.8118,0.8267,3.97401,7.94801,2.1324,0,0,nan,0,nan,0.785259,0.191353,0,0
0,30.1303,27.6205,54.9367,21.9747,16.481,10.9873,39.9282,0.916703,1.25693,2.51385,0.691756,0,0,nan,0,nan,0.244125,0.705519,0,0
0,20.8663,20.7657,61.0787,24.4315,18.3236,12.2157,40.5845,0.995177,0.849955,1.69991,0.511665,0,0,nan,0,nan,0.204064,0.689221,0,0
0,23.1976,20.6236,47.3697,18.9479,14.2109,9.47394,38.0064,0.889038,1.08844,2.17687,0.542633,0,0,nan,0,nan,0.251982,0.701369,0,0
0,36.044,42.7315,60.8105,24.3242,18.2432,12.1621,46.7315,1.18554,1.75675,3.5135,0.914406,0,0,nan,0,nan,0.181074,0.746168,0,0
0,35.8551,44.1987,52.0715,20.8286,15.6215,10.4143,45.6755,1.2327,2.12202,4.24404,0.967667,0,0,nan,0,nan,0.169048,0.693963,0,0
0,57.8634,58.6856,41.7042,16.6817,12.5113,8.34084,44.4579,1.01421,3.51797,7.03594,1.32003,0,0,nan,0,nan,0.280292,0.653125,0,0
0,44.065,45.7176,55.0209,22.0084,16.5063,11.0042,51.053,1.0375,2.07728,4.15456,0.895493,0,0,nan,0,nan,0.37941,0.55099,0,0
0,33.7605,38.9141,58.9392,23.5757,17.6818,11.7878,43.0065,1.15265,1.6506,3.30121,0.904844,0,0,nan,0,nan,0.298061,0.546116,0,0
0,38.5444,33.5912,63.0175,25.207,18.9053,12.6035,38.6512,0.871492,1.33261,2.66522,0.869085,0,0,nan,0,nan,0.397816,0.552794,0,0
0,48.399,42.8289,49.578,19.8312,14.8734,9.9156,40.7123,0.884911,2.15967,4.31934,1.05199,0,0,nan,0,nan,0.169911,0.806531,0,0
0,45.6491,44.13,66.7186,26.6874,20.0156,13.3437,35.4483,0.966722,1.65359,3.30718,1.24491,0,0,nan,0,nan,0.124694,0.853654,0,0
0,33.9978,40.1232,65.0456,26.0182,19.5137,13.0091,35.7135,1.18017,1.54212,3.08424,1.12348,0,0,nan,0,nan,0.0672567,0.790245,0,0
0,36.2649,31.6923,46.6576,18.663,13.9973,9.33152,40.2292,0.87391,1.69813,3.39626,0.787793,0,0,nan,0,nan,0.337989,0.649024,0,0
0,21.3663,22.2833,44.0246,17.6098,13.2074,8.80492,32.9153,1.04292,1.26539,2.53078,0.676989,0,0,nan,0,nan,0.045931,0.813655,0,0
0,33.7865,27.6389,51.3339,20.5336,15.4002,10.2668,37.1505,0.818044,1.34603,2.69207,0.743971,0,0,nan,0,nan,0.34222,0.63132,0,0
0,21.3146,18.1391,46.9649,18.786,14.0895,9.39299,42.208,0.851016,0.965566,1.93113,0.429755,0,0,nan,0,nan,0.14847,0.813922,0,0
0,31.0936,33.8652,52.4392,20.9757,15.7318,10.4878,49.4165,1.08914,1.6145,3.229,0.685302,0,0,nan,0,nan,0.110179,0.815991,0,0
0,33.7687,40.1406,55.2697,22.1079,16.5809,11.0539,33.5425,1.18869,1.81567,3.63134,1.19671,0,0,nan,0,nan,0.210966,0.616825,0,0
0,59.7886,55.6773,61.1935,24.4774,18.358,12.2387,33.2853,0.931236,2.27464,4.54929,1.67273,0,0,nan,0,nan,0.380807,0.601894,0,0
0,44.4939,47.7875,61.3247,24.5299,18.3974,12.2649,38.1403,1.07402,1.94814,3.89627,1.25294,0,0,nan,0,nan,0.0936119,0.83122,0,0
0,72.3103,65.7779,47.7507,19.1003,14.3252,9.55015,46.1931,0.909662,3.44382,6.88764,1.42398,0,0,nan,0,nan,0.182237,0.807962,0,0
0,41.2404,37.9622,54.3504,21.7402,16.3051,10.8701,51.037,0.92051,1.74618,3.49235,0.743816,0,0,nan,0,nan,0.0504321,0.927807,0,0
0,26.6972,29.5061,51.9057,20.7623,15.5717,10.3811,43.9349,1.10521,1.42114,2.84227,0.671586,0,0,nan,0,nan,0.143724,0.76154,0,0
0,38.8077,38.4167,54.9301,21.972,16.479,10.986,39.551,0.989926,1.74844,3.49687,0.97132,0,0,nan,0,nan,0.272111,0.654221,0,0
0,22.0578,21.1203,52.674,21.0696,15.8022,10.5348,42.9673,0.957497,1.0024,2.00481,0.491543,0,0,nan,0,nan,0.314821,0.636502,0,0
0,38.0438,46.017,69.5318,27.8127,20.8595,13.9064,40.1717,1.20958,1.65453,3.30906,1.14551,0,0,nan,0,nan,0.146279,0.699925,0,0
0,40.8391,36.5054,54.786,21.9144,16.4358,10.9572,40.4706,0.893883,1.66582,3.33164,0.902023,0,0,nan,0,nan,0.398699,0.554935,0,0
0,24.5755,27.8193,65.3302,26.1321,19.599,13.066,43.5158,1.13199,1.06457,2.12913,0.639292,0,0,nan,0,nan,0.21738,0.656557,0,0
0,22.9764,21.8397,49.7323,19.8929,14.9197,9.94646,37.3471,0.950526,1.09786,2.19572,0.584774,0,0,nan,0,nan,0.255754,0.62393,0,0
0,47.5955,41.2404,56.4044,22.5618,16.9213,11.2809,36.5448,0.866477,1.82789,3.65578,1.12849,0,0,nan,0,nan,0.298743,0.680587,0,0
0,40.6658,36.3316,56.4509,22.5804,16.9353,11.2902,39.0645,0.893419,1.60899,3.21798,0.93004,0,0,nan,0,nan,0.0994676,0.865553,0,0
0,32.8172,29.9165,61.0283,24.4113,18.3085,12.2057,35.3495,0.911611,1.22552,2.45104,0.846307,0,0,nan,0,nan,0.17999,0.781607,0,0
0,33.5072,34.0563,55.2919,22.1168,16.5876,11.0584,43.3402,1.01639,1.53984,3.07968,0.785789,0,0,nan,0,nan,0.102164,0.813173,0,0
