rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
1.79925,-0.209363,-0.542712,0.403767,0.42702,0.859209,-0.493516,0.388323,1.00445,0.607985,0.237232,0.0766192,-1.07389,1.83693,-0.893201,-0.851344,0.383777,-0.160144,-0.101236,0.00134594,-0.214819,0.0662981,-0.535497,-0.869093,-0.327595,-0.636947,1.61562,0.522575,0.423531,-0.339165,-0.486168,0.319523,-0.272672,0.167902,1.4716,-0.746774,-1.0865,-0.0768668,1.03718,-0.553786,-0.309039,-1.89313,-0.741431,0.58176,0.515937,-0.750105,-0.192771,-0.974838,-0.0479581,0.636483,-0.234533,0.551936,-0.436771,0.0516139,-0.496266,0.765897,-0.0899431,0.482012,-0.597199,0.325003,-0.630588,0.327904,-0.63236,-0.749471,-0.316611,1.34166,-1.07244,0.394583
2.09265,0.0407719,0.047923,0.396855,0.427527,0.860594,-0.506943,0.653754,0.936117,0.63953,0.499683,-0.0239361,-1.27074,2.06936,-0.709403,-0.534834,0.397695,0.036867,0.0299906,0.129571,-0.102673,-0.0873281,-0.370086,-1.08565,-0.486708,-0.955335,1.42683,0.342325,0.317526,-0.656418,-0.771475,0.236183,-0.541932,-0.062582,1.16582,-0.942361,-1.3718,-0.311587,0.895369,-0.636142,-0.412867,-1.82162,-0.774035,0.473253,0.484971,-0.856906,-0.195901,-0.986481,-0.139635,0.649809,-0.339089,0.406778,-0.668633,-0.0698457,-0.746321,0.921734,-0.00884853,0.759836,-0.461455,0.738115,-0.249801,0.576394,-0.475621,-0.327148,-0.00352047,1.6328,-1.43764,0.0618436
1.68276,-0.0287286,0.179779,0.151097,0.399098,0.787128,-0.455145,0.434227,0.720173,0.751774,0.882104,0.198781,-1.33918,2.30136,-1.2195,-0.407531,0.395418,0.0387352,-0.144604,0.091237,-0.232552,-0.175147,-0.621875,-1.0035,-0.310199,-0.597343,1.76977,0.51319,0.434547,-0.364958,-0.539265,0.663993,-0.204042,0.0881895,1.36433,-0.811339,-1.21144,-0.275634,0.896884,-0.58229,-0.555562,-1.77939,-0.914554,0.448452,0.378446,-0.619573,-0.315259,-0.905864,-0.152768,0.626265,-0.350256,0.329388,-0.545304,-0.342282,-0.757975,0.713289,-0.049196,0.489713,-0.608174,0.559311,-0.32475,0.54395,-0.668424,-0.552896,-0.266983,1.12934,-1.49938,0.522425
1.50156,-0.0730234,-0.0741338,0.374511,0.462127,0.675757,-0.294241,0.334467,1.07332,0.520335,1.21441,0.0865965,-0.810198,1.68178,-1.31845,-0.864357,0.389202,-0.0152638,0.144735,0.337569,0.0737632,0.142316,-0.482335,-0.592759,-0.545628,-0.589254,1.54943,0.495963,0.235915,-0.442428,-0.901827,0.146372,-0.297057,0.00580006,1.23172,-0.833021,-1.36324,-0.305286,0.840518,-0.776567,-0.639607,-1.77941,-0.799596,0.158186,0.260524,-1.01036,-0.31842,-0.824002,-0.0254119,0.823758,-0.0953705,0.862178,-0.263721,0.278721,-0.939792,0.854588,-0.483827,0.228186,-0.935005,0.469363,-0.269168,0.639554,-0.463082,-0.296817,0.148198,1.6865,-1.12766,0.327964
1.6057,-0.369315,0.0227128,0.178845,0.394337,0.735721,-0.423742,0.983427,0.738705,0.908971,0.507383,0.351969,-0.312421,1.68679,-0.480338,-1.00226,0.0172803,0.0405246,0.148443,0.237832,0.0397783,0.194271,-0.572228,-0.641626,-0.325945,-0.646053,1.59704,0.516907,0.291507,-0.442773,-0.705681,0.1207,-0.375471,-0.049684,1.25218,-0.892933,-1.25611,-0.391088,0.909255,-0.659702,-0.646736,-1.9126,-0.812066,0.542592,0.502479,-0.811662,-0.266058,-0.925657,-0.0162295,0.551711,-0.502195,0.634245,-0.697915,-0.0454251,-0.809228,0.76264,-0.261791,0.524907,-0.569566,0.607117,-0.180453,0.660341,-0.425491,-0.298141,-0.104414,1.08965,-1.21308,-0.101599
1.46917,-0.53281,-0.186432,0.142351,0.281364,0.754434,-0.643092,0.246769,0.885001,0.569523,0.719764,0.259549,-0.154221,1.65195,-0.831315,-0.209875,0.118732,0.125982,0.125834,0.294739,-0.0371736,0.116756,-0.664045,-0.750435,-0.457587,-0.509489,1.43782,0.313355,0.205472,-0.579023,-0.786628,0.115757,-0.446642,0.0432458,1.25219,-0.771311,-1.14192,-0.300355,0.871393,-0.613275,-0.319238,-1.78951,-0.439191,0.73174,0.60764,-0.612003,-0.12381,-0.806338,-0.252989,0.417685,-0.216189,0.46295,-0.629463,-0.10142,-0.782058,0.960048,-0.168906,0.576914,-0.545356,0.436425,-0.370767,0.588674,-0.641526,-0.463966,-0.229806,1.22013,-1.10026,0.231706
1.4531,-0.711717,-0.278905,-0.0226341,0.353861,0.648858,-0.450101,0.26492,1.09437,0.496501,0.632681,0.269885,-1.23444,1.89508,-0.445248,-0.36285,0.42497,0.327994,0.442011,0.402398,0.0533279,0.265561,-0.532542,-0.68317,-0.440447,-0.61985,1.65016,0.450273,0.408773,-0.359885,-0.394416,0.535902,-0.112707,0.265939,1.22527,-0.972183,-1.63399,-0.372147,0.764267,-0.809672,-0.586074,-1.71903,-0.474039,0.741048,0.811536,-0.579695,-0.0437972,-0.740588,-0.0552973,0.593161,-0.579978,0.0204101,-0.966893,-0.470867,-1.0778,0.508838,-0.447177,0.395042,-0.660654,0.461845,-0.240395,0.573854,-0.436627,-0.324389,0.0963063,1.70727,-1.28267,0.222353
1.61294,-0.34771,0.0428624,0.49371,0.106372,0.69302,-0.583311,0.185986,0.711321,0.463754,0.696212,0.156665,-0.623354,1.55419,-0.467566,-0.71538,0.280847,0.0750378,-0.0319022,0.186607,0.0724109,0.160619,-0.542134,-0.540269,-0.327076,-0.266046,1.68368,0.707178,0.552498,-0.432184,-0.512728,0.346746,-0.396436,-0.0461986,1.1618,-1.0057,-1.33134,-0.478416,0.703022,-0.833855,-0.805247,-1.88443,-0.781382,0.507484,0.434818,-0.596025,-0.180986,-0.694842,-0.0736639,0.675852,-0.132368,0.793007,-0.430948,0.120668,-0.70959,0.885648,-0.322728,0.477798,-0.710261,0.452916,-0.481815,0.435713,-0.667555,-0.646081,-0.439129,1.36581,-1.66394,0.648797
1.56645,-0.119945,-0.177996,0.310668,0.501979,0.928569,-0.592448,0.51979,1.01019,0.98618,1.13598,0.50351,0.221929,1.87368,-0.507565,-0.24911,0.427079,0.209013,0.273327,0.268887,0.119737,0.278497,-0.490962,-0.490488,-0.212616,-0.369063,1.59144,0.596408,0.426462,-0.631049,-0.998385,0.357117,-0.571331,-0.0772114,1.14409,-0.846155,-1.43522,-0.446602,0.890434,-0.583603,-0.551688,-1.57349,-0.741063,0.500841,0.433022,-0.846253,-0.338631,-1.01324,-0.429477,0.201347,-0.63251,0.286401,-0.952696,-0.337898,-0.894729,0.585571,-0.213467,0.351999,-0.687926,0.328658,-0.709311,0.303683,-0.999856,-0.848192,-0.578098,1.20985,-1.33913,0.674698
1.7723,-0.0154487,-0.0492326,0.269952,0.227843,1.05853,-0.452282,0.547097,1.04383,0.673828,0.796321,0.0719516,-0.157799,1.96154,-0.181604,-0.0163658,0.454848,0.52638,0.260058,0.526434,0.317874,0.201214,-0.425978,-0.636721,-0.471365,-0.669397,1.51685,0.348829,0.281791,-0.692407,-0.840327,0.102261,-0.40298,-0.0880812,1.1411,-0.822416,-1.21533,-0.374029,0.724482,-0.64812,-0.506032,-1.88534,-0.973074,0.432884,0.29553,-1.04344,-0.278686,-1.08578,-0.21352,0.529522,-0.415299,0.393817,-0.544516,-0.164008,-0.942253,0.712444,-0.329804,0.395854,-0.588268,0.372596,-0.632702,0.34477,-0.723949,-0.652799,-0.543323,1.09107,-1.1641,0.183655
